uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
5017106_mlb,5017106,mlb,Quinton Low,Quinton,Low,1B,76.0,False,215.0,78.0,23.0,2002-09-05T07:00Z,,,,,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5017105_mlb,5017105,mlb,Beyker Pastran,Beyker,Pastran,SS,74.0,False,162.0,70.0,22.0,2003-04-01T08:00Z,,,,,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5017104_mlb,5017104,mlb,Daniel Guilarte,Daniel,Guilarte,SS,0.0,False,160.0,71.0,21.0,2003-10-29T08:00Z,,,,,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5017218_mlb,5017218,mlb,Marc Civit,Marc,Civit,RP,,False,150.0,72.0,23.0,2002-06-23T07:00Z,,,,,,,,,,,,TOR,2025-10-11T22:43:10.948991,,1
5285207_mlb,5285207,mlb,Jose Lara ,Jose,Lara ,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5017490_mlb,5017490,mlb,Liam M. Jenkins,Liam,Jenkins,P,43.0,False,225.0,,28.0,1997-04-09T07:00Z,,,,,,,,,,,,CLE,2025-10-11T22:43:10.948991,,1
5030278_mlb,5030278,mlb,Jack Moss,Jack,Moss,LF,25.0,False,205.0,76.0,23.0,2001-10-30T08:00Z,,Englewood,CO,United States,,,,,,,,CIN,2025-10-11T22:43:10.948991,,1
5017435_mlb,5017435,mlb,Tyree Thompson,Tyree,Thompson,P,94.0,False,165.0,76.0,28.0,1997-06-12T07:00Z,,New Orleans,LA,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5102682_mlb,5102682,mlb,Josue De Paula,Josue,De Paula,RF,95.0,False,185.0,75.0,20.0,2005-05-24T07:00Z,,Brooklyn,NY,United States,,,,,,,,LAD,2025-10-11T22:43:10.948991,,1
5074860_mlb,5074860,mlb,EJ Exposito,EJ,Exposito,2B,93.0,False,190.0,71.0,24.0,2001-05-04T07:00Z,,Brooklyn,NY,United States,,Long Island University,direct,2022.0,16.0,485.0,ATL,ATL,2025-10-11T22:43:10.948991,2341.0,1
5119672_mlb,5119672,mlb,Matt Borgschulte,Matt,Borgschulte,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5119669_mlb,5119669,mlb,Drew French,Drew,French,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5119607_mlb,5119607,mlb,Jose Ferrer,Jose,Ferrer,RP,47.0,True,233.0,73.0,25.0,2000-03-03T08:00Z,3.0,Maimon,,Dominican Republic,2023.0,,,,,,,WSH,2025-10-11T22:43:10.948991,,1
5117739_mlb,5117739,mlb,Franklin Sanchez,Franklin,Sanchez,RP,40.0,False,183.0,78.0,25.0,2000-09-12T07:00Z,,Jimani,,Dominican Republic,,,,,,,,MIA,2025-10-11T22:43:10.948991,,1
5116859_mlb,5116859,mlb,Juan Brito,Juan,Brito,SS,74.0,True,202.0,72.0,24.0,2001-09-24T07:00Z,,Santo Domingo,,Dominican Republic,,,,,,,,CLE,2025-10-11T22:43:10.948991,,1
5116856_mlb,5116856,mlb,Roddery Munoz,Roddery,Munoz,RP,35.0,True,210.0,74.0,25.0,2000-04-14T07:00Z,2.0,Santo Domingo,,Dominican Republic,2024.0,,,,,,,STL,2025-10-11T22:43:10.948991,,1
5116851_mlb,5116851,mlb,Justin Martinez,Justin,Martinez,RP,63.0,False,180.0,75.0,24.0,2001-07-30T07:00Z,3.0,Bonao,,Dominican Republic,2023.0,,,,,,,ARI,2025-10-11T22:43:10.948991,,1
5116843_mlb,5116843,mlb,Keaton Winn,Keaton,Winn,RP,67.0,True,233.0,76.0,27.0,1998-02-20T08:00Z,3.0,Ollie,IA,United States,2023.0,,,,,,,SF,2025-10-11T22:43:10.948991,,1
5116841_mlb,5116841,mlb,Colin Selby,Colin,Selby,RP,60.0,True,220.0,74.0,27.0,1997-10-24T07:00Z,3.0,Chesapeake,VA,United States,2023.0,,,,,,,BAL,2025-10-11T22:43:10.948991,,1
5116839_mlb,5116839,mlb,Brent Headrick,Brent,Headrick,RP,47.0,True,235.0,78.0,27.0,1997-12-17T08:00Z,3.0,Braidwood,IL,United States,2023.0,,,,,,,NYY,2025-10-11T22:43:10.948991,,1
5116837_mlb,5116837,mlb,Ricky Karcher,Ricky,Karcher,RP,70.0,False,230.0,76.0,28.0,1997-09-18T07:00Z,1.0,Saline,MI,United States,2023.0,,,,,,,ARI,2025-10-11T22:43:10.948991,,1
5116832_mlb,5116832,mlb,Noah Denoyer,Noah,Denoyer,RP,90.0,False,250.0,77.0,27.0,1998-02-17T08:00Z,,Tracy,CA,United States,,,,,,,,BAL,2025-10-11T22:43:10.948991,,1
5116818_mlb,5116818,mlb,Blair Calvo,Blair,Calvo,P,,False,195.0,75.0,29.0,1996-02-27T08:00Z,1.0,Jacksonville,FL,United States,,,,,,,,COL,2025-10-11T22:43:10.948991,,1
5116817_mlb,5116817,mlb,Blair Calvo,Blair,Calvo,RP,85.0,False,195.0,75.0,29.0,1996-02-27T08:00Z,1.0,Jacksonville,FL,United States,2023.0,,,,,,,DET,2025-10-11T22:43:10.948991,,1
5116800_mlb,5116800,mlb,Diego Hernandez,Diego,Hernandez,OF,75.0,False,185.0,72.0,24.0,2000-11-21T08:00Z,,Santo Domingo,,Dominican Republic,,,,,,,,KC,2025-10-11T22:43:10.948991,,1
5116516_mlb,5116516,mlb,Jorge Moncada,Jorge,Moncada,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5116515_mlb,5116515,mlb,Brady Williams,Brady,Williams,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5114035_mlb,5114035,mlb,Dustin Kelly,Dustin,Kelly,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5113691_mlb,5113691,mlb,Damon Mashore,Damon,Mashore,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5113120_mlb,5113120,mlb,Dusty Blake,Dusty,Blake,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5082702_mlb,5082702,mlb,Christian De Jesus Fernandez,Christian,Fernandez,P,,False,170.0,,26.0,1999-08-11T07:00Z,,,,,,,,,,,,TB,2025-10-11T22:43:10.948991,,1
5119678_mlb,5119678,mlb,Keith Beauregard,Keith,Beauregard,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5080754_mlb,5080754,mlb,Noah Schultz,Noah,Schultz,SP,76.0,False,240.0,82.0,22.0,2003-08-05T07:00Z,,Naperville,IL,United States,,,,2022.0,1.0,26.0,CHW,CHW,2025-10-11T22:43:10.948991,,1
5099970_mlb,5099970,mlb,Gleider Figuereo,Gleider,Figuereo,SS,,False,165.0,72.0,,,,,,,,,,,,,,TEX,2025-10-11T22:43:10.948991,,1
5119674_mlb,5119674,mlb,Tony Mansolino,Tony,Mansolino,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5080752_mlb,5080752,mlb,Jackson Ferris,Jackson,Ferris,SP,93.0,False,195.0,76.0,21.0,2004-01-15T08:00Z,,Winston-Salem,NC,United States,,,,,,,,LAD,2025-10-11T22:43:10.948991,,1
5099971_mlb,5099971,mlb,Mason Black,Mason,Black,SP,47.0,True,228.0,75.0,25.0,1999-12-10T08:00Z,2.0,Scranton,PA,United States,2024.0,,,,,,,SF,2025-10-11T22:43:10.948991,,1
5087645_mlb,5087645,mlb,John Klein,John,Klein,SP,,False,225.0,77.0,23.0,2002-04-22T07:00Z,,Brooklyn Park,MN,United States,,,,,,,,MIN,2025-10-11T22:43:10.948991,,1
5085984_mlb,5085984,mlb,Kris Anglin,Kris,Anglin,RP,,False,175.0,71.0,24.0,2001-08-09T07:00Z,,Bakersfield,CA,United States,,,,2021.0,16.0,487.0,ATL,DET,2025-10-11T22:43:10.948991,,1
5085983_mlb,5085983,mlb,Carlos Guarate,Carlos,Guarate,RP,,False,178.0,74.0,24.0,2001-03-30T08:00Z,,San Carlos,,Venezuela,,,,,,,,ATH,2025-10-11T22:43:10.948991,,1
5085895_mlb,5085895,mlb,Saul Gonzalez,Saul,Gonzalez,SP,50.0,False,235.0,79.0,25.0,1999-12-28T08:00Z,,Cidra,,Puerto Rico,,,,,,,,CHC,2025-10-11T22:43:10.948991,,1
5085894_mlb,5085894,mlb,Jarlin Susana,Jarlin,Susana,RP,49.0,False,235.0,78.0,21.0,2004-03-23T08:00Z,,Villa Isabela,,Dominican Republic,,,,,,,,WSH,2025-10-11T22:43:10.948991,,1
5085893_mlb,5085893,mlb,Tristan Peters,Tristan,Peters,LF,25.0,True,180.0,72.0,25.0,2000-02-29T08:00Z,1.0,Winkler,MB,Canada,2025.0,,,,,,,TB,2025-10-11T22:43:10.948991,,1
5085891_mlb,5085891,mlb,Moises Brito,Moises,Brito,RP,,False,215.0,77.0,23.0,2002-07-09T07:00Z,,Bani,,Dominican Republic,,,,,,,,LAD,2025-10-11T22:43:10.948991,,1
5085745_mlb,5085745,mlb,Juan Rojas,Juan,Rojas,RP,,False,165.0,72.0,21.0,2004-01-31T08:00Z,,Maracaibo,,Venezuela,,,,,,,,BAL,2025-10-11T22:43:10.948991,,1
5085744_mlb,5085744,mlb,Juan Nunez,Juan,Nunez,RP,97.0,False,185.0,74.0,29.0,1996-01-23T08:00Z,,Santo Domingo,,Dominican Republic,,,,,,,,TOR,2025-10-11T22:43:10.948991,,1
5085743_mlb,5085743,mlb,Cade Povich,Cade,Povich,SP,37.0,True,185.0,75.0,25.0,2000-04-12T07:00Z,2.0,Reno,NV,United States,2024.0,Nebraska,direct,,,,,BAL,2025-10-11T22:43:10.948991,158.0,1
5085387_mlb,5085387,mlb,German Tapia,German,Tapia,RF,,False,170.0,74.0,22.0,2003-09-19T07:00Z,,San Pedro de Macoris,,Dominican Republic,,,,,,,,LAD,2025-10-11T22:43:10.948991,,1
5085213_mlb,5085213,mlb,Haydn McGeary,Haydn,McGeary,1B,27.0,False,235.0,77.0,26.0,1999-10-09T07:00Z,,Phoenix,AZ,United States,,,,,,,,CHC,2025-10-11T22:43:10.948991,,1
5085212_mlb,5085212,mlb,Nick Clarno,Nick,Clarno,C,22.0,False,205.0,72.0,27.0,1998-06-25T07:00Z,,Atlanta,GA,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5085211_mlb,5085211,mlb,Christian Jackson,Christian,Jackson,CF,,False,185.0,74.0,21.0,2003-10-23T07:00Z,,Atlanta,GA,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5085210_mlb,5085210,mlb,Seth Keller,Seth,Keller,SP,,False,180.0,70.0,,,,,,,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5085209_mlb,5085209,mlb,Jason Franks,Jason,Franks,SP,,False,200.0,75.0,,,,Novato,CA,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5085208_mlb,5085208,mlb,Cedric De Grandpre,Cedric,De Grandpre,SP,,False,210.0,74.0,23.0,2002-01-25T08:00Z,,Montreal,PQ,Canada,,,,2022.0,13.0,395.0,ATL,ATL,2025-10-11T22:43:10.948991,,1
5085204_mlb,5085204,mlb,Zack Showalter,Zack,Showalter,SP,,False,195.0,74.0,21.0,2004-01-23T08:00Z,,Tampa,FL,United States,,,,2022.0,11.0,317.0,BAL,STL,2025-10-11T22:43:10.948991,,1
5085094_mlb,5085094,mlb,Braedon John Karpathios,Braedon,Karpathios,RF,56.0,False,186.0,71.0,22.0,2003-06-19T07:00Z,,Willow Street,PA,United States,,,,,,,,SD,2025-10-11T22:43:10.948991,,1
5084716_mlb,5084716,mlb,Jacob Reimer,Jacob,Reimer,3B,,False,205.0,72.0,21.0,2004-02-22T08:00Z,,Redlands,CA,United States,,,,,,,,NYM,2025-10-11T22:43:10.948991,,1
5101355_mlb,5101355,mlb,Luis Ortiz,Luis,Ortiz,SP,45.0,False,235.0,74.0,26.0,1999-01-27T08:00Z,4.0,San Pedro de Macoris,,Dominican Republic,2022.0,,,,,,,CLE,2025-10-11T22:43:10.948991,,1
5082698_mlb,5082698,mlb,Dawson James Dimon,Dawson,Dimon,C,58.0,False,185.0,72.0,26.0,1999-05-17T07:00Z,,Lancaster,CA,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5073990_mlb,5073990,mlb,Jose Elias Garcia,Jose,Garcia,C,20.0,False,190.0,73.0,24.0,2001-10-04T07:00Z,,Caracas,,Venezuela,,,,,,,,MIA,2025-10-11T22:43:10.948991,,1
5074718_mlb,5074718,mlb,Ian Mejia,Ian,Mejia,SP,57.0,False,205.0,75.0,25.0,2000-01-31T08:00Z,,Nogales,AZ,United States,,New Mexico State,direct,,,,,ATL,2025-10-11T22:43:10.948991,166.0,1
5125812_mlb,5125812,mlb,Blake Burkhalter,Blake,Burkhalter,RP,86.0,False,204.0,72.0,25.0,2000-09-19T07:00Z,,Tuscaloosa,AL,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5128581_mlb,5128581,mlb,Jurrangelo Cijntje,Jurrangelo,Cijntje,SP,,False,200.0,71.0,22.0,2003-05-31T07:00Z,,Pembroke Pines,FL,United States,,Mississippi State,direct,2024.0,1.0,15.0,SEA,SEA,2025-10-11T22:43:10.948991,344.0,1
5130811_mlb,5130811,mlb,Jose Alvarez,Jose,Alvarez,C,86.0,False,180.0,73.0,25.0,2000-06-04T07:00Z,,Maracaibo,,Venezuela,,,,,,,,STL,2025-10-11T22:43:10.948991,,1
5130533_mlb,5130533,mlb,Liam Doyle,Liam,Doyle,SP,,False,220.0,74.0,21.0,2004-06-03T07:00Z,,Derry,NH,United States,,Tennessee,direct,2025.0,1.0,5.0,STL,STL,2025-10-11T22:43:10.948991,2633.0,1
5130529_mlb,5130529,mlb,Caden Bodine,Caden,Bodine,C,,False,200.0,70.0,21.0,2003-12-02T08:00Z,,Haddon Heights,NJ,United States,,Coastal Carolina,direct,2025.0,1.0,30.0,BAL,BAL,2025-10-11T22:43:10.948991,324.0,1
5129743_mlb,5129743,mlb,Izaak Martinez,Izaak,Martinez,RP,60.0,False,180.0,70.0,24.0,2001-09-12T07:00Z,,Baldwin Park,CA,United States,,,,,,,,CLE,2025-10-11T22:43:10.948991,,1
5129639_mlb,5129639,mlb,Jay Harry,Jay,Harry,2B,2.0,False,190.0,71.0,23.0,2002-07-18T07:00Z,,New Brunswick,NJ,United States,,Penn State,direct,2023.0,6.0,177.0,MIN,TOR,2025-10-11T22:43:10.948991,213.0,1
5129626_mlb,5129626,mlb,Chris Scinta,Chris,Scinta,RP,53.0,False,219.0,71.0,21.0,2004-05-17T07:00Z,,Tamarac,FL,United States,,Miami,direct,,,,,MIA,2025-10-11T22:43:10.948991,2390.0,1
5129587_mlb,5129587,mlb,Dylan Dreiling,Dylan,Dreiling,CF,22.0,False,197.0,71.0,22.0,2003-04-17T07:00Z,,Hays,KS,United States,,,,,,,,TEX,2025-10-11T22:43:10.948991,,1
5129556_mlb,5129556,mlb,Gage Wood,Gage,Wood,SP,,False,205.0,72.0,21.0,2003-12-15T08:00Z,,Batesville,AR,United States,,Arkansas,direct,2025.0,1.0,26.0,PHI,PHI,2025-10-11T22:43:10.948991,8.0,1
5129550_mlb,5129550,mlb,Ben McLaughlin,Ben,McLaughlin,3B,38.0,False,210.0,75.0,23.0,2002-05-30T07:00Z,,Golden,CO,United States,,Arkansas,direct,,,,,ARI,2025-10-11T22:43:10.948991,8.0,1
5129399_mlb,5129399,mlb,Jared Thomas,Jared,Thomas,OF,94.0,False,190.0,74.0,22.0,2003-07-01T07:00Z,2.0,Dallas,TX,United States,,,,,,,,COL,2025-10-11T22:43:10.948991,,1
5129366_mlb,5129366,mlb,Zachary Franklin,Zachary,Franklin,RP,96.0,False,198.0,73.0,26.0,1998-10-27T08:00Z,,Marion,NC,United States,,Missouri,direct,,,,,CHW,2025-10-11T22:43:10.948991,142.0,1
5129344_mlb,5129344,mlb,Ryan Waldschmidt,Ryan,Waldschmidt,CF,21.0,False,205.0,74.0,23.0,2002-10-07T07:00Z,,Sarasota,FL,United States,,Kentucky,direct,2024.0,1.0,31.0,ARI,ARI,2025-10-11T22:43:10.948991,96.0,1
5129285_mlb,5129285,mlb,Cam Cannarella,Cam,Cannarella,CF,,False,185.0,72.0,22.0,2003-09-06T07:00Z,,Hartsville,SC,United States,,Clemson,direct,2025.0,1.0,43.0,MIA,MIA,2025-10-11T22:43:10.948991,228.0,1
5129010_mlb,5129010,mlb,Jace LaViolette,Jace,LaViolette,CF,,False,230.0,78.0,21.0,2003-12-04T08:00Z,,Katy,TX,United States,,Texas A&M,direct,2025.0,1.0,27.0,CLE,CLE,2025-10-11T22:43:10.948991,245.0,1
5128914_mlb,5128914,mlb,Zach Root,Zach,Root,SP,,False,210.0,74.0,21.0,2004-02-06T08:00Z,,Fort Myers,FL,United States,,Arkansas,direct,2025.0,1.0,40.0,LAD,LAD,2025-10-11T22:43:10.948991,8.0,1
5128820_mlb,5128820,mlb,Jamie Arnold,Jamie,Arnold,SP,,False,192.0,73.0,21.0,2004-03-21T08:00Z,,Tampa,FL,United States,,Florida State,direct,2025.0,1.0,11.0,ATH,ATH,2025-10-11T22:43:10.948991,52.0,1
5128808_mlb,5128808,mlb,Andrew Dutkanych IV,Andrew,Dutkanych IV,RP,,False,230.0,75.0,,,,Indianapolis,IN,United States,,Vanderbilt,direct,2024.0,7.0,201.0,STL,STL,2025-10-11T22:43:10.948991,238.0,1
5128734_mlb,5128734,mlb,Ike Irish,Ike,Irish,C,,False,201.0,74.0,21.0,2003-11-26T08:00Z,,Hudsonville,MI,United States,,Auburn,direct,2025.0,1.0,19.0,BAL,BAL,2025-10-11T22:43:10.948991,2.0,1
5128689_mlb,5128689,mlb,Marek Houston,Marek,Houston,SS,,False,205.0,75.0,21.0,2004-04-14T07:00Z,,Nokomis,FL,United States,,Wake Forest,direct,2025.0,1.0,16.0,MIN,MIN,2025-10-11T22:43:10.948991,154.0,1
5128684_mlb,5128684,mlb,Justin Johnson,Justin,Johnson,2B,78.0,False,185.0,71.0,25.0,2000-04-03T07:00Z,,Glen Gardner,NJ,United States,,Wake Forest,direct,,,,,KC,2025-10-11T22:43:10.948991,154.0,1
5128655_mlb,5128655,mlb,Ryan Picollo,Ryan,Picollo,OF,97.0,False,225.0,77.0,23.0,2002-04-25T07:00Z,,Mount Laurel,NJ,United States,,Saint Joseph's,direct,,,,,SEA,2025-10-11T22:43:10.948991,2603.0,1
5128636_mlb,5128636,mlb,Ryan Cesarini,Ryan,Cesarini,OF,17.0,False,205.0,70.0,22.0,2002-12-16T08:00Z,,Scranton,PA,United States,,Saint Joseph's,direct,,,,,CLE,2025-10-11T22:43:10.948991,2603.0,1
5119690_mlb,5119690,mlb,Dillon Lawson,Dillon,Lawson,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5130535_mlb,5130535,mlb,Payton Eeles,Payton,Eeles,2B,,False,180.0,67.0,,,,Acworth,GA,United States,,Coastal Carolina,direct,,,,,MIN,2025-10-11T22:43:10.948991,324.0,1
5128555_mlb,5128555,mlb,Griffin Herring,Griffin,Herring,RP,87.0,False,196.0,74.0,22.0,2003-05-07T07:00Z,2.0,Grapevine,TX,United States,,,,,,,,NYY,2025-10-11T22:43:10.948991,,1
5131884_mlb,5131884,mlb,Gabriel Rincones Jr.,Gabriel,Rincones Jr.,RF,93.0,False,225.0,75.0,24.0,2001-03-03T08:00Z,,Boynton Beach,FL,United States,,,,,,,,PHI,2025-10-11T22:43:10.948991,,1
5131714_mlb,5131714,mlb,Christian Mejias,Christian,Mejias,RP,82.0,False,160.0,72.0,26.0,1999-05-19T07:00Z,,Valencia,,Venezuela,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5128592_mlb,5128592,mlb,Dakota Jordan,Dakota,Jordan,OF,86.0,False,220.0,72.0,22.0,2003-05-09T07:00Z,2.0,Canton,MS,United States,,,,,,,,SF,2025-10-11T22:43:10.948991,,1
5128541_mlb,5128541,mlb,Jared Sprague-Lott,Jared,Sprague-Lott,SS,63.0,False,195.0,72.0,24.0,2001-10-10T07:00Z,,Philadelphia,PA,United States,,Richmond,direct,,,,,ATH,2025-10-11T22:43:10.948991,257.0,1
5128516_mlb,5128516,mlb,Riley Quick,Riley,Quick,SP,,False,245.0,78.0,21.0,2004-04-29T07:00Z,,Trussville,AL,United States,,Alabama,direct,2025.0,1.0,36.0,MIN,MIN,2025-10-11T22:43:10.948991,333.0,1
5128486_mlb,5128486,mlb,Hudson Leach,Hudson,Leach,RP,90.0,False,211.0,75.0,23.0,2002-06-16T07:00Z,,Kansas City,MO,United States,,Miami (OH),direct,,,,,HOU,2025-10-11T22:43:10.948991,193.0,1
5128282_mlb,5128282,mlb,Carter Trice,Carter,Trice,UN,,False,200.0,72.0,23.0,2002-08-23T07:00Z,,Richmond,VA,United States,,,,,,,,,2025-10-11T22:43:10.948991,,1
5128279_mlb,5128279,mlb,Eli Serrano III,Eli,Serrano III,RF,34.0,False,201.0,77.0,22.0,2003-05-01T07:00Z,,Fairfax,VA,United States,,NC State,direct,2024.0,4.0,111.0,NYM,NYM,2025-10-11T22:43:10.948991,152.0,1
5128254_mlb,5128254,mlb,Gavin Kilen,Gavin,Kilen,SS,,False,187.0,71.0,21.0,2004-03-28T08:00Z,,Milton,WI,United States,,Tennessee,direct,2025.0,1.0,13.0,SF,SF,2025-10-11T22:43:10.948991,2633.0,1
5128252_mlb,5128252,mlb,Patrick Forbes,Patrick,Forbes,SP,,False,220.0,75.0,21.0,2004-07-11T07:00Z,,Bowling Green,KY,United States,,Louisville,direct,2025.0,1.0,29.0,ARI,ARI,2025-10-11T22:43:10.948991,97.0,1
5128241_mlb,5128241,mlb,Sean Keys,Sean,Keys,3B,,False,225.0,74.0,,,,,,,,Bucknell,direct,2024.0,4.0,125.0,TOR,TOR,2025-10-11T22:43:10.948991,2083.0,1
5127801_mlb,5127801,mlb,Zach Brzykcy,Zach,Brzykcy,RP,66.0,True,208.0,74.0,26.0,1999-07-12T07:00Z,2.0,Hickory,NC,United States,2024.0,,,,,,,WSH,2025-10-11T22:43:10.948991,,1
5127102_mlb,5127102,mlb,Victor Mederos,Victor,Mederos,SP,58.0,False,222.0,74.0,24.0,2001-06-08T07:00Z,3.0,Santa Clara,,Cuba,2023.0,,,,,,,LAA,2025-10-11T22:43:10.948991,,1
5127101_mlb,5127101,mlb,Mason Erla,Mason,Erla,SP,72.0,False,200.0,76.0,28.0,1997-08-19T07:00Z,,Bay City,MI,United States,,,,,,,,LAA,2025-10-11T22:43:10.948991,,1
5127100_mlb,5127100,mlb,Coleman Crow,Coleman,Crow,SP,91.0,False,175.0,72.0,24.0,2000-12-30T08:00Z,,Concord,GA,United States,,,,,,,,LAA,2025-10-11T22:43:10.948991,,1
5126694_mlb,5126694,mlb,Jack O'Loughlin,Jack,O'Loughlin,RP,37.0,False,223.0,77.0,25.0,2000-03-14T08:00Z,1.0,Adelaide,SA,Australia,2024.0,,,,,,,COL,2025-10-11T22:43:10.948991,,1
5126305_mlb,5126305,mlb,Moises Lugo,Moises,Lugo,RP,89.0,False,185.0,73.0,26.0,1999-01-20T08:00Z,,San Cristobal,,Dominican Republic,,,,,,,,SD,2025-10-11T22:43:10.948991,,1
5126229_mlb,5126229,mlb,Lisandro Santos,Lisandro,Santos,RP,94.0,False,227.0,73.0,27.0,1998-07-24T07:00Z,,Santiago,,Dominican Republic,,,,,,,,NYY,2025-10-11T22:43:10.948991,,1
5126212_mlb,5126212,mlb,Brady Whalen,Brady,Whalen,1B,89.0,False,180.0,78.0,27.0,1998-01-15T08:00Z,,Vancouver,WA,United States,,,,,,,,SF,2025-10-11T22:43:10.948991,,1
5126205_mlb,5126205,mlb,Cam Sanders,Cam,Sanders,RP,64.0,True,175.0,74.0,28.0,1996-12-09T08:00Z,1.0,Thibodaux,LA,United States,2025.0,,,,,,,PIT,2025-10-11T22:43:10.948991,,1
5125936_mlb,5125936,mlb,Jimmy Robbins,Jimmy,Robbins,SP,75.0,False,190.0,75.0,27.0,1997-12-22T08:00Z,,Orlando,FL,United States,,,,,,,,TOR,2025-10-11T22:43:10.948991,,1
5125912_mlb,5125912,mlb,Kade Strowd,Kade,Strowd,RP,57.0,True,200.0,74.0,28.0,1997-09-17T07:00Z,1.0,Fort Worth,TX,United States,2025.0,,,,,,,BAL,2025-10-11T22:43:10.948991,,1
5125911_mlb,5125911,mlb,Ryan Watson,Ryan,Watson,RP,56.0,False,225.0,77.0,27.0,1997-11-15T08:00Z,,Auburn,AL,United States,,,,,,,,SF,2025-10-11T22:43:10.948991,,1
5125814_mlb,5125814,mlb,Cody Milligan,Cody,Milligan,CF,92.0,False,170.0,69.0,26.0,1998-12-23T08:00Z,,Denver,CO,United States,,,,,,,,ATL,2025-10-11T22:43:10.948991,,1
5128586_mlb,5128586,mlb,Tyson Hardin,Tyson,Hardin,RP,58.0,False,185.0,74.0,23.0,2001-11-19T08:00Z,,Tampa,FL,United States,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5130556_mlb,5130556,mlb,Andrew Fernandez,Andrew,Fernandez,C,95.0,False,196.0,75.0,26.0,1998-10-19T07:00Z,,Hialeah,FL,United States,,,,,,,,MIA,2025-10-11T22:43:10.948991,,1
5105287_mlb,5105287,mlb,Pete Putila,Pete,Putila,UN,,True,,,,,,,,,,,,,,,,,2025-10-11T22:43:10.948991,,1
5017507_mlb,5017507,mlb,Reidy Mercado,Reidy,Mercado,LF,93.0,False,153.0,71.0,24.0,2001-01-06T08:00Z,,Los Hidalgos,,Dominican Republic,,,,,,,,MIL,2025-10-11T22:43:10.948991,,1
5028206_mlb,5028206,mlb,R.J. Sales,R.J.,Sales,SP,,False,170.0,72.0,22.0,2003-07-22T07:00Z,,Mchenry,IL,United States,,UNC Wilmington,direct,,,,,WSH,2025-10-11T22:43:10.948991,350.0,1
5074367_mlb,5074367,mlb,Kevin Bruggeman,Kevin,Bruggeman,C,63.0,False,186.0,69.0,24.0,2001-07-25T07:00Z,,Stamford,CT,United States,,Hofstra,direct,,,,,LAA,2025-10-11T22:43:10.948991,2275.0,1
5073499_mlb,5073499,mlb,Luis Osorio,Luis,Osorio,P,,False,170.0,74.0,22.0,2003-01-31T08:00Z,,Barcelona,,Venezuela,,,,,,,,BAL,2025-10-11T22:43:10.948991,,1
5067321_mlb,5067321,mlb,Brycen Mautz,Brycen,Mautz,RP,90.0,False,190.0,75.0,24.0,2001-07-17T07:00Z,2.0,San Diego,CA,United States,,,,,,,,STL,2025-10-11T22:43:10.948991,,1
5067308_mlb,5067308,mlb,Caleb Ricketts,Caleb,Ricketts,C,77.0,False,225.0,75.0,25.0,2000-05-10T07:00Z,3.0,Newport Beach,CA,United States,,,,,,,,PHI,2025-10-11T22:43:10.948991,,1
5061461_mlb,5061461,mlb,J.R. Freethy,J.R.,Freethy,LF,70.0,False,205.0,72.0,22.0,2002-12-23T08:00Z,,Walnut Creek,CA,United States,,Nevada,direct,2024.0,14.0,427.0,TOR,TOR,2025-10-11T22:43:10.948991,2440.0,1
5061394_mlb,5061394,mlb,Josh Harlow,Josh,Harlow,SP,29.0,False,215.0,75.0,24.0,2001-04-18T07:00Z,,Raleigh,NC,United States,,Mercer,direct,,,,,CLE,2025-10-11T22:43:10.948991,2382.0,1
