"age","years_exp","stats_id","birth_country","competitions","college","full_name","birth_date","practice_participation","depth_chart_position","rotoworld_id","pandascore_id","rotowire_id","active","fantasy_data_id","team","birth_state","weight","opta_id","search_rank","fantasy_positions","status","injury_body_part","sport","injury_notes","high_school","sportradar_id","team_changed_at","first_name","yahoo_id","gsis_id","kalshi_id","birth_city","swish_id","metadata","last_name","hashtag","search_first_name","depth_chart_order","injury_status","position","news_updated","player_id","practice_description","oddsjam_id","team_abbr","search_last_name","height","number","search_full_name","injury_start_date","espn_id","dupes"
NA,NA,NA,NA,"[]","","Logan Sawyer",NA,NA,NA,NA,NA,NA,"True",NA,"MTL",NA,173,NA,NA,"","UDP",NA,"nhl",NA,NA,"b3eccb74-7171-40e6-9251-55c1aa094083",NA,"Logan",NA,NA,NA,NA,NA,"{'birth_date': '2006-05-06', 'birth_place': 'Orangeville, ON, CAN', 'college': '', 'draft_pick': '78', 'draft_round': '3', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Sawyer","#logansawyer-NHL-MTL","logan",NA,NA,"C",NA,"3320",NA,NA,NA,"sawyer",73,NA,"logansawyer",NA,NA,1
NA,NA,NA,NA,"[]","","Sawyer Mynio",NA,NA,NA,NA,NA,NA,"True",NA,"VAN",NA,173,NA,NA,"","ACT",NA,"nhl",NA,NA,"6b6b91c4-705f-401d-a370-5bb8d95dabf9",NA,"Sawyer",NA,NA,NA,NA,9015408,"{'birth_date': '2005-04-30', 'birth_place': 'Kamloops, BC, CAN', 'channel_id': '1274242666594316288', 'college': '', 'draft_pick': '89', 'draft_round': '3', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}","Mynio","#sawyermynio-NHL-VAN-45","sawyer",NA,NA,"D",NA,"2035",NA,NA,NA,"mynio",73,45,"sawyermynio",NA,5188586,1
NA,9,NA,NA,"[]","","Adam Erne",NA,NA,NA,NA,NA,NA,"True",NA,"DAL",NA,212,NA,NA,"","ACT",NA,"nhl",NA,NA,"1fb147ff-2d0f-4992-ba99-8446d07ce770",NA,"Adam",NA,NA,NA,NA,8477454,"{'birth_date': '1995-04-20', 'birth_place': 'New Haven, CT, USA', 'channel_id': '1271706041364549632', 'college': '', 'draft_pick': '33', 'draft_round': '2', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2016'}","Erne","#adamerne-NHL-DAL-76","adam",NA,NA,"LW",NA,"1424",NA,NA,NA,"erne",73,76,"adamerne",NA,3041991,1
NA,13,NA,NA,"[]","","David Savard",NA,NA,NA,NA,NA,NA,"True",NA,"MTL",NA,235,NA,NA,"","ACT",NA,"nhl",NA,NA,"9179d8ab-16f1-4899-a030-a251dc2529a6",NA,"David",NA,NA,NA,NA,8475233,"{'birth_date': '1990-10-22', 'birth_place': 'St. Hyacinthe, QC, CAN', 'channel_id': '1157131169087639552', 'college': '', 'draft_pick': '94', 'draft_round': '4', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2011'}","Savard","#davidsavard-NHL-MTL-58","david",NA,NA,"D",NA,"1546",NA,NA,NA,"savard",73,58,"davidsavard",NA,5427,1
NA,9,NA,NA,"[]","","Brandon Kozun",NA,NA,NA,NA,NA,NA,"True",NA,"COL",NA,167,NA,NA,"","ACT",NA,"nhl",NA,NA,"4280497d-0f24-11e2-8525-18a905767e44",NA,"Brandon",NA,NA,NA,NA,8475295,"{'birth_date': '1990-03-08', 'birth_place': 'Los Angeles, CA, USA', 'college': '', 'draft_pick': '179', 'draft_round': '6', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2014'}","Kozun","#brandonkozun-NHL-COL-95","brandon",NA,NA,"RW",NA,"2741",NA,NA,NA,"kozun",68,95,"brandonkozun",NA,NA,1
NA,NA,NA,NA,"[]","Minnesota","Jacob Rombach",NA,NA,NA,NA,NA,NA,"True",NA,"NSH",NA,205,NA,NA,"","UDP",NA,"nhl",NA,NA,"3b8c2960-3f26-42c6-a258-869d031653a0",NA,"Jacob",NA,NA,NA,NA,NA,"{'birth_date': '2007-04-01', 'birth_place': 'Blaine, MN, USA', 'channel_id': '1244768423301369856', 'college': 'Minnesota', 'draft_pick': '35', 'draft_round': '2', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Rombach","#jacobrombach-NHL-NSH","jacob",NA,NA,"D",NA,"3791",NA,NA,NA,"rombach",79,NA,"jacobrombach",NA,5291977,1
NA,6,NA,NA,"[]","","Morgan Geekie",NA,NA,NA,NA,NA,NA,"True",NA,"BOS",NA,208,NA,NA,"","ACT",NA,"nhl",NA,NA,"9066a189-ea1c-45b0-880b-1e0e743cf0f5",NA,"Morgan",NA,NA,NA,NA,9012294,"{'birth_date': '1998-07-20', 'birth_place': 'Strathclair, MB, CAN', 'channel_id': '1157131122614751232', 'college': '', 'draft_pick': '67', 'draft_round': '3', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2019'}","Geekie","#morgangeekie-NHL-BOS-39","morgan",NA,NA,"C",NA,"1010",NA,NA,NA,"geekie",75,39,"morgangeekie",NA,4268466,1
NA,NA,NA,NA,"[]","","Tarin Smith",NA,NA,NA,NA,NA,NA,"True",NA,"ANA",NA,187,NA,NA,"","ACT",NA,"nhl",NA,NA,"e352bd04-c88f-4fc1-bfe2-8989126ce05e",NA,"Tarin",NA,NA,NA,NA,9024952,"{'birth_date': '2006-03-24', 'birth_place': 'Porcupine Plain, SK, CAN', 'channel_id': '1273880376472784896', 'college': '', 'draft_pick': '79', 'draft_round': '3', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Smith","#tarinsmith-NHL-ANA-54","tarin",NA,NA,"D",NA,"3365",NA,NA,NA,"smith",74,54,"tarinsmith",NA,NA,1
NA,3,NA,NA,"[]","","Simon Holmstrom",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,215,NA,NA,"","ACT",NA,"nhl",NA,NA,"fea1afdd-7adf-41ed-a0ec-2199dd596009",NA,"Simon",NA,NA,NA,NA,9013107,"{'birth_date': '2001-05-24', 'birth_place': 'Tranas,, SWE', 'channel_id': '1157131219343790080', 'college': '', 'draft_pick': '23', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2022'}","Holmstrom","#simonholmstrom-NHL-NYI-10","simon",NA,NA,"RW",NA,"1647",NA,NA,NA,"holmstrom",74,10,"simonholmstrom",NA,4565244,1
NA,NA,NA,NA,"[]","Boston University","Cole Eiserman",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,197,NA,NA,"","UDP",NA,"nhl",NA,NA,"42011ec7-73dc-421d-88a5-9b1a206e8091",NA,"Cole",NA,NA,NA,NA,NA,"{'birth_date': '2006-08-29', 'birth_place': 'Newburyport, MA, USA', 'college': 'Boston University', 'draft_pick': '20', 'draft_round': '1', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Eiserman","#coleeiserman-NHL-NYI","cole",NA,NA,"LW",NA,"3243",NA,NA,NA,"eiserman",72,NA,"coleeiserman",NA,NA,1
NA,NA,NA,NA,"[]","","Jorian Donovan",NA,NA,NA,NA,NA,NA,"True",NA,"OTT",NA,182,NA,NA,"","ACT",NA,"nhl",NA,NA,"9d899702-8eb2-4237-9800-5f21fc924ca9",NA,"Jorian",NA,NA,NA,NA,9015037,"{'birth_date': '2004-04-05', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1274665464160583680', 'college': '', 'draft_pick': '136', 'draft_round': '5', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}","Donovan","#joriandonovan-NHL-OTT-56","jorian",NA,NA,"D",NA,"3079",NA,NA,NA,"donovan",73,56,"joriandonovan",NA,5102979,1
NA,NA,NA,NA,"[]","","Anton Lundmark",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"76909536-438e-47c6-a135-6f7d6e43297f",NA,"Anton",NA,NA,NA,NA,NA,"{'birth_date': '2001-04-19', 'birth_place': 'Sarestad,, SWE', 'channel_id': '1273880247212724224', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Lundmark","#antonlundmark-NHL-FLA-48","anton",NA,NA,"RW",NA,"3977",NA,NA,NA,"lundmark",76,48,"antonlundmark",NA,5302587,1
NA,1,NA,NA,"[]","","Noah Philp",NA,NA,NA,NA,NA,NA,"True",NA,"EDM",NA,198,NA,NA,"","ACT",NA,"nhl",NA,NA,"afdf31a8-073c-4500-a0d9-bca131823a21",NA,"Noah",NA,NA,NA,NA,9015196,"{'birth_date': '1998-08-31', 'birth_place': 'Canmore, AB, CAN', 'channel_id': '1157131021561384960', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2024'}","Philp","#noahphilp-NHL-EDM-48","noah",NA,NA,"C",NA,"3445",NA,NA,NA,"philp",75,48,"noahphilp",NA,5103537,1
NA,NA,NA,NA,"[]","","Mikulas Hovorka",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,229,NA,NA,"","ACT",NA,"nhl",NA,NA,"0c5bc27e-dd37-4474-88f8-edc5722548e9",NA,"Mikulas",NA,NA,NA,NA,9024857,"{'birth_date': '2001-07-01', 'birth_place': 'Praha,, CZE', 'channel_id': '1268142520949288960', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Hovorka","#mikulashovorka-NHL-FLA-96","mikulas",NA,NA,"D",NA,"3178",NA,NA,NA,"hovorka",78,96,"mikulashovorka",NA,5209557,1
NA,NA,NA,NA,"[]","","Hunter Skinner",NA,NA,NA,NA,NA,NA,"True",NA,"STL",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"7e436a2e-e5ae-448a-a4fa-5b40229f0ec9",NA,"Hunter",NA,NA,NA,NA,9014539,"{'birth_date': '2001-04-29', 'birth_place': 'Wyandotte, MI, USA', 'channel_id': '1268142486543413248', 'college': '', 'draft_pick': '112', 'draft_round': '4', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}","Skinner","#hunterskinner-NHL-STL-43","hunter",NA,NA,"D",NA,"2344",NA,NA,NA,"skinner",75,43,"hunterskinner",NA,4894345,1
NA,NA,NA,NA,"[]","","Connor Hughes",NA,NA,NA,NA,NA,NA,"True",NA,"MTL",NA,225,NA,NA,"","ACT",NA,"nhl",NA,NA,"5fea41a2-b096-4bf2-8304-491e65d3aa28",NA,"Connor",NA,NA,NA,NA,9024872,"{'birth_date': '1996-09-10', 'birth_place': 'London, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Hughes","#connorhughes-NHL-MTL-95","connor",NA,NA,"G",NA,"3215",NA,NA,NA,"hughes",76,95,"connorhughes",NA,5229147,1
NA,15,NA,NA,"[]","Notre Dame","Kyle Palmieri",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"42782e1b-0f24-11e2-8525-18a905767e44",NA,"Kyle",NA,NA,NA,NA,8475151,"{'birth_date': '1991-02-01', 'birth_place': 'Smithtown, NY, USA', 'channel_id': '1157131209009025024', 'college': 'Notre Dame', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2010'}","Palmieri","#kylepalmieri-NHL-NYI-21","kyle",NA,NA,"C",NA,"1628",NA,NA,NA,"palmieri",71,21,"kylepalmieri",NA,5517,1
NA,6,NA,NA,"[]","","Martin Fehervary",NA,NA,NA,NA,NA,NA,"True",NA,"WSH",NA,203,NA,NA,"","ACT",NA,"nhl",NA,NA,"2382de52-b659-49cb-afac-b6ca1eb1bd78",NA,"Martin",NA,NA,NA,NA,9012826,"{'birth_date': '1999-10-06', 'birth_place': 'Bratislava,, SVK', 'channel_id': '1157131280396079104', 'college': '', 'draft_pick': '46', 'draft_round': '2', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2019'}","Fehervary","#martinfehervary-NHL-WSH-42","martin",NA,NA,"D",NA,"1742",NA,NA,NA,"fehervary",74,42,"martinfehervary",NA,4378677,1
NA,1,NA,NA,"[]","","Dennis Hildeby",NA,NA,NA,NA,NA,NA,"True",NA,"TOR",NA,224,NA,NA,"","ACT",NA,"nhl",NA,NA,"70360e45-e9c9-43a3-8c03-08ec9a3b2568",NA,"Dennis",NA,NA,NA,NA,9015250,"{'birth_date': '2001-08-19', 'birth_place': 'Järfälla,, SWE', 'channel_id': '1173332756273319936', 'college': '', 'draft_pick': '122', 'draft_round': '4', 'draft_year': '2022', 'high_school': '', 'rookie_year': '2024'}","Hildeby","#dennishildeby-NHL-TOR-35","dennis",NA,NA,"G",NA,"3133",NA,NA,NA,"hildeby",79,35,"dennishildeby",NA,5174160,1
NA,17,NA,NA,"[]","Minnesota","Kyle Okposo",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,218,NA,NA,"","ACT",NA,"nhl",NA,NA,"432816ce-0f24-11e2-8525-18a905767e44",NA,"Kyle",NA,NA,NA,NA,8473449,"{'birth_date': '1988-04-16', 'birth_place': 'St. Paul, MN, USA', 'college': 'Minnesota', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2006', 'high_school': '', 'rookie_year': '2007'}","Okposo","#kyleokposo-NHL-FLA-8","kyle",NA,NA,"RW",NA,"1480",NA,NA,NA,"okposo",72,8,"kyleokposo",NA,NA,1
NA,NA,NA,NA,"[]","Michigan State","Christian Krygier",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"de4d1a4f-28dd-45d4-805c-f0d6b17f39f9",NA,"Christian",NA,NA,NA,NA,9015714,"{'birth_date': '2000-05-05', 'birth_place': 'Orlando, FL, USA', 'college': 'Michigan State', 'draft_pick': '196', 'draft_round': '7', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}","Krygier","#christiankrygier-NHL-NYI-61","christian",NA,NA,"D",NA,"2893",NA,NA,NA,"krygier",74,61,"christiankrygier",NA,NA,1
NA,NA,NA,NA,"[]","","Arseni Radkov",NA,NA,NA,NA,NA,NA,"True",NA,"MTL",NA,194,NA,NA,"","UDP",NA,"nhl",NA,NA,"95f56356-9a45-4e0d-a008-1363e4268340",NA,"Arseni",NA,NA,NA,NA,NA,"{'birth_date': '2007-08-05', 'birth_place': 'Mogilev,, BLR', 'channel_id': '1244768442830049280', 'college': '', 'draft_pick': '82', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Radkov","#arseniradkov-NHL-MTL","arseni",NA,NA,"G",NA,"3813",NA,NA,NA,"radkov",76,NA,"arseniradkov",NA,NA,1
NA,8,NA,NA,"[]","","Jesper Bratt",NA,NA,NA,NA,NA,NA,"True",NA,"NJ",NA,175,NA,NA,"","ACT",NA,"nhl",NA,NA,"ab27d068-5ae3-4623-b8c4-d6bbb6858e57",NA,"Jesper",NA,NA,NA,NA,9000990,"{'birth_date': '1998-07-30', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1157131201899679744', 'college': '', 'draft_pick': '162', 'draft_round': '6', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2017'}","Bratt","#jesperbratt-NHL-NJ-63","jesper",NA,NA,"LW",NA,"1611",NA,NA,NA,"bratt",70,63,"jesperbratt",NA,4268771,1
NA,NA,NA,NA,"[]","","Vincent Desjardins",NA,NA,NA,NA,NA,NA,"True",NA,"EDM",NA,165,NA,NA,"","ACT",NA,"nhl",NA,NA,"98159bed-276d-421c-92f3-b266dcac29ea",NA,"Vincent",NA,NA,NA,NA,9025274,"{'birth_date': '2006-09-08', 'birth_place': 'Mirabel, QC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Desjardins","#vincentdesjardins-NHL-EDM","vincent",NA,NA,"C",NA,"3695",NA,NA,NA,"desjardins",71,NA,"vincentdesjardins",NA,5310516,1
NA,NA,NA,NA,"[]","","Christopher Brown",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"ae503072-7fc8-4ce1-9f93-b4ad12b6a208",NA,"Christopher",NA,NA,NA,NA,9025255,"{'birth_date': '2006-06-27', 'birth_place': 'Toronto, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Brown","#christopherbrown-NHL-PIT","christopher",NA,NA,"C",NA,"3685",NA,NA,NA,"brown",71,NA,"christopherbrown",NA,NA,1
NA,8,NA,NA,"[]","Bemidji State","Zach Whitecloud",NA,NA,NA,NA,NA,NA,"True",NA,"VGK",NA,210,NA,NA,"","ACT",NA,"nhl",NA,NA,"b424c4e8-31d3-4155-b6af-319000735e1b",NA,"Zach",NA,NA,NA,NA,9012499,"{'birth_date': '1996-11-28', 'birth_place': 'Brandon, MB, CAN', 'channel_id': '1157130915508408320', 'college': 'Bemidji State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2017'}","Whitecloud","#zachwhitecloud-NHL-VGK-2","zach",NA,NA,"D",NA,"1055",NA,NA,NA,"whitecloud",74,2,"zachwhitecloud",NA,4312877,1
NA,NA,NA,NA,"[]","","Bryce Montgomery",NA,NA,NA,NA,NA,NA,"True",NA,"CAR",NA,215,NA,NA,"","ACT",NA,"nhl",NA,NA,"327e8e21-166a-4cef-8698-cc08ab49ffec",NA,"Bryce",NA,NA,NA,NA,9014311,"{'birth_date': '2002-11-12', 'birth_place': 'Washington, DC, USA', 'channel_id': '1274303073430278144', 'college': '', 'draft_pick': '170', 'draft_round': '6', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}","Montgomery","#brycemontgomery-NHL-CAR-72","bryce",NA,NA,"D",NA,"2500",NA,NA,NA,"montgomery",76,72,"brycemontgomery",NA,5104205,1
NA,11,NA,NA,"[]","","Calvin Pickard",NA,NA,NA,NA,NA,NA,"True",NA,"EDM",NA,206,NA,NA,"","ACT",NA,"nhl",NA,NA,"42ad9fef-0f24-11e2-8525-18a905767e44",NA,"Calvin",NA,NA,NA,NA,8475717,"{'birth_date': '1992-04-15', 'birth_place': 'Moncton, NB, CAN', 'channel_id': '1157131013457989632', 'college': '', 'draft_pick': '49', 'draft_round': '2', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2014'}","Pickard","#calvinpickard-NHL-EDM-30","calvin",NA,NA,"G",NA,"1261",NA,NA,NA,"pickard",73,30,"calvinpickard",NA,5524,1
NA,10,NA,NA,"[]","","Jason Dickinson",NA,NA,NA,NA,NA,NA,"True",NA,"CHI",NA,200,NA,NA,"","ACT",NA,"nhl",NA,NA,"ad6914be-5179-43a5-8960-2ec2a6d30486",NA,"Jason",NA,NA,NA,NA,8477450,"{'birth_date': '1995-07-04', 'birth_place': 'Georgetown, ON, CAN', 'channel_id': '1157131049478672384', 'college': '', 'draft_pick': '29', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2015'}","Dickinson","#jasondickinson-NHL-CHI-16","jason",NA,NA,"C",NA,"1340",NA,NA,NA,"dickinson",74,16,"jasondickinson",NA,3042062,1
NA,2,NA,NA,"[]","Notre Dame","Landon Slaggert",NA,NA,NA,NA,NA,NA,"True",NA,"CHI",NA,180,NA,NA,"","ACT",NA,"nhl",NA,NA,"5294cff6-efec-4e86-86a4-7dfc790edf48",NA,"Landon",NA,NA,NA,NA,9013644,"{'birth_date': '2002-06-25', 'birth_place': 'South Bend, IN, USA', 'channel_id': '1157131043917025280', 'college': 'Notre Dame', 'draft_pick': '79', 'draft_round': '3', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2023'}","Slaggert","#landonslaggert-NHL-CHI-84","landon",NA,NA,"LW",NA,"3170",NA,NA,NA,"slaggert",72,84,"landonslaggert",NA,4697787,1
NA,NA,NA,NA,"[]","","Vasily Zelenov",NA,NA,NA,NA,NA,NA,"True",NA,"BUF",NA,180,NA,NA,"","UDP",NA,"nhl",NA,NA,"96252c96-1dbb-40b8-b089-0d55c66f65d3",NA,"Vasily",NA,NA,NA,NA,NA,"{'birth_date': '2006-02-02', 'birth_place': 'Moscow,, RUS', 'college': '', 'draft_pick': '204', 'draft_round': '7', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Zelenov","#vasilyzelenov-NHL-BUF","vasily",NA,NA,"RW",NA,"3407",NA,NA,NA,"zelenov",72,NA,"vasilyzelenov",NA,NA,1
NA,13,NA,NA,"[]","Michigan","Steven Kampfer",NA,NA,NA,NA,NA,NA,"True",NA,"ARI",NA,198,NA,NA,"","ACT",NA,"nhl",NA,NA,"504834b6-70c1-462f-80a9-5e5380c09389",NA,"Steven",NA,NA,NA,NA,8474000,"{'birth_date': '1988-09-24', 'birth_place': 'Ann Arbor, MI, USA', 'college': 'Michigan', 'draft_pick': '93', 'draft_round': '4', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2010'}","Kampfer","#stevenkampfer-NHL-ARI-44","steven",NA,NA,"D",NA,"1919",NA,NA,NA,"kampfer",71,44,"stevenkampfer",NA,NA,1
NA,5,NA,NA,"[]","Ohio State","Tanner Laczynski",NA,NA,NA,NA,NA,NA,"True",NA,"VGK",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"2973ef34-57b8-4abd-9d31-cb44b0c3bc68",NA,"Tanner",NA,NA,NA,NA,9000912,"{'birth_date': '1997-06-01', 'birth_place': 'Minooka, IL, USA', 'channel_id': '1175567539032317952', 'college': 'Ohio State', 'draft_pick': '169', 'draft_round': '6', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2020'}","Laczynski","#tannerlaczynski-NHL-VGK-28","tanner",NA,NA,"C",NA,"1674",NA,NA,NA,"laczynski",73,28,"tannerlaczynski",NA,4392137,1
NA,19,NA,NA,"[]","","Jordan Staal",NA,NA,NA,NA,NA,NA,"True",NA,"CAR",NA,220,NA,NA,"","ACT",NA,"nhl",NA,NA,"433ee768-0f24-11e2-8525-18a905767e44",NA,"Jordan",NA,NA,NA,NA,8473533,"{'birth_date': '1988-09-10', 'birth_place': 'Thunder Bay, ON, CAN', 'channel_id': '1157131310192414720', 'college': '', 'draft_pick': '2', 'draft_round': '1', 'draft_year': '2006', 'high_school': '', 'rookie_year': '2006'}","Staal","#jordanstaal-NHL-CAR-11","jordan",NA,NA,"C",NA,"1808",NA,NA,NA,"staal",76,11,"jordanstaal",NA,3541,1
NA,16,NA,NA,"[]","Michigan","Andrew Cogliano",NA,NA,NA,NA,NA,NA,"True",NA,"COL",NA,179,NA,NA,"","ACT",NA,"nhl",NA,NA,"43699c36-0f24-11e2-8525-18a905767e44",NA,"Andrew",NA,NA,NA,NA,8471699,"{'birth_date': '1987-06-14', 'birth_place': 'Toronto, ON, CAN', 'college': 'Michigan', 'draft_pick': '25', 'draft_round': '1', 'draft_year': '2005', 'high_school': '', 'rookie_year': '2007'}","Cogliano","#andrewcogliano-NHL-COL-11","andrew",NA,NA,"C",NA,"1233",NA,NA,NA,"cogliano",70,11,"andrewcogliano",NA,NA,1
NA,11,NA,NA,"[]","","Bo Horvat",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,215,NA,NA,"","ACT",NA,"nhl",NA,NA,"63494437-29cf-4f82-85ce-f839cde0e338",NA,"Bo",NA,NA,NA,NA,8477500,"{'birth_date': '1995-04-05', 'birth_place': 'London, ON, CAN', 'channel_id': '1157131213815697408', 'college': '', 'draft_pick': '9', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2014'}","Horvat","#bohorvat-NHL-NYI-14","bo",NA,NA,"C",NA,"1639",NA,NA,NA,"horvat",73,14,"bohorvat",NA,3042002,1
NA,4,NA,NA,"[]","","Anton Lundell",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,196,NA,NA,"","ACT",NA,"nhl",NA,NA,"53a04226-4657-4064-8764-9cd526f966a7",NA,"Anton",NA,NA,NA,NA,9013525,"{'birth_date': '2001-10-03', 'birth_place': 'Espoo,, FIN', 'channel_id': '1157131327586193408', 'college': '', 'draft_pick': '12', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2021'}","Lundell","#antonlundell-NHL-FLA-15","anton",NA,NA,"C",NA,"1845",NA,NA,NA,"lundell",73,15,"antonlundell",NA,4697395,1
NA,1,NA,NA,"[]","Harvard","Mitchell Gibson",NA,NA,NA,NA,NA,NA,"True",NA,"WSH",NA,188,NA,NA,"","ACT",NA,"nhl",NA,NA,"7b823f99-76dc-4ee1-a447-645a48e39a67",NA,"Mitchell",NA,NA,NA,NA,9015241,"{'birth_date': '1999-06-25', 'birth_place': 'Phoenixville, PA, USA', 'channel_id': '1223749968985071616', 'college': 'Harvard', 'draft_pick': '124', 'draft_round': '4', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2024'}","Gibson","#mitchellgibson-NHL-WSH-78","mitchell",NA,NA,"G",NA,"2614",NA,NA,NA,"gibson",73,78,"mitchellgibson",NA,4587862,1
NA,16,NA,NA,"[]","","Brad Marchand",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,180,NA,NA,"","ACT",NA,"nhl",NA,NA,"42eba095-0f24-11e2-8525-18a905767e44",NA,"Brad",NA,NA,NA,NA,8473419,"{'birth_date': '1988-05-11', 'birth_place': 'Halifax, NS, CAN', 'channel_id': '1157131117648695296', 'college': '', 'draft_pick': '71', 'draft_round': '3', 'draft_year': '2006', 'high_school': '', 'rookie_year': '2009'}","Marchand","#bradmarchand-NHL-FLA-63","brad",NA,NA,"C",NA,"1452",NA,NA,NA,"marchand",69,63,"bradmarchand",NA,3852,1
NA,4,NA,NA,"[]","","Moritz Seider",NA,NA,NA,NA,NA,NA,"True",NA,"DET",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"87a8038f-4d20-405a-b406-ac4cc0758125",NA,"Moritz",NA,NA,NA,NA,9013301,"{'birth_date': '2001-04-06', 'birth_place': 'Zell,, DEU', 'channel_id': '1157131107557199872', 'college': '', 'draft_pick': '6', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}","Seider","#moritzseider-NHL-DET-3","moritz",NA,NA,"D",NA,"1432",NA,NA,NA,"seider",75,3,"moritzseider",NA,4565227,1
NA,NA,NA,NA,"[]","","Gracyn Sawchyn",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,154,NA,NA,"","ACT",NA,"nhl",NA,NA,"9ac4e7a6-deed-44a9-95fc-a3d055078caa",NA,"Gracyn",NA,NA,NA,NA,9015253,"{'birth_date': '2005-01-19', 'birth_place': 'Grande Prairie, AB, CAN', 'channel_id': '1273880346940690432', 'college': '', 'draft_pick': '63', 'draft_round': '2', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}","Sawchyn","#gracynsawchyn-NHL-FLA-59","gracyn",NA,NA,"C",NA,"2019",NA,NA,NA,"sawchyn",72,59,"gracynsawchyn",NA,5149250,1
NA,NA,NA,NA,"[]","","Gavin White",NA,NA,NA,NA,NA,NA,"True",NA,"DAL",NA,161,NA,NA,"","ACT",NA,"nhl",NA,NA,"a7264530-dc30-41fb-bc71-0bc29f9eda9f",NA,"Gavin",NA,NA,NA,NA,9014906,"{'birth_date': '2002-11-12', 'birth_place': 'Brockville, ON, CAN', 'channel_id': '1274544674916306944', 'college': '', 'draft_pick': '115', 'draft_round': '4', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}","White","#gavinwhite-NHL-DAL-74","gavin",NA,NA,"D",NA,"3107",NA,NA,NA,"white",71,74,"gavinwhite",NA,5104211,1
