"birth_country","birth_date","gsis_id","injury_notes","practice_description","search_full_name","oddsjam_id","sportradar_id","injury_body_part","team","kalshi_id","depth_chart_order","news_updated","opta_id","active","birth_city","competitions","fantasy_data_id","high_school","injury_start_date","swish_id","search_first_name","status","rotowire_id","hashtag","pandascore_id","depth_chart_position","weight","stats_id","full_name","practice_participation","birth_state","height","first_name","rotoworld_id","college","yahoo_id","search_rank","fantasy_positions","metadata","last_name","sport","team_changed_at","injury_status","team_abbr","position","player_id","espn_id","age","number","search_last_name","years_exp","dupes"
NA,"2000-08-30",NA,"",NA,"vincewilliams","394FA428C03D","0e5eb37e-e112-4587-98d8-8a9b46254f28","","MEM",NA,2,1756610433695,NA,"True",NA,"[]",20002927,"St. John's Jesuit (OH)",NA,1134869,"vince","ACT",5734,"#vincewilliams-NBA-MEM-5",NA,"SF",205,NA,"Vince Williams",NA,NA,76,"Vince",NA,"VCU",NA,257,"['SF', 'SG']","{'channel_id': '1113936504142430208'}","Williams","nba",NA,"",NA,"SF","2466",NA,25,5,"williams",3,1
NA,"1997-09-30",NA,"",NA,"cameronmcgriff","","fd6ac63a-a3e2-4297-a002-bca4b97b2f47","","",NA,NA,1752333608569,NA,"True",NA,"[]",NA,"South Grand Prairie (TX)",NA,944246,"cameron","FA",5448,"#cameronmcgriff-NBA-FA",NA,"",230,NA,"Cameron McGriff",NA,NA,79,"Cameron",NA,"Oklahoma State",NA,NA,"['PF', 'SF']","{'channel_id': '1153292094559768576'}","McGriff","nba",NA,"",NA,"SF","2383",NA,28,NA,"mcgriff",1,1
NA,"1996-03-28",NA,"Fracture",NA,"maxstrus","B641F7C253EF","f6aff1dc-15b9-4c89-a2fb-746f4cf78890","Foot","CLE",NA,5,1759341658250,NA,"True",NA,"[]",20002343,"Stagg (IL)",NA,936502,"max","ACT",4947,"#maxstrus-NBA-CLE-1",NA,"SF",215,NA,"Max Strus",NA,NA,77,"Max",NA,"DePaul",NA,182,"['SF', 'SG']","{'channel_id': '1113936490187980800'}","Strus","nba",NA,"Out",NA,"SF","1999",4065778,29,1,"strus",6,1
NA,"1990-09-08",NA,"",NA,"matthewdellavedova","","ef58422e-c7df-4432-8497-0cbb31e90c32","","",NA,NA,1680740155065,NA,"True",NA,"[]",NA,"Maryborough Regional College (AUS)",NA,531447,"matthew","FA",3508,"#matthewdellavedova-NBA-FA",NA,"",200,NA,"Matthew Dellavedova",NA,NA,75,"Matthew",NA,"Saint Mary's (CA)",NA,325,"['PG', 'SG']","{'channel_id': '1153292677970677760'}","Dellavedova","nba",NA,"",NA,"PG","1057",NA,35,NA,"dellavedova",8,1
NA,"1991-04-17",NA,"",NA,"cleanthonyearly","","12b17a30-c238-4cac-9e31-85e81d8ac53e","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Mount Zion Christian Academy (NC)",NA,NA,"cleanthony","FA",NA,"#cleanthonyearly-NBA-FA",NA,"",210,NA,"Cleanthony Early",NA,NA,80,"Cleanthony",NA,"Wichita State",NA,939,"['PF', 'SF']","{'channel_id': '1153292254337585152'}","Early","nba",NA,"",NA,"SF","1495",NA,34,NA,"early",2,1
NA,"1997-10-23",NA,"",NA,"elieokobo","","7c5ff789-8ea7-4d8f-829a-0e91d8d4721c","","",NA,NA,1634054432243,NA,"True",NA,"[]",NA,"",NA,NA,"elie","FA",4185,"#elieokobo-NBA-FA",NA,"",190,NA,"Élie Okobo",NA,NA,75,"Élie",NA,"",NA,NA,"['PG', 'SG']","{'channel_id': '1153292133621321728'}","Okobo","nba",NA,"",NA,"PG","1973",NA,27,NA,"okobo",1,1
NA,"2001-08-17",NA,"",NA,"danissjenkins","8055177837AD","79fc04d6-0dcf-4817-ab79-2528026d72be","","DET",NA,4,1754234146540,NA,"True",NA,"[]",20003269,"Hillcrest (TX)",NA,1182387,"daniss","TWO-WAY",6336,"#danissjenkins-NBA-DET-24",NA,"PG",165,NA,"Daniss Jenkins",NA,NA,75,"Daniss",NA,"St. John's",NA,NA,"['PG', 'SG']","{'channel_id': '1113936498303959040'}","Jenkins","nba",NA,"",NA,"PG","2776",5107199,24,24,"jenkins",1,1
NA,"1997-01-20",NA,"",NA,"robedwards","","1873b795-88a9-47b2-b63d-044f6be48fbd","","",NA,NA,1697926557365,NA,"True",NA,"[]",NA,"Cass Tech (MI)",NA,894010,"rob","FA",5211,"#robedwards-NBA-FA",NA,"",205,NA,"Rob Edwards",NA,NA,77,"Rob",NA,"Arizona State",NA,NA,"['PG', 'SG']","{'channel_id': '1153292243071684608'}","Edwards","nba",NA,"",NA,"SG","2373",NA,28,NA,"edwards",1,1
NA,"1991-10-10",NA,"",NA,"michaelcarterwilliams","","1f5e7dfc-225d-4a25-8857-e6f8192b4c44","","",NA,NA,1688073927433,NA,"True",NA,"[]",NA,"St. Andrew's School (RI)",NA,609790,"michael","FA",3441,"#michaelcarterwilliams-NBA-FA",NA,"",205,NA,"Michael Carter-Williams",NA,NA,78,"Michael",NA,"Syracuse",NA,469,"['PG', 'SG']","{'channel_id': '1153293097333968896'}","Carter-Williams","nba",NA,"",NA,"PG","1096",NA,33,NA,"carterwilliams",8,1
NA,"2001-01-03",NA,"",NA,"deniavdija","A516E172A7D9","312f21c9-a061-43e2-9a22-65199131068e","","POR",NA,1,1756150852063,NA,"True",NA,"[]",20002534,"",NA,1257422,"deni","ACT",5152,"#deniavdija-NBA-POR-8",NA,"SF",240,NA,"Deni Avdija",NA,NA,81,"Deni",NA,"",NA,59,"['PF', 'SF']","{'channel_id': '1113936533309620224'}","Avdija","nba",NA,"",NA,"PF","2181",4683021,24,8,"avdija",5,1
NA,"2004-04-02",NA,"",NA,"sidycissoko","E31B2A490250","7721e264-5db8-4af9-b252-65f2d18c454d","","POR",NA,7,1752384611568,NA,"True",NA,"[]",20003062,"",NA,1432656,"sidy","TWO-WAY",5799,"#sidycissoko-NBA-POR-91",NA,"SF",200,NA,"Sidy Cissoko",NA,NA,78,"Sidy",NA,"",NA,NA,"['C']","{'channel_id': '1113936516490461184'}","Cissoko","nba",NA,"",NA,"C","2622",5081727,21,91,"cissoko",2,1
NA,"1977-09-15",NA,"",NA,"jasonterry","","8641c4fe-b822-45e5-998a-13b85b30e215","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Franklin (WA)",NA,NA,"jason","RET",NA,"#jasonterry-NBA-FA",NA,"",185,NA,"Jason Terry",NA,NA,74,"Jason",NA,"Arizona",NA,NA,"['PG', 'SG']","{'channel_id': '1153293087909367808'}","Terry","nba",NA,"",NA,"PG","1173",NA,48,NA,"terry",19,1
NA,"1991-01-01",NA,"",NA,"glenrice","","00b672ea-260d-4218-b398-ac0ee0816979","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Walton (GA)",NA,NA,"glen","FA",NA,"#glenrice-NBA-FA",NA,"",206,NA,"Glen Rice",NA,NA,78,"Glen",NA,"Georgia Tech",NA,NA,"['SG']","{'channel_id': '1153292377922752512'}","Rice","nba",NA,"",NA,"SG","1113",NA,34,NA,"rice",2,1
NA,"2001-09-12",NA,"",NA,"ziairewilliams","C4C84A5A054A","1c9a1c2e-3e3b-439e-8d72-0b41b17e4ba9","","BKN",NA,2,1757521235784,NA,"True",NA,"[]",20002656,"Sierra Canyon (CA)",NA,1231313,"ziaire","ACT",5400,"#ziairewilliams-NBA-BKN-1",NA,"SF",185,NA,"Ziaire Williams",NA,NA,81,"Ziaire",NA,"Stanford",NA,259,"['PF', 'SF', 'SG']","{'channel_id': '1113936504364728320'}","Williams","nba",NA,"",NA,"SF","2280",4433137,24,1,"williams",5,1
NA,"1995-06-11",NA,"",NA,"davonreed","","474b716b-2dc2-4a2d-ade1-7b3b061b88da","","",NA,NA,1681058116776,NA,"True",NA,"[]",NA,"Princeton Day School (NJ)",NA,740382,"davon","FA",4196,"#davonreed-NBA-FA",NA,"",206,NA,"Davon Reed",NA,NA,77,"Davon",NA,"Miami (FL)",NA,NA,"['PF', 'SF', 'SG']","{'channel_id': '1153292178030612480'}","Reed","nba",NA,"",NA,"SG","1858",NA,30,NA,"reed",3,1
NA,"1984-06-26",NA,"",NA,"raymondfelton","","83b736a0-6c1e-4526-b948-e4781251cb73","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Latta (SC)",NA,NA,"raymond","FA",NA,"#raymondfelton-NBA-FA",NA,"",205,NA,"Raymond Felton",NA,NA,73,"Raymond",NA,"North Carolina",NA,464,"['PG', 'SG']","{'channel_id': '1153292663223504896'}","Felton","nba",NA,"",NA,"PG","1035",NA,41,NA,"felton",14,1
NA,"1997-09-17",NA,"",NA,"derrickalston","","8b2a6ab1-6366-4dc2-8085-ea4a3322d85f","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Strake Jesuit (TX)",NA,951198,"derrick","FA",5488,"#derrickalston-NBA-FA",NA,"",190,NA,"Derrick Alston",NA,NA,81,"Derrick",NA,"Boise State",NA,NA,"['PG', 'SG']","{'channel_id': '1153293101532467200'}","Alston","nba",NA,"",NA,"SG","2361",NA,28,NA,"alston",1,1
NA,"1999-03-31",NA,"",NA,"onuralpbitim","FCE5CD4B74B1","afd6f073-343c-4e1f-9f77-a187d0c8aff9","","",NA,NA,1729178134803,NA,"True",NA,"[]",NA,"",NA,1309563,"onuralp","FA",6162,"#onuralpbitim-NBA-FA",NA,"",215,NA,"Onuralp Bitim",NA,NA,78,"Onuralp",NA,"",NA,NA,"['PG', 'SG']","{'channel_id': '1113936486329221120'}","Bitim","nba",NA,"",NA,"SG","2645",NA,26,NA,"bitim",2,1
NA,"1998-12-04",NA,"",NA,"chaundeebrown","","c52dd724-7a00-470f-aa10-abb1171fe31a","","",NA,NA,1665547514064,NA,"True",NA,"[]",NA,"The First Academy (FL)",NA,1060954,"chaundee","FA",5350,"#chaundeebrown-NBA-FA",NA,"",215,NA,"Chaundee Brown",NA,NA,77,"Chaundee",NA,"Michigan",NA,NA,"['SF']","{'channel_id': '1153292137110982656'}","Brown","nba",NA,"",NA,"SF","2333",NA,26,NA,"brown",1,1
NA,"1991-04-09",NA,"",NA,"ryankelly","","2b93904c-7655-46fe-992e-66a6501edaac","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Ravenscroft (NC)",NA,NA,"ryan","FA",NA,"#ryankelly-NBA-FA",NA,"",230,NA,"Ryan Kelly",NA,NA,83,"Ryan",NA,"Duke",NA,964,"['PF', 'SF']","{'channel_id': '1153292875748888576'}","Kelly","nba",NA,"",NA,"PF","1216",NA,34,NA,"kelly",4,1
NA,"2000-07-30",NA,"",NA,"terrenceshannon","15FAA8CBC4B4","2b95727a-4273-4f8f-a45b-3d9ac9969dba","","MIN",NA,2,1756750845488,NA,"True",NA,"[]",20003230,"IMG Academy (FL)",NA,1182148,"terrence","ACT",6278,"#terrenceshannon-NBA-MIN-1",NA,"SF",215,NA,"Terrence Shannon",NA,NA,78,"Terrence",NA,"Illinois",NA,389,"['PF', 'SF', 'SG']","{'channel_id': '1113936502670229504'}","Shannon","nba",NA,"",NA,"SF","2716",NA,25,1,"shannon",1,1
NA,"1990-12-26",NA,"",NA,"coryjefferson","","7f9a1243-6571-40cb-b80b-882cde378c70","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Killeen (TX)",NA,NA,"cory","FA",NA,"#coryjefferson-NBA-FA",NA,"",218,NA,"Cory Jefferson",NA,NA,81,"Cory",NA,"Baylor",NA,NA,"['PF', 'SF']","{'channel_id': '1153292901027958784'}","Jefferson","nba",NA,"",NA,"PF","1521",NA,34,NA,"jefferson",2,1
NA,"1988-09-07",NA,"",NA,"kevinlove","9017A3CEA744","7d615ccd-db96-42a3-9a6c-7f18ea25634e","","UTA",NA,4,1758966928199,NA,"True",NA,"[]",20000572,"Lake Oswego (OR)",NA,395374,"kevin","ACT",2931,"#kevinlove-NBA-UTA-42",NA,"C",251,NA,"Kevin Love",NA,NA,80,"Kevin",NA,"UCLA",NA,437,"['C', 'PF']","{'channel_id': '1113936524900040704'}","Love","nba",NA,"",NA,"C","1187",3449,37,42,"love",17,1
NA,"2006-03-07",NA,"",NA,"trejohnson","","19561190-edab-4465-a82d-7e42a7635800","","WAS",NA,2,1758728706060,NA,"True",NA,"[]",20003449,"Link Academy (MO)",NA,NA,"tre","ACT",6543,"#trejohnson-NBA-WAS-12",NA,"PG",190,NA,"Tre Johnson",NA,NA,77,"Tre",NA,"Texas",NA,176,"['PG', 'SG']","{'channel_id': '1243819663524106240'}","Johnson","nba",NA,"",NA,"SG","4738",5238230,19,12,"johnson",0,1
NA,"2000-02-03",NA,"",NA,"elijahharkless","","57807c7c-5866-4eb9-8d2c-b83351f3e288","","UTA",NA,4,1752891352653,NA,"True",NA,"[]",20003387,"Etiwanda (CA)",NA,NA,"elijah","TWO-WAY",6178,"#elijahharkless-NBA-UTA-16",NA,"PG",195,NA,"Elijah Harkless",NA,NA,75,"Elijah",NA,"UNLV",NA,NA,"['SF', 'SG']","{'channel_id': '1150671044663586816'}","Harkless","nba",NA,"",NA,"SF","2867",4397449,25,16,"harkless",1,1
NA,"1988-11-03",NA,"",NA,"diantegarrett","","fb76341d-1738-4996-9ec5-c7ad80de504e","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Vincent (WI)",NA,NA,"diante","RET",NA,"#diantegarrett-NBA-FA",NA,"",190,NA,"Diante Garrett",NA,NA,76,"Diante",NA,"Iowa State",NA,NA,"['PG', 'SG']","{'channel_id': '1153292199471894528'}","Garrett","nba",NA,"",NA,"PG","1360",NA,36,NA,"garrett",2,1
NA,"2001-09-03",NA,"",NA,"luketravers","F8344E7524D2","c56aee2f-4321-40c9-bc96-f69cf5164c49","","CLE",NA,4,1751422848705,NA,"True",NA,"[]",20002934,"Willetton Senior (AUS)",NA,1352114,"luke","TWO-WAY",5739,"#luketravers-NBA-CLE-33",NA,"SF",207,NA,"Luke Travers",NA,NA,79,"Luke",NA,"",NA,NA,"['PF', 'SF']","{'channel_id': '1134627761927749632'}","Travers","nba",NA,"",NA,"SF","2487",4997539,24,33,"travers",1,1
NA,"2004-05-14",NA,"",NA,"yvesmissi","92BCED72304D","7ff3c32f-2552-454d-9dee-a1d52000458a","Rest","NOP",NA,1,1755717613791,NA,"True",NA,"[]",20003206,"Prolific Prep (CA)",NA,1458495,"yves","ACT",6268,"#yvesmissi-NBA-NOP-21",NA,"C",235,NA,"Yves Missi",NA,NA,83,"Yves",NA,"Baylor",NA,201,"['C']","{'channel_id': '1113936513139212288'}","Missi","nba",NA,"DTD",NA,"C","2720",5061589,21,21,"missi",1,1
NA,"1987-04-29",NA,"",NA,"jeffayres","","fcd32518-46a9-4cb1-b9f8-9271fe89b16e","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Etiwanda (CA)",NA,NA,"jeff","FA",NA,"#jeffayres-NBA-FA",NA,"",250,NA,"Jeff Ayres",NA,NA,81,"Jeff",NA,"Arizona State",NA,NA,"['C', 'PF']","{'channel_id': '1153293215470735360'}","Ayres","nba",NA,"",NA,"PF","1310",NA,38,NA,"ayres",6,1
NA,"1998-11-09",NA,"",NA,"isaiahmiller","","9d04bcba-f041-4ffd-9bdc-3c63e708b857","","",NA,NA,1757973034335,NA,"True",NA,"[]",NA,"Newton (GA)",NA,1066709,"isaiah","FA",5599,"#isaiahmiller-NBA-FA",NA,"",180,NA,"Isaiah Miller",NA,NA,72,"Isaiah",NA,"UNC Greensboro",NA,NA,"['PG', 'SG']","{'channel_id': '1153292962281574400'}","Miller","nba",NA,"",NA,"SG","2368",NA,26,NA,"miller",1,1
NA,"1996-02-18",NA,"",NA,"tylerdorsey","","9714d00f-c8a5-4def-bc17-40fb04cca793","","",NA,NA,1673228138405,NA,"True",NA,"[]",NA,"Maranatha (CA)",NA,883564,"tyler","FA",4126,"#tylerdorsey-NBA-FA",NA,"",180,NA,"Tyler Dorsey",NA,NA,76,"Tyler",NA,"Oregon",NA,NA,"['PG', 'SG']","{'channel_id': '1153292786255024128'}","Dorsey","nba",NA,"",NA,"SG","1812",NA,29,NA,"dorsey",2,1
NA,"2004-07-14",NA,"",NA,"noahclowney","1F17DCEEADDC","dbf9e1f5-7573-4c24-992a-04ea080c61e1","","BKN",NA,2,1759268149768,NA,"True",NA,"[]",20003046,"Dorman (SC)",NA,1401380,"noah","ACT",5901,"#noahclowney-NBA-BKN-21",NA,"PF",210,NA,"Noah Clowney",NA,NA,81,"Noah",NA,"Alabama",NA,234,"['C', 'PF']","{'channel_id': '1113936502556983296'}","Clowney","nba",NA,"",NA,"PF","2571",NA,21,21,"clowney",2,1
NA,"2000-08-25",NA,"",NA,"jaredbutler","458D5626316C","0d9cd878-b94e-4daa-9848-dee6d950f1a5","","PHX",NA,2,1757006443808,NA,"True",NA,"[]",20002659,"Riverside Academy (LA)",NA,1134886,"jared","ACT",5295,"#jaredbutler-NBA-PHX-25",NA,"PG",193,NA,"Jared Butler",NA,NA,75,"Jared",NA,"Baylor",NA,616,"['PG', 'SF', 'SG']","{'channel_id': '1113936495632187392'}","Butler","nba",NA,"",NA,"SG","2295",4395695,25,25,"butler",3,1
NA,"1997-06-17",NA,"",NA,"amircoffey","FE43A604DF8B","b9d4ce1b-94dc-4bec-8d62-70a86d9c523e","","MIL",NA,8,1757510434432,NA,"True",NA,"[]",20002386,"Hopkins (MN)",NA,944822,"amir","ACT",4836,"#amircoffey-NBA-MIL-17",NA,"PF",210,NA,"Amir Coffey",NA,NA,79,"Amir",NA,"Minnesota",NA,479,"['PF', 'SF']","{'channel_id': '1113936521414574080'}","Coffey","nba",NA,"",NA,"SF","2075",4066387,28,17,"coffey",5,1
NA,"2001-02-26",NA,"Soreness",NA,"davidjohnson","","c163241b-b087-4527-8515-bd853984cc16","Foot","",NA,NA,1729276843343,NA,"True",NA,"[]",NA,"Trinity (KY)",NA,1180115,"david","FA",5415,"#davidjohnson-NBA-FA",NA,"",203,NA,"David Johnson",NA,NA,76,"David",NA,"Louisville",NA,NA,"['PG']","{'channel_id': '1153293122394935296'}","Johnson","nba",NA,"DTD",NA,"PG","2291",NA,24,NA,"johnson",2,1
NA,"2000-10-13",NA,"",NA,"brycewills","","073f39b6-b63d-43a4-80f7-95e4b5a16244","","",NA,NA,1704068451084,NA,"True",NA,"[]",NA,"Iona Preparatory School (NY)",NA,1134767,"bryce","FA",5615,"#brycewills-NBA-FA",NA,"",200,NA,"Bryce Wills",NA,NA,78,"Bryce",NA,"Stanford",NA,NA,"['PG', 'SG']","{'channel_id': '1153292337166700544'}","Wills","nba",NA,"",NA,"SG","2693",NA,24,NA,"wills",1,1
NA,"1993-09-20",NA,"",NA,"kyleanderson","00AAC9DB4933","2e49c27a-06c5-4c4a-87fd-69840b783947","","UTA",NA,7,1757110835469,NA,"True",NA,"[]",20000659,"St. Anthony (NJ)",NA,697720,"kyle","ACT",3586,"#kyleanderson-NBA-UTA-2",NA,"SF",230,NA,"Kyle Anderson",NA,NA,81,"Kyle",NA,"UCLA",NA,226,"['C']","{'channel_id': '1114001869153255424'}","Anderson","nba",NA,"",NA,"C","1548",2993874,32,2,"anderson",11,1
NA,"1998-06-25",NA,"",NA,"desmondbane","40B73A0755A8","49962b13-0afc-43f5-a3e2-7e37b7736260","","ORL",NA,1,1753312830273,NA,"True",NA,"[]",20002555,"Seton Catholic (IN)",NA,944263,"desmond","ACT",5159,"#desmondbane-NBA-ORL-3",NA,"SG",215,NA,"Desmond Bane",NA,NA,77,"Desmond",NA,"TCU",NA,42,"['SF', 'SG']","{'channel_id': '1113936505035816960'}","Bane","nba",NA,"",NA,"SG","2143",4066320,27,3,"bane",5,1
NA,"1995-02-19",NA,"",NA,"nikolajokic","B0E86DA61165","f2625432-3903-4f90-9b0b-2e4f63856bb0","","DEN",NA,1,1759168545709,NA,"True",NA,"[]",20001441,"",NA,830650,"nikola","ACT",3612,"#nikolajokic-NBA-DEN-15",NA,"C",284,NA,"Nikola Jokić",NA,NA,83,"Nikola",NA,"",NA,1,"['C']","{'channel_id': '1113936538149847040', 'fantasy_positions': 'C,PF'}","Jokić","nba",NA,"",NA,"C","1658",NA,30,15,"jokic",10,1
NA,"1985-06-30",NA,"",NA,"trevorariza","","9392d5b6-3dbf-4375-8fdd-4dafaae6ede4","","",NA,NA,1649369424239,NA,"True",NA,"[]",NA,"Westchester (CA)",NA,229738,"trevor","FA",2461,"#trevorariza-NBA-FA",NA,"",215,NA,"Trevor Ariza",NA,NA,80,"Trevor",NA,"UCLA",NA,NA,"['PF', 'SF']","{'channel_id': '1153292713680982016'}","Ariza","nba",NA,"",NA,"SF","1120",NA,40,NA,"ariza",17,1
NA,"2002-02-09",NA,"",NA,"jalengreen","E048E98EDFB9","9a331092-35db-456c-a44a-d5b80a02ebe9","Hamstring","PHX",NA,1,1759434310557,NA,"True",NA,"[]",20002668,"Prolific Prep (CA)",NA,1271706,"jalen","ACT",5230,"#jalengreen-NBA-PHX-4",NA,"SG",186,NA,"Jalen Green",NA,NA,76,"Jalen",NA,"",NA,46,"['SF', 'SG']","{'channel_id': '1113936509183983616'}","Green","nba",NA,"DTD",NA,"SG","2309",4437244,23,4,"green",4,1
NA,"1992-07-23",NA,"",NA,"axeltoupane","","f3fd7679-312f-42a1-b78d-326da1492c03","","",NA,NA,1634394634291,NA,"True",NA,"[]",NA,"",NA,880954,"axel","FA",3789,"#axeltoupane-NBA-FA",NA,"",210,NA,"Axel Toupane",NA,NA,79,"Axel",NA,"",NA,NA,"['SF']","{'channel_id': '1153292328459325440'}","Toupane","nba",NA,"",NA,"SF","1659",NA,33,NA,"toupane",3,1
NA,"1998-01-18",NA,"",NA,"denzelmahoney","","4fe13259-3bd0-4982-bf0d-42b1c2258c20","","",NA,NA,1633713346211,NA,"True",NA,"[]",NA,"Paul J. Hagerty (FL)",NA,955069,"denzel","FA",5497,"#denzelmahoney-NBA-FA",NA,"",220,NA,"Denzel Mahoney",NA,NA,77,"Denzel",NA,"Creighton",NA,NA,"['PG', 'SG']","{'channel_id': '1153293095786270720'}","Mahoney","nba",NA,"",NA,"SG","2378",NA,27,NA,"mahoney",1,1
NA,"1987-11-05",NA,"",NA,"ojmayo","","1919675f-32c1-4efd-b1ff-3512538bc015","","",NA,NA,1585238745018,NA,"True",NA,"[]",NA,"Huntington (WV)",NA,NA,"oj","FA",2922,"#ojmayo-NBA-FA",NA,"",210,NA,"O.J. Mayo",NA,NA,77,"O.J.",NA,"USC",NA,496,"['PG', 'SG']","{'channel_id': '1153292452350676992'}","Mayo","nba",NA,"",NA,"SG","1376",NA,37,NA,"mayo",8,1
NA,"1991-09-06",NA,"",NA,"joeharris","36AC666B79E4","766d6b8b-4211-46a3-ae57-2c1c915e538b","","",NA,NA,1723874411673,NA,"False",NA,"[]",NA,"Chelan (WA)",NA,549969,"joe","RET",3636,"#joeharris-NBA-FA",NA,"",220,NA,"Joe Harris",NA,NA,78,"Joe",NA,"Virginia",NA,NA,"['SF', 'SG']","{'channel_id': '1153292124473544704'}","Harris","nba",NA,"",NA,"SG","1500",NA,34,NA,"harris",9,1
NA,"1998-06-10",NA,"",NA,"willmagnay","","a185830a-e7e6-4a7a-ad53-2467dbb57a1b","","",NA,NA,1752641728022,NA,"True",NA,"[]",NA,"Nudgee College (AUS)",NA,NA,"will","FA",5315,"#willmagnay-NBA-FA",NA,"",234,NA,"Will Magnay",NA,NA,82,"Will",NA,"Tulsa",NA,NA,"['C']","{'channel_id': '1153292009977434112'}","Magnay","nba",NA,"",NA,"C","2218",NA,27,NA,"magnay",1,1
NA,"2001-01-10",NA,"",NA,"santialdama","1DFACC3804CE","266cd359-f378-45c6-957e-6e21378e5219","","MEM",NA,1,1757352040092,NA,"True",NA,"[]",20002709,"Canterbury Academy (ESP)",NA,1177024,"santi","ACT",5428,"#santialdama-NBA-MEM-7",NA,"C",215,NA,"Santi Aldama",NA,NA,84,"Santi",NA,"Loyola (MD)",NA,99,"['C', 'PF']","{'channel_id': '1113936504473780224'}","Aldama","nba",NA,"",NA,"PF","2281",4593125,24,7,"aldama",4,1
NA,"1995-11-17",NA,"",NA,"zylancheatham","","f4623e57-5443-4ca2-a357-a4b06badfd15","","",NA,NA,1677632427834,NA,"True",NA,"[]",NA,"South Mountain (AZ)",NA,846964,"zylan","FA",4867,"#zylancheatham-NBA-FA",NA,"",220,NA,"Zylan Cheatham",NA,NA,77,"Zylan",NA,"Arizona State",NA,546,"['PF', 'SF']","{'channel_id': '1153292985673207808'}","Cheatham","nba",NA,"",NA,"SF","2057",NA,29,NA,"cheatham",2,1
NA,"1991-10-30",NA,"",NA,"jarelleddie","","6e6545d7-7d40-4a3f-b962-5e17a9860fce","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Cannon School (NC)",NA,NA,"jarell","FA",NA,"#jarelleddie-NBA-FA",NA,"",218,NA,"Jarell Eddie",NA,NA,79,"Jarell",NA,"Virginia Tech",NA,NA,"['SF', 'SG']","{'channel_id': '1153292000699633664'}","Eddie","nba",NA,"",NA,"SG","1542",NA,33,NA,"eddie",3,1
NA,"1997-04-17",NA,"",NA,"juwanmorgan","","b2a52646-bbd0-4dc0-82c0-8145d4b00b22","","",NA,NA,1657830048648,NA,"True",NA,"[]",NA,"Waynesville (MO)",NA,900536,"juwan","FA",4874,"#juwanmorgan-NBA-FA",NA,"",232,NA,"Juwan Morgan",NA,NA,79,"Juwan",NA,"Indiana",NA,NA,"['PF', 'SF']","{'channel_id': '1153292691723800576'}","Morgan","nba",NA,"",NA,"PF","2080",NA,28,NA,"morgan",4,1
NA,"1992-06-07",NA,"",NA,"jordanclarkson","52CD7317B8FA","03d77214-5780-4715-8df2-13de3af5ea2d","","NYK",NA,2,1759434910590,NA,"True",NA,"[]",20000708,"Wagner (TX)",NA,551975,"jordan","ACT",3614,"#jordanclarkson-NBA-NYK-0",NA,"SG",194,NA,"Jordan Clarkson",NA,NA,75,"Jordan",NA,"Missouri",NA,160,"['PG', 'SG']","{'channel_id': '1113936522190520320'}","Clarkson","nba",NA,"",NA,"SG","1534",2528426,33,0,"clarkson",11,1
NA,"2002-01-15",NA,"",NA,"khalifadiop","","ec0db8a3-6ea4-4187-a661-1d1a44225c7c","","",NA,NA,1668158492408,NA,"True",NA,"[]",NA,"",NA,NA,"khalifa","FA",5681,"#khalifadiop-NBA-FA",NA,"",231,NA,"Khalifa Diop",NA,NA,83,"Khalifa",NA,"",NA,NA,"['C']","{'channel_id': '1153292731339001856'}","Diop","nba",NA,"",NA,"C","2483",NA,23,NA,"diop",1,1
NA,"1999-06-16",NA,"",NA,"patrickgardner","","039f5548-77c2-44a4-8b7b-5669d5239415","","",NA,NA,1726845342438,NA,"True",NA,"[]",NA,"Calhoun (NY)",NA,NA,"patrick","FA",6087,"#patrickgardner-NBA-FA",NA,"",245,NA,"Patrick Gardner",NA,NA,83,"Patrick",NA,"Marist",NA,NA,"['C']","{'channel_id': '1153292576355274752'}","Gardner","nba",NA,"",NA,"C","2692",NA,26,NA,"gardner",1,1
NA,"1999-06-14",NA,"",NA,"brandencarlson","280ADB7B4510","ab0289ca-407b-41e9-ab2d-32407eedeccf","","OKC",NA,5,1752970858016,NA,"True",NA,"[]",20003271,"Bingham (UT)",NA,1177008,"branden","TWO-WAY",6326,"#brandencarlson-NBA-OKC-15",NA,"C",220,NA,"Branden Carlson",NA,NA,84,"Branden",NA,"Utah",NA,NA,"['C']","{'channel_id': '1113936519095123968'}","Carlson","nba",NA,"",NA,"C","2781",4592435,26,15,"carlson",1,1
