player_id,opta_id,fantasy_data_id,news_updated,years_exp,espn_id,birth_state,birth_date,fantasy_positions,depth_chart_order,kalshi_id,active,sportradar_id,team_abbr,player_id,stats_id,high_school,height,gsis_id,competitions,search_full_name,status,injury_start_date,search_first_name,practice_participation,sport,college,yahoo_id,oddsjam_id,birth_city,injury_status,last_name,age,metadata,swish_id,number,practice_description,pandascore_id,search_rank,full_name,rotoworld_id,weight,birth_country,team,depth_chart_position,injury_body_part,hashtag,position,first_name,team_changed_at,search_last_name,injury_notes,rotowire_id
3470,,,1759032326640.0,0.0,,MO,2002-04-03,,,,True,f5716c16-fdef-4c08-8423-986e543997a9,,3470,,Grain Valley (MO),79,,[],jacobmisiorowski,A,,jacob,,mlb,Crowder College,,,Blue Springs,,Misiorowski,,"{'bat_hand': 'R', 'channel_id': '1238517206954815488', 'full_name': 'Jacob Misiorowski', 'pro_debut': '2025-06-12', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-15T19:05:49+00:00'}",,32.0,,,,Jacob Misiorowski,,190,USA,MIL,,,#jacobmisiorowski-MLB-MIL-32,SP,Jacob,,misiorowski,,16834.0
3195,,,1737988521544.0,,,OH,1993-12-21,,,,False,6f832f0e-5d80-4288-ad83-fc65ba053945,,3195,,Hayes (OH),77,,[],jacobbosiokovic,MIN,,jacob,,mlb,Ohio State,,BD78FE7EA2B8,Delaware,,Bosiokovic,,"{'bat_hand': 'R', 'full_name': 'Jacob Bosiokovic', 'pro_debut': '', 'rookie_year': '', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2024-07-05T18:33:18+00:00'}",670109.0,71.0,,,,Jacob Bosiokovic,,240,USA,STL,,,#jacobbosiokovic-MLB-STL-71,RP,Jacob,,bosiokovic,,19260.0
2029,,,1699988110460.0,7.0,,,1993-04-22,,,,True,af2b5968-b8ea-4234-9b6d-e484b1d598ac,,2029,,,73,,[],andresmachado,A,,andres,,mlb,,,7B96612A61EA,Carabobo,,Machado,,"{'bat_hand': 'R', 'full_name': 'Andrés Machado', 'pro_debut': '2017-09-02', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-07-26T15:46:08+00:00'}",600921.0,57.0,,,,Andrés Machado,,232,VEN,WSH,,,#andresmachado-MLB-WSH-57,RP,Andrés,,machado,,15187.0
1551,,,1711382126290.0,10.0,,,,,,,True,df2cff0c-0869-4352-a7fc-3706475c873e,,1551,,,73,,[],jonathanschoop,A,,jonathan,,mlb,,,41089A6F336D,Willemstad,,Schoop,,"{'bat_hand': 'R', 'full_name': 'Jonathan Schoop', 'pro_debut': '2013-09-25', 'rookie_year': '2013', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-06-28T16:41:31+00:00'}",570731.0,7.0,,,,Jonathan Schoop,,247,CUW,DET,,,#jonathanschoop-MLB-DET-7,3B,Jonathan,,schoop,,12058.0
3070,,,1753049751019.0,1.0,,,1997-03-10,,,,True,de2ff1a5-28d3-45c7-a8d0-b83aed3e668a,,3070,,,72,,[],yarielrodriguez,A,,yariel,,mlb,,,564482D1A07B,Camaguey,,Rodríguez,,"{'bat_hand': 'R', 'channel_id': '1157161157551751168', 'full_name': 'Yariel Rodríguez', 'pro_debut': '2024-04-13', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T18:53:15+00:00'}",684320.0,29.0,,,,Yariel Rodríguez,,165,CUB,TOR,,,#yarielrodriguez-MLB-TOR-29,RP,Yariel,,rodriguez,,18554.0
2434,,,,,,,,,,,True,8b030b96-8649-45c0-a2b4-962fbbf4164b,,2434,,,71,,[],alexhall,A,,alex,,mlb,,,74B62810940982F7,Perth,,Hall,,"{'bat_hand': 'B', 'full_name': 'Alex Hall', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-06-02T23:30:30+00:00'}",673064.0,9.0,,,,Alex Hall,,204,Australia,MIL,,,#alexhall-MLB-MIL-9,C,Alex,,hall,,
2951,,,1758944420383.0,2.0,,CA,2001-08-12,,,,True,12798db1-6631-44ba-a2c6-9941f0b4c77e,,2951,,De La Salle (CA),74,,[],kyleharrison,A,,kyle,,mlb,,,23E17F560F71,Danville,,Harrison,,"{'bat_hand': 'R', 'channel_id': '1157161494345973760', 'full_name': 'Kyle Harrison', 'pro_debut': '2023-08-22', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-09-10T16:52:13+00:00'}",690986.0,38.0,,,,Kyle Harrison,,209,USA,BOS,,,#kyleharrison-MLB-BOS-38,SP,Kyle,,harrison,,16741.0
1128,,,1756738541002.0,6.0,,CA,1993-05-26,,,,True,1d2e81a6-7b33-468a-8eb0-0428e31aa95e,,1128,,Torrey Pines (CA),70,,[],garrettstubbs,A,,garrett,,mlb,USC,,42CD393DCA35,San Diego,,Stubbs,,"{'bat_hand': 'L', 'channel_id': '1157161160949137408', 'full_name': 'Garrett Stubbs', 'pro_debut': '2019-05-28', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-01T14:50:43+00:00'}",596117.0,21.0,,,,Garrett Stubbs,,170,USA,PHI,,,#garrettstubbs-MLB-PHI-21,C,Garrett,,stubbs,,14533.0
1915,,,1759087230725.0,5.0,,GA,1996-08-16,,,,True,d9913442-0879-466c-926a-843188b66f89,,1915,,Kennesaw Mountain (GA),75,,[],tylerstephenson,A,,tyler,,mlb,,,FE6E9AF920F2,Atlanta,,Stephenson,,"{'bat_hand': 'R', 'channel_id': '1157161542177816576', 'full_name': 'Tyler Stephenson', 'pro_debut': '2020-07-27', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-05T17:55:25+00:00'}",663886.0,37.0,,,,Tyler Stephenson,,225,USA,CIN,,,#tylerstephenson-MLB-CIN-37,C,Tyler,,stephenson,,13822.0
3157,,,1756395025102.0,1.0,,CA,1996-08-29,,,,True,492a157c-7eef-40e6-8586-9c48dea6741a,,3157,,Dana Hills (CA),73,,[],justinsterner,A,,justin,,mlb,BYU,,16C82CBB5EA9,La Jolla,,Sterner,,"{'bat_hand': 'R', 'channel_id': '1157161539946446848', 'full_name': 'Justin Sterner', 'pro_debut': '2024-05-31', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-21T18:41:11+00:00'}",686993.0,60.0,,,,Justin Sterner,,215,USA,ATH,,,#justinsterner-MLB-ATH-60,RP,Justin,,sterner,,17083.0
1790,,,1712433350752.0,13.0,,TX,1988-04-20,,,,True,36ee970b-0cff-4d50-b8ac-9bd16fae2dd1,,1790,,Hudson (TX),75,,[],brandonbelt,A,,brandon,,mlb,Texas,,330F556A7F33,Nacogdoches,,Belt,,"{'bat_hand': 'L', 'full_name': 'Brandon Belt', 'pro_debut': '2011-03-31', 'rookie_year': '2011', 'status': 'A', 'throw_hand': 'L', 'updated': '2023-09-26T19:02:49+00:00'}",474832.0,13.0,,,,Brandon Belt,,230,USA,TOR,,,#brandonbelt-MLB-TOR-13,DH,Brandon,,belt,,11095.0
2894,,,1752520818887.0,2.0,,MI,1997-12-18,,,,True,e8468498-e801-4a46-a535-66ccf6ba076e,,2894,,Detroit Catholic Central (MI),77,,[],granthartwig,A,,grant,,mlb,Miami (OH),,AE58A426978D,Detroit,,Hartwig,,"{'bat_hand': 'R', 'channel_id': '1157161695915835392', 'full_name': 'Grant Hartwig', 'pro_debut': '2023-06-19', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-10-22T13:10:33+00:00'}",701643.0,56.0,,,,Grant Hartwig,,235,USA,NYM,,,#granthartwig-MLB-NYM-56,RP,Grant,,hartwig,,18733.0
2467,,,1699300805586.0,9.0,,FL,1990-08-12,,,,False,4220939b-becf-447a-bf2e-3431f9be6b7c,,2467,,Clearwater Central Catholic (FL),73,,[],ryanweber,D60,,ryan,,mlb,,,D74A02E19E0A,St. Petersburg,,Weber,,"{'bat_hand': 'R', 'full_name': 'Ryan Weber', 'pro_debut': '2015-09-08', 'rookie_year': '2015', 'status': 'D60', 'throw_hand': 'R', 'updated': '2023-06-07T20:38:45+00:00'}",543901.0,62.0,,,,Ryan Weber,,175,USA,NYY,,,#ryanweber-MLB-NYY-62,RP,Ryan,,weber,,14046.0
3450,,,1756736440702.0,0.0,,CA,2002-12-12,,,,True,f9b432ce-f49c-4da0-8970-d3654041ea28,,3450,,Eastlake (CA),75,,[],marcelomayer,D60,,marcelo,,mlb,,,352BB3219126E5C3,Chula Vista,IL60,Mayer,,"{'bat_hand': 'L', 'channel_id': '1232130177727746048', 'full_name': 'Marcelo Mayer', 'pro_debut': '2025-05-24', 'rookie_year': '2025', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-09-01T14:29:08+00:00'}",,39.0,,,,Marcelo Mayer,,188,USA,BOS,,Wrist,#marcelomayer-MLB-BOS-39,3B,Marcelo,,mayer,Surgery,17298.0
2650,,,1759085130481.0,3.0,,NY,2000-02-09,,,,True,b9f3e10f-8221-40c6-9b1d-7c4613df9a4d,,2650,,St. John the Baptist (NY),74,,[],loganohoppe,A,,logan,,mlb,,,B24CDA726771,West Islip,,O'Hoppe,,"{'bat_hand': 'R', 'channel_id': '1157161318814351360', 'full_name': ""Logan O'Hoppe"", 'pro_debut': '2022-09-28', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-15T21:22:09+00:00'}",681351.0,14.0,,,,Logan O'Hoppe,,185,USA,LAA,,,#loganohoppe-MLB-LAA-14,C,Logan,,ohoppe,,15841.0
2387,,,1734632146173.0,2.0,,FL,1995-10-10,,,,False,1b1b2a53-fd3b-471b-b4cf-4e7a661c89c6,,2387,,Santaluces (FL),75,,[],nickvespi,MIN,,nick,,mlb,Palm Beach State College (FL),,BAC65DC7F7EA,Miami,,Vespi,,"{'bat_hand': 'L', 'full_name': 'Nick Vespi', 'pro_debut': '2022-05-20', 'rookie_year': '2022', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2024-08-23T16:42:38+00:00'}",663989.0,79.0,,,,Nick Vespi,,235,USA,BAL,,,#nickvespi-MLB-BAL-79,RP,Nick,,vespi,,17887.0
3398,,,1758396326918.0,0.0,,CA,2002-08-25,,,,True,8cbfa7fd-773c-4e8a-acc6-68142a8ccf60,,3398,,Thousand Oaks (CA),73,,[],maxmuncy,A,,max,,mlb,,,,Camarillo,,Muncy,,"{'bat_hand': 'R', 'channel_id': '1211066423804170240', 'full_name': 'Max Muncy', 'pro_debut': '2025-03-27', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-20T19:26:36+00:00'}",,10.0,,,,Max Muncy,,180,USA,ATH,,,#maxmuncy-MLB-ATH-10,3B,Max,,muncy,,17330.0
3358,,,1755700834031.0,,,IL,2000-01-20,,,,True,981dbdba-601a-4917-95d7-7ecdcaf7eaa5,,3358,,El Paso-Gridley (IL),74,,[],natelavender,D60,,nate,,mlb,Illinois,,,Hudson,IL60,Lavender,,"{'bat_hand': 'L', 'channel_id': '1199824310936555520', 'full_name': 'Nate Lavender', 'pro_debut': '', 'rookie_year': '', 'status': 'D60', 'throw_hand': 'L', 'updated': '2025-06-24T01:00:10+00:00'}",,64.0,,,,Nate Lavender,,215,USA,TB,,Elbow,#natelavender-MLB-TB-64,RP,Nate,,lavender,Surgery,19254.0
1333,,,1759076730009.0,12.0,,CA,1991-04-16,,,,True,aec77ff1-c238-449c-9af6-ed76ff9dd702,,1333,,El Toro (CA),74,,[],nolanarenado,A,,nolan,,mlb,,,BD20337A1D51,Newport Beach,,Arenado,,"{'bat_hand': 'R', 'channel_id': '1157161259842437120', 'full_name': 'Nolan Arenado', 'pro_debut': '2013-04-28', 'rookie_year': '2013', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-15T19:06:49+00:00'}",571448.0,28.0,,,,Nolan Arenado,,215,USA,STL,,,#nolanarenado-MLB-STL-28,3B,Nolan,,arenado,,11018.0
1681,,,1757469032181.0,2.0,,TN,1996-12-01,,,,True,1abe6172-aba2-4ac9-8ed3-d806df7b5601,,1681,,Bartlett (TN),78,,[],jonathanbowlan,A,,jonathan,,mlb,Memphis,,619CD0A4C5E1,Arlington,,Bowlan,,"{'bat_hand': 'R', 'channel_id': '1157161431481745408', 'full_name': 'Jonathan Bowlan', 'pro_debut': '2023-09-27', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-23T21:13:09+00:00'}",680742.0,62.0,,,,Jonathan Bowlan,,240,USA,KC,,,#jonathanbowlan-MLB-KC-62,RP,Jonathan,,bowlan,,15503.0
1972,,,,,,,,,,,False,5e488a79-8d3d-41b1-9ab6-e7991816dd29,,1972,,,80,,[],michelbaez,MIN,,michel,,mlb,,,,Havana,,Baez,,"{'bat_hand': 'R', 'full_name': 'Michel Baez', 'pro_debut': '2019-07-23', 'rookie_year': '2019', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2023-03-10T18:43:42+00:00'}",673258.0,49.0,,,,Michel Baez,,220,CUB,SD,,,#michelbaez-MLB-SD-49,RP,Michel,,baez,,
2106,,,1757714760342.0,8.0,,MD,1994-04-07,,,,True,0962aa65-8c44-4325-9e07-ab9ff6181136,,2106,,Old Mill (MD),75,,[],joshhader,D15,,josh,,mlb,,,8ECDF043DB92,Millersville,IL15,Hader,,"{'bat_hand': 'L', 'channel_id': '1157161655621156864', 'full_name': 'Josh Hader', 'pro_debut': '2017-06-10', 'rookie_year': '2017', 'status': 'D15', 'throw_hand': 'L', 'updated': '2025-08-12T20:11:04+00:00'}",623352.0,71.0,,,,Josh Hader,,188,USA,HOU,,Shoulder,#joshhader-MLB-HOU-71,RP,Josh,,hader,Strain,13051.0
2982,,,1758524732719.0,2.0,,CA,1998-05-30,,,,True,b1164821-c03e-4826-89ba-94891d44c2d5,,2982,,Torrey Pines (CA),75,,[],kylehurt,D60,,kyle,,mlb,USC,,4298497CBC8A,Rancho Santa Fe,IL60,Hurt,,"{'bat_hand': 'R', 'channel_id': '1157161677280542720', 'full_name': 'Kyle Hurt', 'pro_debut': '2023-09-12', 'rookie_year': '2023', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-06-24T04:42:34+00:00'}",669165.0,63.0,,,,Kyle Hurt,,240,USA,LAD,,Elbow,#kylehurt-MLB-LAD-63,SP,Kyle,,hurt,Surgery,14856.0
2161,,,1685903752810.0,8.0,,,,,,,True,17c0c208-3c37-4553-b37f-a99ba885a206,,2161,,,71,,[],hanseralberto,A,,hanser,,mlb,,,8B489AF8A443,San Francisco de Macoris,,Alberto,,"{'bat_hand': 'R', 'full_name': 'Hanser Alberto', 'pro_debut': '2015-05-29', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-05-25T19:10:24+00:00'}",593643.0,26.0,,,,Hanser Alberto,,215,DOM,CWS,,,#hanseralberto-MLB-CWS-26,2B,Hanser,,alberto,,12437.0
1475,,,1755738615416.0,4.0,,GA,1996-07-24,,,,True,87c3ee21-7ca3-4fc4-8133-e5828ad0c5a5,,1475,,Carrollton (GA),78,,[],coopercriswell,MIN,,cooper,,mlb,North Carolina,,21B02DA71B36,Carrollton,IL7,Criswell,,"{'bat_hand': 'R', 'channel_id': '1157161451006230528', 'full_name': 'Cooper Criswell', 'pro_debut': '2021-08-27', 'rookie_year': '2021', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-08-02T16:27:36+00:00'}",681867.0,64.0,,,,Cooper Criswell,,200,USA,BOS,,Elbow,#coopercriswell-MLB-BOS-64,RP,Cooper,,criswell,Inflammation,17617.0
2988,,,1757097634904.0,2.0,,OH,1999-02-22,,,,True,3e1c598f-a094-4ebb-ae4e-3951ae4b39e7,,2988,,Jackson (OH),75,,[],kylenicolas,A,,kyle,,mlb,Ball State,,472828F9D628,Massillon,,Nicolas,,"{'bat_hand': 'R', 'channel_id': '1157161315052060672', 'full_name': 'Kyle Nicolas', 'pro_debut': '2023-09-19', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-05T18:58:46+00:00'}",693312.0,66.0,,,,Kyle Nicolas,,225,USA,PIT,,,#kylenicolas-MLB-PIT-66,RP,Kyle,,nicolas,,16720.0
1490,,,1753474503802.0,6.0,,CA,1996-10-18,,,,True,f69252fd-0aa5-4043-9875-d0aa4915056a,,1490,,Mission Viejo (CA),75,,[],patricksandoval,D60,,patrick,,mlb,,,2EE0A7FB4722,Mission Viejo,IL60,Sandoval,,"{'bat_hand': 'L', 'channel_id': '1157161335100833792', 'full_name': 'Patrick Sandoval', 'pro_debut': '2019-08-05', 'rookie_year': '2019', 'status': 'D60', 'throw_hand': 'L', 'updated': '2025-02-22T12:24:08+00:00'}",663776.0,43.0,,,,Patrick Sandoval,,190,USA,BOS,,Elbow,#patricksandoval-MLB-BOS-43,SP,Patrick,,sandoval,Surgery,15342.0
2700,,,1757161225916.0,1.0,,,2001-02-17,,,,True,fdc95893-39e2-4c38-8544-132b2d30bd83,,2700,,,66,,[],jorgebarrosa,A,,jorge,,mlb,,,B10CE2C8F102,Puerto Cabello,,Barrosa,,"{'bat_hand': 'B', 'channel_id': '1157161185393541120', 'full_name': 'Jorge Barrosa', 'pro_debut': '2024-04-01', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-09-01T20:47:37+00:00'}",678489.0,1.0,,,,Jorge Barrosa,,165,VEN,AZ,,,#jorgebarrosa-MLB-AZ-1,LF,Jorge,,barrosa,,15674.0
3314,,,1758403227492.0,0.0,,OR,1999-04-07,,,,True,a0f6406d-31c6-4c95-b110-7d84bf4c492f,,3314,,West Linn (OR),71,,[],timtawa,A,,tim,,mlb,Stanford,,B82143240A3B47B2,West Linn,,Tawa,,"{'bat_hand': 'R', 'channel_id': '1199824310181580800', 'full_name': 'Tim Tawa', 'pro_debut': '2025-04-05', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-08T23:40:38+00:00'}",,13.0,,,,Tim Tawa,,196,USA,AZ,,,#timtawa-MLB-AZ-13,2B,Tim,,tawa,,17828.0
3337,,,1751148337457.0,,,NY,1999-09-05,,,,True,e426b579-14af-4642-8238-acaf0df4dba1,,3337,,Fort Ann (NY),76,,[],tylermattison,MIN,,tyler,,mlb,Bryant,,,Fort Ann,,Mattison,,"{'bat_hand': 'R', 'channel_id': '1199824310521319424', 'full_name': 'Tyler Mattison', 'pro_debut': '', 'rookie_year': '', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-06-24T02:44:12+00:00'}",,59.0,,,,Tyler Mattison,,235,USA,DET,,,#tylermattison-MLB-DET-59,SP,Tyler,,mattison,,17557.0
3189,,,1758551134250.0,1.0,,,2000-01-04,,,,True,f3b47931-d141-4673-ba54-200e833264cc,,3189,,,70,,[],valentebellozo,A,,valente,,mlb,,,C2F7FBEFEC42,Mexicali,,Bellozo,,"{'bat_hand': 'R', 'channel_id': '1157161105546575872', 'full_name': 'Valente Bellozo', 'pro_debut': '2024-06-26', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-25T17:12:13+00:00'}",678368.0,83.0,,,,Valente Bellozo,,208,MEX,MIA,,,#valentebellozo-MLB-MIA-83,SP,Valente,,bellozo,,19348.0
2820,,,1757904911991.0,2.0,,,1996-08-30,,,,True,c5756137-aad3-4279-a217-cff96ccf0db8,,2820,,Manuel Maria Tejada Roca (PAN),70,,[],josecaballero,A,,jose,,mlb,Chipola College,,4532C49C1A0F,Panama City,,Caballero,,"{'bat_hand': 'R', 'channel_id': '1157161525408989184', 'full_name': 'José Caballero', 'pro_debut': '2023-04-15', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-01T17:56:48+00:00'}",676609.0,72.0,,,,José Caballero,,190,PAN,NYY,,,#josecaballero-MLB-NYY-72,SS,José,,caballero,,15202.0
1139,,,1759083630475.0,5.0,,CA,1998-05-13,,,,True,7af39f78-8e04-408d-a1b5-66ab3dcd99ac,,1139,,La Costa Canyon (CA),74,,[],mickeymoniak,A,,mickey,,mlb,,,DE635E2CBF78,Encinitas,,Moniak,,"{'bat_hand': 'L', 'channel_id': '1157161324350832640', 'full_name': 'Mickey Moniak', 'pro_debut': '2020-09-16', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-10T19:15:37+00:00'}",666160.0,22.0,,,,Mickey Moniak,,195,USA,COL,,,#mickeymoniak-MLB-COL-22,RF,Mickey,,moniak,,14236.0
3320,,,1747104611215.0,0.0,,VA,1998-08-20,,,,True,93d96ce1-6d2c-4d80-9528-eaa32bc8ada8,,3320,,Colonial Heights (VA),80,,[],noahmurdock,A,,noah,,mlb,Virginia,,6B503BDF33B7723A,Richmond,,Murdock,,"{'bat_hand': 'R', 'channel_id': '1199824310106083328', 'full_name': 'Noah Murdock', 'pro_debut': '2025-03-29', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-03-30T03:58:52+00:00'}",,58.0,,,,Noah Murdock,,205,USA,ATH,,,#noahmurdock-MLB-ATH-58,SP,Noah,,murdock,,17192.0
2035,,,1756836047167.0,10.0,,CA,1993-05-21,,,,True,4c9f42d0-e2e6-411f-b590-00aafb055de2,,2035,,Bishop O'Dowd (CA),76,,[],joeross,A,,joe,,mlb,,,602B03E94A38,Berkeley,,Ross,,"{'bat_hand': 'R', 'channel_id': '1157161638592282624', 'full_name': 'Joe Ross', 'pro_debut': '2015-06-06', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-05T18:39:40+00:00'}",605452.0,41.0,,,,Joe Ross,,243,USA,PHI,,,#joeross-MLB-PHI-41,RP,Joe,,ross,,12163.0
1424,,,,,,IN,,,,,True,4644a8bb-b491-422b-b25d-02d93824c241,,1424,,Norwell (IN),71,,[],joshvanmeter,A,,josh,,mlb,,,,Ossian,,VanMeter,,"{'bat_hand': 'L', 'full_name': 'Josh VanMeter', 'pro_debut': '2019-05-05', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-08-03T16:33:59+00:00'}",642165.0,26.0,,,,Josh VanMeter,,190,USA,PIT,,,#joshvanmeter-MLB-PIT-26,1B,Josh,,vanmeter,,
1546,,,1759099531688.0,11.0,,,1992-12-01,,,,True,497c4595-bd0f-4a9e-b9cf-cb2eacb735bb,,1546,,Arlington Country Day School (FL),71,,[],javierbaez,A,,javier,,mlb,,,E871A80F407A,Bayamon,,Báez,,"{'bat_hand': 'R', 'channel_id': '1157161362506416128', 'full_name': 'Javier Báez', 'pro_debut': '2014-08-05', 'rookie_year': '2014', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-24T19:11:21+00:00'}",595879.0,28.0,,,,Javier Báez,,190,PRI,DET,,,#javierbaez-MLB-DET-28,CF,Javier,,baez,,12135.0
2741,,,1749503402331.0,2.0,,OH,1999-12-15,,,,False,0f4978b2-11a8-42c4-af98-e7c8a9b42365,,2741,,Highlands (KY),74,,[],drewrom,D60,,drew,,mlb,,,545D9F9B85BB,Cincinnati,IL7,Rom,,"{'bat_hand': 'L', 'channel_id': '1157161274774159360', 'full_name': 'Drew Rom', 'pro_debut': '2023-08-21', 'rookie_year': '2023', 'status': 'D60', 'throw_hand': 'L', 'updated': '2024-04-30T22:48:50+00:00'}",680723.0,38.0,,,,Drew Rom,,215,USA,STL,,Undisclosed,#drewrom-MLB-STL-38,SP,Drew,,rom,,15533.0
1010,,,1758484531629.0,11.0,,,1989-02-24,,,,True,9fcd5310-c80e-428e-bd9f-048ba1043b4e,,1010,,,71,,[],miguelrojas,A,,miguel,,mlb,,,370FCD1B2322,Los Teques,,Rojas,,"{'bat_hand': 'R', 'channel_id': '1157161668145348608', 'full_name': 'Miguel Rojas', 'pro_debut': '2014-06-06', 'rookie_year': '2014', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T17:59:31+00:00'}",500743.0,72.0,,,,Miguel Rojas,,188,VEN,LAD,,,#miguelrojas-MLB-LAD-72,SS,Miguel,,rojas,,13253.0
3365,,,,,,,2002-10-12,,,,True,a16a3aa6-c540-4e87-a5e1-d2c57418a029,,3365,,,75,,[],henrybaez,MIN,,henry,,mlb,,,,San Cristobal,,Baez,,"{'bat_hand': 'R', 'channel_id': '1199824310995275776', 'full_name': 'Henry Baez', 'pro_debut': '', 'rookie_year': '', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-07-31T15:35:51+00:00'}",,,,,,Henry Baez,,175,DOM,ATH,,,#henrybaez-MLB-ATH,SP,Henry,,baez,,
1647,,,1754884546668.0,12.0,,CA,1990-08-10,,,,True,103d8964-626b-4de6-a526-4c2fb1e94642,,1647,,Bellflower (CA),72,,[],anthonygose,A,,anthony,,mlb,,,2521CBDA0501DDCB,Bellflower,,Gose,,"{'bat_hand': 'L', 'full_name': 'Anthony Gose', 'pro_debut': '2012-07-17', 'rookie_year': '2012', 'status': 'A', 'throw_hand': 'L', 'updated': '2024-09-08T19:16:34+00:00'}",543238.0,26.0,,,,Anthony Gose,,200,USA,CLE,,,#anthonygose-MLB-CLE-26,RP,Anthony,,gose,,10541.0
3243,,,1758743706630.0,1.0,,TX,2000-10-04,,,,True,a1c49b6e-4414-41b4-86cd-75c65687f979,,3243,,Douglas MacArthur (TX),72,,[],jacejung,MIN,,jace,,mlb,Texas Tech,,2B13EE9C756A92AD,San Antonio,,Jung,,"{'bat_hand': 'L', 'channel_id': '1157161363395608576', 'full_name': 'Jace Jung', 'pro_debut': '2024-08-16', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-24T19:53:50+00:00'}",690291.0,17.0,,,,Jace Jung,,205,USA,DET,,,#jacejung-MLB-DET-17,3B,Jace,,jung,,17929.0
3079,,,1758241819786.0,1.0,,CA,1999-01-21,,,,True,b32b7faf-fec6-4a32-8c14-ab7ff9b308bf,,3079,,Righetti (CA),76,,[],mattsauer,MIN,,matt,,mlb,,,9D70BA819E54,Santa Maria,,Sauer,,"{'bat_hand': 'R', 'channel_id': '1207940799547842560', 'full_name': 'Matt Sauer', 'pro_debut': '2024-03-31', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-08-22T22:13:44+00:00'}",669422.0,64.0,,,,Matt Sauer,,230,USA,LAD,,,#mattsauer-MLB-LAD-64,RP,Matt,,sauer,,14784.0
3445,,,1754424657809.0,0.0,,FL,2000-10-17,,,,True,a942f0bb-5d0f-436c-945e-b57ff80c3cc8,,3445,,Riverdale (FL),75,,[],carsonpalmquist,MIN,,carson,,mlb,Miami (FL),,91955A49EF1181BB,Fort Myers,,Palmquist,,"{'bat_hand': 'L', 'channel_id': '1229231039604342784', 'full_name': 'Carson Palmquist', 'pro_debut': '2025-05-16', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-08-05T20:00:23+00:00'}",,45.0,,,,Carson Palmquist,,185,USA,COL,,,#carsonpalmquist-MLB-COL-45,RP,Carson,,palmquist,,17996.0
3178,,,1751463655665.0,1.0,,OR,1998-01-18,,,,True,d4f18a9e-3a7c-4b22-bbc2-114052387a4b,,3178,,Aloha (OR),74,,[],brandoneisert,A,,brandon,,mlb,Oregon State,,D52331D609BF,Portland,,Eisert,,"{'bat_hand': 'L', 'channel_id': '1157161151314821120', 'full_name': 'Brandon Eisert', 'pro_debut': '2024-06-17', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-08-21T18:11:14+00:00'}",685126.0,53.0,,,,Brandon Eisert,,210,USA,CWS,,,#brandoneisert-MLB-CWS-53,RP,Brandon,,eisert,,19497.0
