birth_country,birth_date,gsis_id,injury_notes,practice_description,search_full_name,oddsjam_id,sportradar_id,injury_body_part,team,kalshi_id,depth_chart_order,news_updated,opta_id,active,birth_city,competitions,fantasy_data_id,high_school,injury_start_date,swish_id,search_first_name,status,rotowire_id,hashtag,pandascore_id,depth_chart_position,weight,stats_id,full_name,practice_participation,birth_state,height,first_name,rotoworld_id,college,yahoo_id,search_rank,fantasy_positions,metadata,last_name,sport,team_changed_at,injury_status,team_abbr,position,player_id,espn_id,age,number,search_last_name,years_exp
,1994-08-08,,,,cameronpayne,FD1BE0F04EF6,fc486ff9-f1d0-4a1e-83ed-4a3aaec950a2,,,,,1748797505600.0,,True,,[],20001437.0,Lausanne Collegiate School (TN),,792338.0,cameron,FA,3744.0,#cameronpayne-NBA-FA,,,183,,Cameron Payne,,,75,Cameron,,Murray State,,504.0,"['PG', 'SG']",{'channel_id': '1118728005024239616'},Payne,nba,,,,PG,1651,,31.0,,payne,9.0
,,,,,ronhollandduplicate,,,,,,,,,False,,[],,,,,ron,,,#ronhollandduplicate-NBA-FA,,,,,Ron Holland DUPLICATE,,,,Ron,,,,,,{'name': 'Ron Holland'},Holland DUPLICATE,nba,,,,,2739,,,,hollandduplicate,
,,,,,chasedupaudiegedup,,40c08007-05ee-4f14-976d-c4ae4f7db328,,,,,,,True,,[],,,,,chasedup,DUP,,#chasedupaudiegedup-NBA-FA,,,200,,Chase-DUP Audiege-DUP,,,76,Chase-DUP,,Northwestern,,810.0,"['PG', 'SG']",{'channel_id': '1153292189745303552'},Audiege-DUP,nba,,,,PG,2682,,,,audiegedup,0.0
,1997-02-01,,,,dengadel,,8d44cd91-6f42-4bf0-bb95-d7668d076f0a,,,,,,,True,,[],,Victoria Rock Prep (FL),,,deng,FA,,#dengadel-NBA-FA,,,200,,Deng Adel,,,79,Deng,,Louisville,,,"['PF', 'SF']",{'channel_id': '1153292735654940672'},Adel,nba,,,,SF,1889,,28.0,,adel,1.0
,2000-08-23,,Soreness,,devinvassell,804B793FEEDB,fe215630-2dc5-4573-95cc-c1b14abbbbcd,Ankle,SAS,,1.0,1753654803878.0,,True,,[],20002536.0,Peachtree Ridge (GA),,1132051.0,devin,ACT,5113.0,#devinvassell-NBA-SAS-24,,SF,200,,Devin Vassell,,,77,Devin,,Florida State,,86.0,"['SF', 'SG']",{'channel_id': '1113936517601951744'},Vassell,nba,,DTD,,SF,2146,,25.0,24.0,vassell,5.0
,1989-08-12,,,,dewaynededmon,,b8a77045-a325-4ac1-ad9c-d065ec1f41a4,,,,,1681495524903.0,,True,,[],,Lancaster (CA),,606642.0,dewayne,FA,3486.0,#dewaynededmon-NBA-FA,,,245,,Dewayne Dedmon,,,82,Dewayne,,USC,,,['C'],{'channel_id': '1153292977695641600'},Dedmon,nba,,,,C,1091,,36.0,,dedmon,9.0
,1994-06-12,,,,mychalmulder,,e6c1d522-5be2-4345-ab90-c7357cbaaf74,,,,,1696171819053.0,,True,,[],,Catholic Central (CAN),,891351.0,mychal,FA,4259.0,#mychalmulder-NBA-FA,,,195,,Mychal Mulder,,,75,Mychal,,Kentucky,,,"['SF', 'SG']",{'channel_id': '1153292756261556224'},Mulder,nba,,,,SF,2114,,31.0,,mulder,3.0
,2001-07-16,,,,micahpeavy,,f2c67fa6-8093-46fb-b3fb-62916b9c1dad,Rest,NOP,,4.0,1752719439692.0,,True,,[],20003488.0,Duncanville (TX),,,micah,ACT,6607.0,#micahpeavy-NBA-NOP-14,,SF,220,,Micah Peavy,,,80,Micah,,Georgetown,,436.0,"['PG', 'SF', 'SG']",{'channel_id': '1244166986729009152'},Peavy,nba,,DTD,,SG,4783,,24.0,14.0,peavy,0.0
,1998-07-31,,,,hamidoudiallo,3A9B0B8E64F9,417c9fe2-15ee-48b7-9d8b-a151146fff42,,,,,1705766101651.0,,True,,[],,Putnam Science Academy (CT),,970444.0,hamidou,FA,4390.0,#hamidoudiallo-NBA-FA,,,202,,Hamidou Diallo,,,77,Hamidou,,Kentucky,,,"['SF', 'SG']",{'channel_id': '1153293059136442368'},Diallo,nba,,,,SG,1979,,27.0,,diallo,5.0
,1988-06-21,,,,thaddeusyoung,5B817566FB53,31a50d54-ef46-47a8-863c-6f4d4e5aa184,,,,,1708558852443.0,,True,,[],,Mitchell (TN),,329683.0,thaddeus,FA,2827.0,#thaddeusyoung-NBA-FA,,,225,,Thaddeus Young,,,80,Thaddeus,,Georgia Tech,,630.0,"['C', 'PF', 'SF']",{'channel_id': '1153292409614913536'},Young,nba,,,,PF,1104,,37.0,,young,17.0
,1989-05-24,,,,kalinlucas,,e9ba0168-1eec-469f-8fdc-1b01cf698877,,,,,1581883558319.0,,True,,[],,St. Mary's Preparatory (MI),,,kalin,FA,3267.0,#kalinlucas-NBA-FA,,,195,,Kalin Lucas,,,73,Kalin,,Michigan State,,,"['PG', 'SG']",{'channel_id': '1153293104506228736'},Lucas,nba,,,,PG,1529,,36.0,,lucas,2.0
,1995-12-09,,,,simonefontecchio,C2330F42209F,fda266ab-06e1-4591-80fa-73f027979b63,,MIA,,3.0,1756700440900.0,,True,,[],20003009.0,,,1314104.0,simone,ACT,5797.0,#simonefontecchio-NBA-MIA-0,,PF,209,,Simone Fontecchio,,,79,Simone,,,,268.0,"['PF', 'SF']",{'channel_id': '1113936498970853376'},Fontecchio,nba,,,,SF,2497,,29.0,0.0,fontecchio,3.0
,1998-01-22,,,,mattcoleman,,9032a0eb-b66d-4740-ad0e-9045d89910c2,,,,,,,True,,[],,Oak Hill Academy (VA),,1071925.0,matt,FA,5455.0,#mattcoleman-NBA-FA,,,180,,Matt Coleman,,,74,Matt,,Texas,,,"['PG', 'SG']",{'channel_id': '1153292681149960192'},Coleman,nba,,,,PG,2372,,27.0,,coleman,1.0
,2001-10-13,,,,camthomas,CB3A47D7E7B5,c6289b1b-7bb2-4ee6-8111-1a6e96aa9104,,BKN,,1.0,1757067655754.0,,True,,[],20002658.0,Oak Hill Academy (VA),,1232020.0,cam,ACT,5360.0,#camthomas-NBA-BKN-24,,SG,210,,Cam Thomas,,,75,Cam,,LSU,,95.0,"['PG', 'SF', 'SG']",{'channel_id': '1113936502447931392'},Thomas,nba,,,,SG,2278,,23.0,24.0,thomas,4.0
,2001-05-15,,,,tristandasilva,15597F5BD341,98fa75e7-a46f-4483-a15b-053c5ca52604,,ORL,,2.0,1757344839856.0,,True,,[],20003200.0,,,1232528.0,tristan,ACT,6267.0,#tristandasilva-NBA-ORL-23,,SF,217,,Tristan da Silva,,,80,Tristan,,Colorado,,286.0,"['PF', 'SF']",{'channel_id': '1113936539382972416'},da Silva,nba,,,,PF,2711,,24.0,23.0,dasilva,1.0
,1980-02-28,,,,tayshaunprince,,68ee6639-f6b4-4a6f-abef-39987c78af58,,,,,,,False,,[],,Dominguez (CA),,,tayshaun,RET,,#tayshaunprince-NBA-FA,,,215,,Tayshaun Prince,,,81,Tayshaun,,Kentucky,,,"['PF', 'SF']",{'channel_id': '1153292341361004544'},Prince,nba,,,,SF,1202,,45.0,,prince,14.0
,1988-06-27,,,,landryfields,,03b6f5a1-4e12-4a4b-8c68-f6f82d9ce624,,,,,,,False,,[],,Los Alamitos (CA),,,landry,RET,,#landryfields-NBA-FA,,,215,,Landry Fields,,,79,Landry,,Stanford,,,"['PG', 'SF', 'SG']",{'channel_id': '1153293074617618432'},Fields,nba,,,,SG,1316,,37.0,,fields,5.0
,1997-07-18,,,,bamadebayo,21DD03C2B454,11c303dc-540c-4090-8e0c-76c2fb2c125a,,MIA,,1.0,1753374035116.0,,True,,[],20001836.0,High Point Christian Academy (NC),,957486.0,bam,ACT,4153.0,#bamadebayo-NBA-MIA-13,,PF,255,,Bam Adebayo,,,81,Bam,,Kentucky,,23.0,"['C', 'PF']",{'channel_id': '1113936524220563456'},Adebayo,nba,,,,C,1846,,28.0,13.0,adebayo,8.0
,2000-01-17,,,,ayodosunmu,261FA9507199,f8a7e4c7-d60e-4751-9203-30a772dd9272,,CHI,,1.0,1759169745767.0,,True,,[],20002674.0,Morgan Park (IL),,1133782.0,ayo,ACT,5337.0,#ayodosunmu-NBA-CHI-11,,SF,200,,Ayo Dosunmu,,,77,Ayo,,Illinois,,141.0,"['PG', 'SF', 'SG']",{'channel_id': '1113936486698319872'},Dosunmu,nba,,,,SG,2255,,25.0,11.0,dosunmu,4.0
,1994-05-06,,,,damyeandotson,,2226ff79-37ff-4b63-baeb-13df74890454,,,,,1645050608703.0,,True,,[],,Yates (TX),,697146.0,damyean,FA,4198.0,#damyeandotson-NBA-FA,,,210,,Damyean Dotson,,,77,Damyean,,Houston,,,"['PG', 'SG']",{'channel_id': '1153292855192604672'},Dotson,nba,,,,SG,1756,,31.0,,dotson,4.0
,1997-09-23,,,,tylercook,,28b555ef-3b7d-46e9-b291-643a639086e7,,,,,1643240711243.0,,True,,[],,Chaminade College Preparatory School (MO),,944728.0,tyler,FA,4787.0,#tylercook-NBA-FA,,,255,,Tyler Cook,,,80,Tyler,,Iowa,,,"['C', 'PF']",{'channel_id': '1153293142204633088'},Cook,nba,,,,PF,2003,,28.0,,cook,3.0
,2001-01-28,,,,isaiahwong,CC69F2B3C5FA,f789dfff-4658-452f-a3cb-81d9213fe414,,,,,1753058703751.0,,True,,[],,Monsignor Bonner (PA),,1175076.0,isaiah,FA,6038.0,#isaiahwong-NBA-FA,,,185,,Isaiah Wong,,,75,Isaiah,,Miami (FL),,632.0,"['PG', 'SG']",{'channel_id': '1145786314839318528'},Wong,nba,,,,PG,2594,,24.0,,wong,1.0
,2001-06-11,,,,sharifecooper,3CCE75D6BEE2,53e011ee-504f-473e-bb26-bfe34533ca10,,WAS,,7.0,1758326425629.0,,True,,[],20002660.0,McEachern (GA),,1251661.0,sharife,TWO-WAY,5388.0,#sharifecooper-NBA-WAS-13,,PG,176,,Sharife Cooper,,,73,Sharife,,Auburn,,918.0,['PG'],{'channel_id': '1153293091067678720'},Cooper,nba,,,,PG,2283,,24.0,13.0,cooper,1.0
,1994-06-10,,,,tyronewallace,,dc40a2ea-393c-4079-8118-1a097bd709da,,,,,1648484412692.0,,True,,[],,Bakersfield (CA),,707852.0,tyrone,FA,3948.0,#tyronewallace-NBA-FA,,,198,,Tyrone Wallace,,,77,Tyrone,,California,,947.0,['SG'],{'channel_id': '1153292289859145728'},Wallace,nba,,,,SG,1837,,31.0,,wallace,3.0
,1983-06-20,,,,joshchildress,,ac2c0c6b-e25f-4dbc-a12c-084a41fb8136,,,,,,,False,,[],,Mayfair (CA),,,josh,RET,,#joshchildress-NBA-FA,,,210,,Josh Childress,,,80,Josh,,Stanford,,,"['PF', 'SF', 'SG']",{'channel_id': '1153292013299322880'},Childress,nba,,,,SF,1270,,42.0,,childress,8.0
,2000-02-28,,,,nateroberts,,f57e6fe5-b371-4ed3-9713-b174eab79281,,,,,1697934657969.0,,True,,[],,Brewster Academy (NH),,,nate,FA,5823.0,#nateroberts-NBA-FA,,,235,,Nate Roberts,,,83,Nate,,Washington,,626.0,['C'],{'channel_id': '1153292232715948032'},Roberts,nba,,,,C,2698,,25.0,,roberts,0.0
,1991-08-01,,,,jerrellebenimon,,99bb0128-a4a8-4891-9297-1ab602dc345d,,,,,,,True,,[],,Fauquier (VA),,,jerrelle,FA,,#jerrellebenimon-NBA-FA,,,245,,Jerrelle Benimon,,,80,Jerrelle,,Towson,,,"['PF', 'SF']",{'channel_id': '1153292056026697728'},Benimon,nba,,,,PF,1560,,34.0,,benimon,1.0
,1996-05-04,,,,jaylenadams,,10a4ebb7-7be4-4fda-b7c7-fd20a6e7a6c0,,,,,1615217731753.0,,True,,[],,Mount St. Joseph (MD),,,jaylen,FA,4483.0,#jaylenadams-NBA-FA,,,225,,Jaylen Adams,,,72,Jaylen,,St. Bonaventure,,,"['PG', 'SG']",{'channel_id': '1153292645334798336'},Adams,nba,,,,PG,1939,,29.0,,adams,2.0
,1988-01-22,,,,gregoden,,31d384f9-3877-4c72-b95f-b08bae5a5762,,,,,,,False,,[],,Lawrence North (IN),,,greg,RET,,#gregoden-NBA-FA,,,273,,Greg Oden,,,84,Greg,,Ohio State,,,['C'],{'channel_id': '1153292442154323968'},Oden,nba,,,,C,1364,,37.0,,oden,3.0
,2004-02-20,,Sprain,,jaredmccain,342392B348E0,2646b0b2-4aa8-40f8-ad9d-f0e97590c8d8,Thumb,PHI,,4.0,1759253448869.0,,True,,[],20003198.0,Centennial (CA),,1458807.0,jared,ACT,6266.0,#jaredmccain-NBA-PHI-20,,PG,195,,Jared McCain,,,75,Jared,,Duke,,174.0,"['PG', 'SG']",{'channel_id': '1113936494155792384'},McCain,nba,,Out,,SG,2713,,21.0,20.0,mccain,1.0
,1982-10-16,,,,alananderson,,1b260e56-45ff-4a14-9b4e-744553ef15bf,,,,,,,False,,[],,DeLaSalle (MN),,,alan,RET,,#alananderson-NBA-FA,,,220,,Alan Anderson,,,78,Alan,,Michigan State,,,"['PF', 'SF', 'SG']",{'channel_id': '1153293064165412864'},Anderson,nba,,,,SF,1166,,42.0,,anderson,8.0
,2001-06-23,,,,keshadjohnson,60C2BCD63204,5ae05a68-db05-45ea-a4e7-87462cb576aa,,MIA,,5.0,1752879351548.0,,True,,[],20003260.0,San Leandro (CA),,1177278.0,keshad,ACT,6285.0,#keshadjohnson-NBA-MIA-16,,SF,225,,Keshad Johnson,,,79,Keshad,,Arizona,,529.0,"['C', 'PF']",{'channel_id': '1113936524681936896'},Johnson,nba,,,,PF,2767,,24.0,16.0,johnson,1.0
,2005-07-21,,,,bubcarrington,D1738676D8EC,28f3e566-3174-4e87-81d0-4889569b6ef5,,WAS,,1.0,1758728106081.0,,True,,[],20003205.0,Saint Frances (MD),,1460336.0,bub,ACT,6270.0,#bubcarrington-NBA-WAS-7,,PG,190,,Bub Carrington,,,76,Bub,,Pittsburgh,,167.0,"['PG', 'SG']",{'channel_id': '1113936495967731712'},Carrington,nba,,,,PG,2715,,20.0,7.0,carrington,1.0
,2000-02-09,,,,samsonfroling,,f5162326-be2e-470a-945b-605cc7874e5f,,,,,,,True,,[],,,,,samson,FA,,#samsonfroling-NBA-FA,,,230,,Samson Froling,,,84,Samson,,,,,['C'],{'channel_id': '1114228378531024896'},Froling,nba,,,,C,2814,,25.0,,froling,0.0
,1988-08-11,,,,pattymills,AEC393541982,9e917c97-5227-4581-9ab5-2dd07a7187ef,,,,,1746375055939.0,,True,,[],20000656.0,Lake Ginninderra (AUS),,411562.0,patty,FA,3027.0,#pattymills-NBA-FA,,,180,,Patty Mills,,,74,Patty,,Saint Mary's (CA),,,"['PG', 'SG']",{'channel_id': '1119822700148178944'},Mills,nba,,,,PG,1305,,37.0,,mills,15.0
,1996-08-23,,,,keenanevans,,9de6c3c8-dae6-4284-a4cb-c6f7867479d1,,,,,,,True,,[],,Berkner High School,,,keenan,FA,,#keenanevans-NBA-FA,,,190,,Keenan Evans,,,75,Keenan,,Texas Tech,,,"['PG', 'SG']",{'channel_id': '1153292082324983808'},Evans,nba,,,,PG,1908,,29.0,,evans,1.0
,2004-02-03,,,,scoothenderson,C3F1E061CAD6,a978acbc-e84b-4cc4-85c9-30595e022847,Hamstring,POR,,5.0,1758970528470.0,,True,,[],20003033.0,Kell (GA),,1357750.0,scoot,ACT,5377.0,#scoothenderson-NBA-POR-0,,PG,206,,Scoot Henderson,,,75,Scoot,,,,114.0,['PG'],{'channel_id': '1113936534085566464'},Henderson,nba,,Out,,PG,2620,,21.0,0.0,henderson,2.0
,1993-04-13,,,,nemanjadangubic,,906ca5da-217a-4545-aa61-43bc5fdb55d2,,,,,,,True,,[],,,,,nemanja,M-LEAGUE,,#nemanjadangubic-NBA-FA,,,193,,Nemanja Dangubic,,,80,Nemanja,,,,,"['PG', 'SG']",{'channel_id': '1120102043118223360'},Dangubic,nba,,,,SG,2832,,32.0,,dangubic,1.0
,1997-04-26,,,,moritzwagner,FD5F3C5A0A65,f1f258c2-9bcf-4e33-ba9e-563e95084893,Knee,ORL,,5.0,1759338657742.0,,True,,[],20002036.0,,,882387.0,moritz,ACT,4389.0,#moritzwagner-NBA-ORL-21,,C,245,,Moritz Wagner,,,83,Moritz,,Michigan,,244.0,"['C', 'PF']",{'channel_id': '1113949036118802432'},Wagner,nba,,Out,,C,1932,,28.0,21.0,wagner,7.0
,1999-05-20,,,,jarkeljoiner,,897753fd-3b91-4879-bcde-8415297e6869,,,,,1757648456791.0,,True,,[],,Oxford (MS),,,jarkel,FA,5912.0,#jarkeljoiner-NBA-FA,,,180,,Jarkel Joiner,,,73,Jarkel,,North Carolina State,,,"['PG', 'SG']",{'channel_id': '1153292714180104192'},Joiner,nba,,,,PG,2702,,26.0,,joiner,1.0
,2003-12-16,,,,justinedwards,AF84A76C7608,41ed1b83-4a60-4d43-b985-3c8d239d4da6,,PHI,,2.0,1759419903911.0,,True,,[],20003209.0,Imhotep Institute (PA),,1465002.0,justin,ACT,6274.0,#justinedwards-NBA-PHI-11,,PF,203,,Justin Edwards,,,79,Justin,,Kentucky,,308.0,"['PF', 'SF']",{'channel_id': '1113936494394867712'},Edwards,nba,,,,PF,2748,,21.0,11.0,edwards,1.0
,1998-03-28,,,,mjwalker,,11a71a09-f1c1-4ca2-b314-2700d5732437,,,,,1752368410680.0,,True,,[],,Jonesboro (GA),,1067656.0,mj,FA,5465.0,#mjwalker-NBA-FA,,,213,,M.J. Walker,,,77,M.J.,,Florida State,,,"['PG', 'SG']",{'channel_id': '1153292096111661056'},Walker,nba,,,,SG,2340,,27.0,,walker,1.0
,1998-10-02,,,,brianbowen,,9e448df5-971e-4427-a064-be791636b41a,,,,,1697913656323.0,,True,,[],,La Lumiere School (IN),,1076188.0,brian,FA,4892.0,#brianbowen-NBA-FA,,,199,,Brian Bowen,,,79,Brian,,,,,['SG'],{'channel_id': '1153292485808640000'},Bowen,nba,,,,SG,2011,,27.0,,bowen,2.0
,2000-10-14,,,,joshoduro,022517747132C8EC,0a5c9ca2-d58f-4989-8cfc-de981a3e2d07,,,,,1729100429023.0,,True,,[],,Paul VI (VA),,1174919.0,josh,FA,6349.0,#joshoduro-NBA-FA,,,240,,Josh Oduro,,,81,Josh,,Providence,,,"['PF', 'SF']",{'channel_id': '1152075115664523264'},Oduro,nba,,,,PF,2871,,24.0,,oduro,1.0
,1999-02-28,,,,lukadoncic,3E8718868C56,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,,LAL,,1.0,1758741307447.0,,True,,[],20001984.0,,,1121277.0,luka,ACT,4396.0,#lukadoncic-NBA-LAL-77,,PG,230,,Luka Dončić,,,78,Luka,,,,3.0,['PG'],{'channel_id': '1113936529186619392'},Dončić,nba,,,,PG,1970,,26.0,77.0,doncic,7.0
,2002-06-25,,,,maxshulga,,879370c1-afe6-45c7-9ba1-93a78d4b8d61,,BOS,,4.0,1750993522154.0,,True,,[],20003501.0,,,,max,TWO-WAY,6629.0,#maxshulga-NBA-BOS-44,,PG,206,,Max Shulga,,,76,Max,,VCU,,,"['PG', 'SG']",{'channel_id': '1244166988775829504'},Shulga,nba,,,,SG,4785,,23.0,44.0,shulga,0.0
,2001-06-29,,,,justinchampagnie,A8F0194A6F80,6d117ec5-649d-4151-8d44-88175c603067,,WAS,,3.0,1757352040187.0,,True,,[],20002728.0,Bishop Loughlin (NY),,1175260.0,justin,ACT,5371.0,#justinchampagnie-NBA-WAS-9,,PF,206,,Justin Champagnie,,,78,Justin,,Pittsburgh,,273.0,['PF'],{'channel_id': '1113936496768843776'},Champagnie,nba,,,,PF,2324,,24.0,9.0,champagnie,4.0
,1994-01-07,,,,jarnellstokes,,a3ecd4d9-a3ed-4a45-a47f-49eacf07f7aa,,,,,,,True,,[],,Southwind (TN),,,jarnell,FA,,#jarnellstokes-NBA-FA,,,255,,Jarnell Stokes,,,81,Jarnell,,Tennessee,,,"['PF', 'SF']",{'channel_id': '1153292927963779072'},Stokes,nba,,,,PF,1533,,31.0,,stokes,3.0
,2000-09-18,,,,omarimoore,,cdabe1fb-9622-4351-9a6c-e02ebb3f140e,,,,,1706040055160.0,,True,,[],,Middlebrooks Academy (CA),,1177319.0,omari,FA,5985.0,#omarimoore-NBA-FA,,,195,,Omari Moore,,,78,Omari,,San Jose State,,,"['PG', 'SG']",{'channel_id': '1153292737236193280'},Moore,nba,,,,SG,2630,,25.0,,moore,1.0
,1994-05-31,,,,shaneedwards,,5dae144f-d344-482a-bfc7-a6cff12be8f1,,,,,,,True,,[],,Mountain Pointe (AZ),,,shane,FA,,#shaneedwards-NBA-FA,,,220,,Shane Edwards,,,79,Shane,,Little Rock,,,"['PF', 'SF']",{'channel_id': '1153292912209973248'},Edwards,nba,,,,PF,1049,,31.0,,edwards,1.0
,1979-03-19,,,,hedoturkoglu,,84d51510-e449-446f-8ffb-7458cec13991,,,,,,,False,,[],,,,,hedo,RET,,#hedoturkoglu-NBA-FA,,,220,,Hedo Türkoğlu,,,82,Hedo,,,,,"['PF', 'SF']",{'channel_id': '1153292216748232704'},Türkoğlu,nba,,,,SF,1337,,46.0,,turkoglu,15.0
,1998-03-28,,,,lindellwigginton,33177B629514,2276d4a4-0e05-4a10-bb25-fee58336bb87,,,,,1704656112183.0,,True,,[],,Oak Hill Academy (VA),,1060959.0,lindell,FA,4820.0,#lindellwigginton-NBA-FA,,,189,,Lindell Wigginton,,,73,Lindell,,Iowa State,,933.0,"['PG', 'SF', 'SG']",{'channel_id': '1153292780215226368'},Wigginton,nba,,,,PG,2407,,27.0,,wigginton,2.0
,1998-01-29,,,,ademurkey,,b3809240-3430-485e-822a-c59be7b2c63c,,,,,1640106304341.0,,True,,[],,St. Croix Lutheran (MN),,957208.0,ade,FA,5308.0,#ademurkey-NBA-FA,,,200,,Ade Murkey,,,77,Ade,,Denver,,,"['PG', 'SG']",{'channel_id': '1153292853875593216'},Murkey,nba,,,,SG,2222,,27.0,,murkey,1.0
,1996-08-21,,,,emanuelterry,,0142e359-7148-44e7-a48b-740c8c8dd9d7,,,,,1656092449853.0,,True,,[],,Cleveland (AL),,1122290.0,emanuel,FA,4580.0,#emanuelterry-NBA-FA,,,220,,Emanuel Terry,,,81,Emanuel,,Lincoln Memorial (TN),,,['C'],{'channel_id': '1153292690088022016'},Terry,nba,,,,C,1960,,29.0,,terry,1.0
,1999-09-23,,,,malevyleons,CFD9E1E579318FB5,8a62bff0-8dc9-4bea-9922-6eeabb6212f2,,OKC,,5.0,1757592354170.0,,True,,[],20003282.0,,,1345014.0,malevy,ACT,6329.0,#malevyleons-NBA-OKC-17,,PF,201,,Malevy Leons,,,81,Malevy,,Bradley,,802.0,"['PF', 'SF']",{'channel_id': '1146277114861887488'},Leons,nba,,,,PF,2855,,26.0,17.0,leons,1.0
,2006-12-18,,,,noaessengue,,5ab15bad-59b4-43c9-98fc-1d0aa8182d01,Quadriceps,CHI,,3.0,1757017244743.0,,True,,[],20003469.0,,,,noa,ACT,6586.0,#noaessengue-NBA-CHI-24,,PF,194,,Noa Essengue,,,81,Noa,,,,303.0,"['PF', 'SF']",{'channel_id': '1243819656842579968'},Essengue,nba,,DTD,,PF,4736,,18.0,24.0,essengue,0.0
,1997-03-22,,,,chimeziemetu,CF424EC8CA74,72a69d30-cf07-4b5f-94ad-9c76832788bc,,,,,1719765060142.0,,True,,[],,Lawndale (CA),,884121.0,chimezie,FA,4379.0,#chimeziemetu-NBA-FA,,,225,,Chimezie Metu,,,82,Chimezie,,USC,,,['PF'],{'channel_id': '1153292592645951488'},Metu,nba,,,,PF,1952,,28.0,,metu,5.0
,1985-05-06,,,,chrispaul,5B915DA90968,942c53e3-7268-44e3-b0a9-fdff55a72c03,,LAC,,2.0,1756142451580.0,,True,,[],20000664.0,West Forsyth (NC),,229598.0,chris,ACT,2584.0,#chrispaul-NBA-LAC-3,,PG,175,,Chris Paul,,,72,Chris,,Wake Forest,,144.0,['PG'],{'channel_id': '1113936516607901696'},Paul,nba,,,,PG,1339,,40.0,3.0,paul,19.0
,1993-03-11,,,,anthonydavis,1E0E533973C5,ea8826b8-1f76-4eab-b61e-ffcb176880f3,,DAL,,1.0,1759251948173.0,,True,,[],20000468.0,Perspectives Charter (IL),,603096.0,anthony,ACT,3297.0,#anthonydavis-NBA-DAL-3,,PF,253,,Anthony Davis,,,82,Anthony,,Kentucky,,8.0,"['C', 'PF']","{'channel_id': '1113936508278013952', 'injury_override_regular_2020_16': 'Out'}",Davis,nba,,,,C,1272,,32.0,3.0,davis,13.0
,1992-06-26,,,,rudygobert,A34D0F71C5A5,37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,,MIN,,1.0,1753312830341.0,,True,,[],20000840.0,,,739960.0,rudy,ACT,3440.0,#rudygobert-NBA-MIN-27,,C,258,,Rudy Gobert,,,85,Rudy,,,,66.0,['C'],{'channel_id': '1113936502791864320'},Gobert,nba,,,,C,1350,,33.0,27.0,gobert,12.0
,1981-01-02,,,,kirkhinrich,,2ef5faba-5362-4111-98ed-22f7c639521e,,,,,,,False,,[],,Sioux City West (IA),,,kirk,RET,,#kirkhinrich-NBA-FA,,,190,,Kirk Hinrich,,,76,Kirk,,Kansas,,,"['PG', 'SG']",{'channel_id': '1153292610106839040'},Hinrich,nba,,,,PG,1004,,44.0,,hinrich,13.0
,1995-02-08,,,,gabrieldeck,,a36464a9-206a-44d5-90a7-8c24e348f960,,,,,1641331827153.0,,True,,[],,,,923135.0,gabriel,FA,5342.0,#gabrieldeck-NBA-FA,,,231,,Gabriel Deck,,,78,Gabriel,,,,,"['PF', 'SF']",{'channel_id': '1153292886545027072'},Deck,nba,,,,PF,2250,,30.0,,deck,1.0
,2003-01-11,,,,fanbozeng,,d1c4f5e5-e182-4d3d-9fbe-0ed695a00118,,BKN,,,,,True,,[],20003694.0,Windermere Prep (FL),,,fanbo,ACT,,#fanbozeng-NBA-BKN-12,,,199,,Fanbo Zeng,,,83,Fanbo,,,,,"['PF', 'SF']",{'channel_id': '1279001635950977024'},Zeng,nba,,,,PF,4834,,22.0,12.0,zeng,0.0
,1993-06-16,,,,andrewwhite,,f7f69111-1550-45e1-93a5-9303e157269d,,,,,,,True,,[],,The Miller School of Albemarle (VA),,,andrew,FA,,#andrewwhite-NBA-FA,,,210,,Andrew White,,,79,Andrew,,Syracuse,,,"['SF', 'SG']",{'channel_id': '1153293044921946112'},White,nba,,,,SF,1814,,32.0,,white,1.0
,1991-05-15,,,,natewolters,,729da0f6-59b0-4be3-afc9-98301c1de7ce,,,,,,,False,,[],,St. Cloud Tech (MN),,,nate,RET,,#natewolters-NBA-FA,,,190,,Nate Wolters,,,76,Nate,,South Dakota State,,,"['PG', 'SG']",{'channel_id': '1153292438811463680'},Wolters,nba,,,,PG,1381,,34.0,,wolters,3.0
,1995-09-28,,,,juanchohernangomez,,c1ff3e58-266f-4183-9fa1-d7c914cf4886,,,,,1677617126094.0,,True,,[],,,,920082.0,juancho,FA,3892.0,#juanchohernangomez-NBA-FA,,,214,,Juancho Hernangómez,,,81,Juancho,,,,,['PF'],{'channel_id': '1153292999837372416'},Hernangómez,nba,,,,PF,1748,,30.0,,hernangomez,6.0
,2000-03-05,,,,joelayayi,,5361a30e-2e3e-43d5-8340-265330cd7ef1,,,,,1663035058739.0,,True,,[],,INSEP (FRA),,1077553.0,joel,FA,5408.0,#joelayayi-NBA-FA,,,180,,Joël Ayayi,,,76,Joël,,Gonzaga,,,['PG'],{'channel_id': '1153292895285956608'},Ayayi,nba,,,,PG,2315,,25.0,,ayayi,1.0
