player_id,rotowire_id,opta_id,search_rank,fantasy_data_id,sport,team_changed_at,oddsjam_id,height,swish_id,high_school,birth_state,injury_start_date,news_updated,active,gsis_id,injury_status,pandascore_id,weight,team,search_full_name,stats_id,years_exp,practice_description,yahoo_id,team_abbr,status,practice_participation,full_name,search_last_name,birth_city,age,fantasy_positions,sportradar_id,rotoworld_id,birth_country,depth_chart_position,last_name,metadata,number,espn_id,college,competitions,search_first_name,injury_body_part,injury_notes,depth_chart_order,position,player_id,first_name,hashtag,birth_date,kalshi_id
1178,,,,,nhl,,,72,8474150.0,,,,,True,,,,206,CGY,mikaelbacklund,,17.0,,,,ACT,,Mikael Backlund,backlund,,,,429a2e26-0f24-11e2-8525-18a905767e44,,,,Backlund,"{'birth_date': '1989-03-17', 'birth_place': 'Vasteras,, SWE', 'channel_id': '1157130970021777408', 'college': '', 'draft_pick': '24', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2008'}",11.0,,,[],mikael,,,,C,1178,Mikael,#mikaelbacklund-NHL-CGY-11,,
3898,,,,,nhl,,,75,,,,,,True,,,,179,BUF,yevgeniprokhorov,,,,,,UDP,,Yevgeni Prokhorov,prokhorov,,,,19b7bfa2-eee2-499c-bb98-c472aee89534,,,,Prokhorov,"{'birth_date': '2006-11-27', 'birth_place': 'Lida,, BLR', 'channel_id': '1244828828015022081', 'college': '', 'draft_pick': '199', 'draft_round': '7', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],yevgeni,,,,G,3898,Yevgeni,#yevgeniprokhorov-NHL-BUF,,
1589,,,,,nhl,,,72,9013535.0,,,,,True,,,,180,NJ,dawsonmercer,,4.0,,,,ACT,,Dawson Mercer,mercer,,,,1647e454-d549-4b8d-9e37-664b4df016dc,,,,Mercer,"{'birth_date': '2001-10-27', 'birth_place': 'Carbonear, NL, CAN', 'channel_id': '1157131191694938112', 'college': '', 'draft_pick': '18', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2021'}",91.0,,,[],dawson,,,,C,1589,Dawson,#dawsonmercer-NHL-NJ-91,,
3615,,,,,nhl,,,72,9025211.0,,,,,True,,,,184,SEA,lleytonroed,,,,,,ACT,,Lleyton Roed,roed,,,,da00ff36-893a-48f8-bdad-6604c3ee2afc,,,,Roed,"{'birth_date': '2002-08-08', 'birth_place': 'White Bear Lake, MN, USA', 'channel_id': '1274605065679675392', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",85.0,,,[],lleyton,,,,LW,3615,Lleyton,#lleytonroed-NHL-SEA-85,,
2561,,,,,nhl,,,74,9013547.0,,,,,True,,,,215,PHI,tysonfoerster,,3.0,,,,ACT,,Tyson Foerster,foerster,,,,344733e3-9173-4945-81cd-857dad5e227c,,,,Foerster,"{'birth_date': '2002-01-18', 'birth_place': 'Alliston, ON, CAN', 'channel_id': '1157131238134272000', 'college': '', 'draft_pick': '23', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2022'}",71.0,,,[],tyson,,,,RW,2561,Tyson,#tysonfoerster-NHL-PHI-71,,
3870,,,,,nhl,,,72,,,,,,True,,,,175,LA,brendanmcmorrow,,,,,,UDP,,Brendan McMorrow,mcmorrow,,,,d3225024-3ad6-4533-ab81-5f8c3558e397,,,,McMorrow,"{'birth_date': '2006-03-27', 'birth_place': 'Lakeville, MN, USA', 'channel_id': '1244828803235074048', 'college': 'Denver', 'draft_pick': '196', 'draft_round': '7', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],brendan,,,,LW,3870,Brendan,#brendanmcmorrow-NHL-LA,,
2929,,,,,nhl,,,74,,,,,,True,,,,190,MTL,stanislavdemin,,,,,,ACT,,Stanislav Demin,demin,,,,8ed7d7f8-7497-45a9-9f18-32d27e953f07,,,,Demin,"{'birth_date': '2000-04-04', 'birth_place': 'Cypress, CA, USA', 'college': 'Denver', 'draft_pick': '99', 'draft_round': '4', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",42.0,,,[],stanislav,,,,D,2929,Stanislav,#stanislavdemin-NHL-MTL-42,,
1781,,,,,nhl,,,73,9000984.0,,,,,True,,,,189,WPG,axeljonssonfjallby,,4.0,,,,ACT,,Axel Jonsson-Fjallby,jonssonfjallby,,,,95b8dfec-e625-4beb-a45b-3b8c7e9d70bc,,,,Jonsson-Fjallby,"{'birth_date': '1998-02-10', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1222662794617303040', 'college': '', 'draft_pick': '147', 'draft_round': '5', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2021'}",71.0,,,[],axel,,,,LW,1781,Axel,#axeljonssonfjallby-NHL-WPG-71,,
3772,,,,,nhl,,,73,,,,,,True,,,,205,SJ,teddymutryn,,,,,,ACT,,Teddy Mutryn,mutryn,,,,9b260126-0055-4713-b2ba-c1e77b677b58,,,,Mutryn,"{'birth_date': '2007-02-16', 'birth_place': 'Norwell, MA, USA', 'channel_id': '1244768407040053248', 'college': '', 'draft_pick': '95', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",55.0,,,[],teddy,,,,C,3772,Teddy,#teddymutryn-NHL-SJ-55,,
3221,,,,,nhl,,,72,,,,,,True,,,,156,VGK,trevorconnelly,,,,,,UDP,,Trevor Connelly,connelly,,,,45db30c2-31c5-4d9f-94c9-5ce12fdad57c,,,,Connelly,"{'birth_date': '2006-02-28', 'birth_place': 'Tustin, CA, USA', 'college': 'Providence', 'draft_pick': '19', 'draft_round': '1', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",,,,[],trevor,,,,LW,3221,Trevor,#trevorconnelly-NHL-VGK,,
4061,,,,,nhl,,,73,,,,,,True,,,,165,DAL,artemshlaine,,,,,,ACT,,Artem Shlaine,shlaine,,,,eadcd2c3-d791-4810-90ed-e21fc0c8619e,,,,Shlaine,"{'birth_date': '2002-03-17', 'birth_place': 'Moscow,, RUS', 'channel_id': '1274544613566222336', 'college': 'Northern Michigan', 'draft_pick': '130', 'draft_round': '5', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",67.0,,,[],artem,,,,C,4061,Artem,#artemshlaine-NHL-DAL-67,,
3269,,,,,nhl,,,71,9024914.0,,,,,True,,,,174,CGY,andrewbasha,,,,,,ACT,,Andrew Basha,basha,,,,d0b4e19b-1584-4450-ad9d-d3953868cdf9,,,,Basha,"{'birth_date': '2005-11-08', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1274242650198781952', 'college': '', 'draft_pick': '41', 'draft_round': '2', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",49.0,,,[],andrew,,,,LW,3269,Andrew,#andrewbasha-NHL-CGY-49,,
1944,,,,,nhl,,,74,9015390.0,,,,,True,,,,205,SJ,quentinmusty,,,,,,ACT,,Quentin Musty,musty,,,,e5212d70-5562-4138-83e3-90e9c3ec669c,,,,Musty,"{'birth_date': '2005-07-06', 'birth_place': 'Hamburg, NY, USA', 'channel_id': '1274484230960713728', 'college': '', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",13.0,,,[],quentin,,,,LW,1944,Quentin,#quentinmusty-NHL-SJ-13,,
1351,,,,,nhl,,,73,8474600.0,,,,,True,,,,201,NSH,romanjosi,,14.0,,,,ACT,,Roman Josi,josi,,,,42cd5bc5-0f24-11e2-8525-18a905767e44,,,,Josi,"{'birth_date': '1990-06-01', 'birth_place': 'Bern,, CHE', 'channel_id': '1157131056541880320', 'college': '', 'draft_pick': '38', 'draft_round': '2', 'draft_year': '2008', 'high_school': '', 'rookie_year': '2011'}",59.0,,,[],roman,,,,D,1351,Roman,#romanjosi-NHL-NSH-59,,
2957,,,,,nhl,,,74,9012791.0,,,,,True,,,,213,NYI,hunterdrew,,,,,,ACT,,Hunter Drew,drew,,,,8f02296e-ccd3-4b73-909b-cd5529a9cb92,,,,Drew,"{'birth_date': '1998-10-21', 'birth_place': 'Kingston, ON, CAN', 'channel_id': '1274182250019160064', 'college': '', 'draft_pick': '178', 'draft_round': '6', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",81.0,,,[],hunter,,,,RW,2957,Hunter,#hunterdrew-NHL-NYI-81,,
2717,,,,,nhl,,,73,9015138.0,,,,,True,,,,215,VGK,joefleming,,,,,,M-LEAGUE,,Joe Fleming,fleming,,,,6985290a-cd6b-4a91-a9a3-653867ea4614,,,,Fleming,"{'birth_date': '2003-06-19', 'birth_place': 'Wellesley, MA, USA', 'channel_id': '1274605087284535296', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",50.0,,,[],joe,,,,D,2717,Joe,#joefleming-NHL-VGK-50,,
2789,,,,,nhl,,,70,9013913.0,,,,,True,,,,177,BUF,jackrathbone,,5.0,,,,ACT,,Jack Rathbone,rathbone,,,,f00d31d0-a8bf-4d29-b5a3-b187ae52a6a3,,,,Rathbone,"{'birth_date': '1999-05-20', 'birth_place': 'Boston, MA, USA', 'channel_id': '1212153617918730240', 'college': 'Harvard', 'draft_pick': '95', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2020'}",3.0,,,[],jack,,,,D,2789,Jack,#jackrathbone-NHL-BUF-3,,
1911,,,,,nhl,,,75,9014290.0,,,,,True,,,,203,NYI,eetuliukas,,,,,,ACT,,Eetu Liukas,liukas,,,,a3de4e91-de20-4548-86e2-ce00a12a1b9d,,,,Liukas,"{'birth_date': '2002-09-25', 'birth_place': 'Kaarina,, FIN', 'channel_id': '1274182252728680448', 'college': '', 'draft_pick': '157', 'draft_round': '5', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",84.0,,,[],eetu,,,,RW,1911,Eetu,#eetuliukas-NHL-NYI-84,,
1034,,,,,nhl,,,74,9013059.0,,,,,True,,,,204,VGK,jonasrondbjerg,,4.0,,,,ACT,,Jonas Rondbjerg,rondbjerg,,,,3f496788-9811-456e-a7dd-91128d9b25bb,,,,Rondbjerg,"{'birth_date': '1999-03-31', 'birth_place': 'Horsholm,, DNK', 'channel_id': '1160830296334032896', 'college': '', 'draft_pick': '65', 'draft_round': '3', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2021'}",46.0,,,[],jonas,,,,RW,1034,Jonas,#jonasrondbjerg-NHL-VGK-46,,
3673,,,,,nhl,,,70,9025244.0,,,,,True,,,,165,CAR,braydonmccallum,,,,,,ACT,,Braydon McCallum,mccallum,,,,d91e7320-e683-4094-8fb7-d64df4360aa8,,,,McCallum,"{'birth_date': '2006-05-03', 'birth_place': 'Delhi, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",,,,[],braydon,,,,C,3673,Braydon,#braydonmccallum-NHL-CAR,,
2503,,,,,nhl,,,70,9014821.0,,,,,True,,,,179,CAR,anttonihonka,,,,,,ACT,,Anttoni Honka,honka,,,,5c0dcee3-fa35-4bad-909c-957011a8fa87,,,,Honka,"{'birth_date': '2000-10-05', 'birth_place': 'Jyvaskyla,, FIN', 'college': '', 'draft_pick': '83', 'draft_round': '3', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",84.0,,,[],anttoni,,,,D,2503,Anttoni,#anttonihonka-NHL-CAR-84,,
2718,,,,,nhl,,,71,9012527.0,,,,,True,,,,173,WSH,sheldonrempal,,7.0,,,,ACT,,Sheldon Rempal,rempal,,,,6f7baf4e-10dc-47fe-8eab-e8cd956a7e8f,,,,Rempal,"{'birth_date': '1995-08-07', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1273880323746189312', 'college': 'Clarkson', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}",23.0,,,[],sheldon,,,,RW,2718,Sheldon,#sheldonrempal-NHL-WSH-23,,
2484,,,,,nhl,,,74,,,,,,True,,,,177,TB,hugoalnefelt,,2.0,,,,ACT,,Hugo Alnefelt,alnefelt,,,,38fd5dbf-31cb-4faa-8fe1-60c4c2706550,,,,Alnefelt,"{'birth_date': '2001-06-04', 'birth_place': 'Danderyd,, SWE', 'college': '', 'draft_pick': '71', 'draft_round': '3', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}",60.0,,,[],hugo,,,,G,2484,Hugo,#hugoalnefelt-NHL-TB-60,,
1008,,,,,nhl,,,73,8477955.0,,,,,True,,,,191,SEA,jaredmccann,,10.0,,,,ACT,,Jared McCann,mccann,,,,79aedf72-1b71-488d-90af-48c0736da847,,,,McCann,"{'birth_date': '1996-05-31', 'birth_place': 'Stratford, ON, CAN', 'channel_id': '1157130894343950336', 'college': '', 'draft_pick': '24', 'draft_round': '1', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2015'}",19.0,,,[],jared,,,,LW,1008,Jared,#jaredmccann-NHL-SEA-19,,
1664,,,,,nhl,,,72,9001000.0,,,,,True,,,,194,SEA,ryanlindgren,,7.0,,,,ACT,,Ryan Lindgren,lindgren,,,,b6595de6-11a5-4020-889f-13bce84c0fe2,,,,Lindgren,"{'birth_date': '1998-02-11', 'birth_place': 'Burnsville, MN, USA', 'channel_id': '1157131228952940544', 'college': 'Minnesota', 'draft_pick': '49', 'draft_round': '2', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2018'}",55.0,,,[],ryan,,,,D,1664,Ryan,#ryanlindgren-NHL-SEA-55,,
3924,,,,,nhl,,,76,,,,,,True,,,,200,PHI,lukevlooswyk,,,,,,ACT,,Luke Vlooswyk,vlooswyk,,,,eac6296e-69c4-49c7-8cbb-9d9cbeb9686e,,,,Vlooswyk,"{'birth_date': '2007-01-09', 'birth_place': 'Gloucester, ON, CAN', 'channel_id': '1244828850119004160', 'college': '', 'draft_pick': '157', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",67.0,,,[],luke,,,,D,3924,Luke,#lukevlooswyk-NHL-PHI-67,,
2433,,,,,nhl,,,73,9014898.0,,,,,True,,,,190,CBJ,nolanlalonde,,,,,,ACT,,Nolan Lalonde,lalonde,,,,9e2dff7d-345e-41c4-98bc-459cebb8880d,,,,Lalonde,"{'birth_date': '2004-02-14', 'birth_place': 'Kingston, ON, CAN', 'channel_id': '1274242746252537856', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",31.0,,,[],nolan,,,,G,2433,Nolan,#nolanlalonde-NHL-CBJ-31,,
2282,,,,,nhl,,,72,9013190.0,,,,,True,,,,187,PIT,philiptomasino,,4.0,,,,ACT,,Philip Tomasino,tomasino,,,,419c4c22-88e3-49b0-badc-f29060de9e1f,,,,Tomasino,"{'birth_date': '2001-07-28', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1157131055614939136', 'college': '', 'draft_pick': '24', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}",53.0,,,[],philip,,,,C,2282,Philip,#philiptomasino-NHL-PIT-53,,
1899,,,,,nhl,,,73,9013909.0,,,,,True,,,,200,PIT,ryanshea,,2.0,,,,ACT,,Ryan Shea,shea,,,,063abdbc-25dd-442c-a26e-af44ba79506d,,,,Shea,"{'birth_date': '1997-02-11', 'birth_place': 'Milton, MA, USA', 'channel_id': '1157131249064628224', 'college': 'Northeastern', 'draft_pick': '121', 'draft_round': '4', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2023'}",5.0,,,[],ryan,,,,D,1899,Ryan,#ryanshea-NHL-PIT-5,,
1445,,,,,nhl,,,74,9013303.0,,,,,True,,,,194,MTL,gustavlindstrom,,5.0,,,,ACT,,Gustav Lindstrom,lindstrom,,,,f6e02abc-b122-4ef0-97c7-42038da6abe1,,,,Lindstrom,"{'birth_date': '1998-10-20', 'birth_place': 'Ostervala,, SWE', 'college': '', 'draft_pick': '38', 'draft_round': '2', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2019'}",,,,[],gustav,,,,D,1445,Gustav,#gustavlindstrom-NHL-MTL,,
3850,,,,,nhl,,,74,,,,,,True,,,,214,FLA,sheabusch,,,,,,ACT,,Shea Busch,busch,,,,09d72ace-8d89-41e7-9f43-16ccf210fcf3,,,,Busch,"{'birth_date': '2007-06-12', 'birth_place': 'North Vancouver, BC, CAN', 'channel_id': '1244768477848293376', 'college': 'Penn State', 'draft_pick': '128', 'draft_round': '4', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",61.0,,,[],shea,,,,LW,3850,Shea,#sheabusch-NHL-FLA-61,,
2400,,,,,nhl,,,76,9015626.0,,,,,True,,,,210,MIN,cameronbutler,,,,,,ACT,,Cameron Butler,butler,,,,614d6c25-ed69-4aa6-94e0-d6f957b3d792,,,,Butler,"{'birth_date': '2002-06-09', 'birth_place': 'Ottawa, ON, CAN', 'channel_id': '1274544700908408832', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",27.0,,,[],cameron,,,,RW,2400,Cameron,#cameronbutler-NHL-MIN-27,,
3899,,,,,nhl,,,73,,,,,,True,,,,187,BUF,noahlaberge,,,,,,ACT,,Noah Laberge,laberge,,,,1dca950a-404a-4e2f-95bf-4e428fb6b0a3,,,,Laberge,"{'birth_date': '2006-10-09', 'birth_place': 'Saint-Bruno-de-Montarville, QC, CAN', 'channel_id': '1244828828853882880', 'college': '', 'draft_pick': '135', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",37.0,,,[],noah,,,,D,3899,Noah,#noahlaberge-NHL-BUF-37,,
2858,,,,,nhl,,,73,9013600.0,,,,,True,,,,171,DAL,crosshanas,,,,,,ACT,,Cross Hanas,hanas,,,,6de44ae2-d818-4332-8c22-4d8029c4c5b7,,,,Hanas,"{'birth_date': '2002-01-05', 'birth_place': 'Dallas, TX, USA', 'channel_id': '1271706042933219328', 'college': '', 'draft_pick': '55', 'draft_round': '2', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",70.0,,,[],cross,,,,LW,2858,Cross,#crosshanas-NHL-DAL-70,,
1317,,,,,nhl,,,75,9014062.0,,,,,True,,,,214,MIN,jesperwallstedt,,2.0,,,,ACT,,Jesper Wallstedt,wallstedt,,,,e1dc9a4e-686e-4444-8a56-d03b1cad011b,,,,Wallstedt,"{'birth_date': '2002-11-14', 'birth_place': 'Vasteras,, SWE', 'channel_id': '1169708811666079744', 'college': '', 'draft_pick': '20', 'draft_round': '1', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2023'}",30.0,,,[],jesper,,,,G,1317,Jesper,#jesperwallstedt-NHL-MIN-30,,
1206,,,,,nhl,,,73,8476468.0,,,,,True,,,,218,NYR,jtmiller,,13.0,,,,ACT,,J.T. Miller,miller,,,,432cc764-0f24-11e2-8525-18a905767e44,,,,Miller,"{'birth_date': '1993-03-14', 'birth_place': 'East Palestine, OH, USA', 'channel_id': '1157130984328548352', 'college': '', 'draft_pick': '15', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2012'}",8.0,,,[],jt,,,,LW,1206,J.T.,#jtmiller-NHL-NYR-8,,
2993,,,,,nhl,,,74,9006377.0,,,,,True,,,,190,NJ,kevinrooney,,9.0,,,,ACT,,Kevin Rooney,rooney,,,,3b537427-8d00-4539-8bac-52dece8487ad,,,,Rooney,"{'birth_date': '1993-05-21', 'birth_place': 'Canton, MA, USA', 'channel_id': '1157130969380048896', 'college': 'Providence', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2016'}",10.0,,,[],kevin,,,,C,2993,Kevin,#kevinrooney-NHL-NJ-10,,
3235,,,,,nhl,,,73,9024888.0,,,,,True,,,,206,DET,michaelbrandseggnygard,,,,,,ACT,,Michael Brandsegg-Nygård,brandseggnygard,,,,55ddb99c-6095-4ae8-8eac-0307d55ce82e,,,,Brandsegg-Nygård,"{'birth_date': '2005-10-05', 'birth_place': 'Oslo,, NOR', 'channel_id': '1274484254612393984', 'college': '', 'draft_pick': '15', 'draft_round': '1', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",28.0,,,[],michael,,,,RW,3235,Michael,#michaelbrandseggnygard-NHL-DET-28,,
3001,,,,,nhl,,,76,,,,,,True,,,,193,CGY,jarikykkanen,,,,,,ACT,,Jari Kykkanen,kykkanen,,,,6d18a9d4-31cc-4015-a663-df5faa61c1b9,,,,Kykkanen,"{'birth_date': '2004-08-16', 'birth_place': 'Edmonton, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",40.0,,,[],jari,,,,NA,3001,Jari,#jarikykkanen-NHL-CGY-40,,
1435,,,,,nhl,,,71,9013512.0,,,,,True,,,,188,DET,lucasraymond,,4.0,,,,ACT,,Lucas Raymond,raymond,,,,a273b17f-d5be-4654-ac24-a01e6b28ce36,,,,Raymond,"{'birth_date': '2002-03-28', 'birth_place': 'Gothenburg,, SWE', 'channel_id': '1157131109528522752', 'college': '', 'draft_pick': '4', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2021'}",23.0,,,[],lucas,,,,LW,1435,Lucas,#lucasraymond-NHL-DET-23,,
1964,,,,,nhl,,,70,9015343.0,,,,,True,,,,172,PHI,matveimichkov,,1.0,,,,ACT,,Matvei Michkov,michkov,,,,69a9a8e8-a671-4e12-9929-f6832abe41d7,,,,Michkov,"{'birth_date': '2004-12-09', 'birth_place': 'Perm,, RUS', 'channel_id': '1157131243079356416', 'college': '', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2023', 'high_school': '', 'rookie_year': '2024'}",39.0,,,[],matvei,,,,RW,1964,Matvei,#matveimichkov-NHL-PHI-39,,
3013,,,,,nhl,,,69,9013254.0,,,,,True,,,,170,TB,jakobpelletier,,3.0,,,,ACT,,Jakob Pelletier,pelletier,,,,cd852885-cf71-453f-b413-4b911baa287c,,,,Pelletier,"{'birth_date': '2001-03-07', 'birth_place': 'Quebec City, QC, CAN', 'channel_id': '1169406818649145344', 'college': '', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2022'}",12.0,,,[],jakob,,,,LW,3013,Jakob,#jakobpelletier-NHL-TB-12,,
2658,,,,,nhl,,,75,,,,,,True,,,,196,BUF,filipcederqvist,,,,,,ACT,,Filip Cederqvist,cederqvist,,,,c798b0b0-cdd7-45f9-b8f0-ad890df19365,,,,Cederqvist,"{'birth_date': '2000-08-23', 'birth_place': 'Skara,, SWE', 'college': '', 'draft_pick': '143', 'draft_round': '5', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",49.0,,,[],filip,,,,RW,2658,Filip,#filipcederqvist-NHL-BUF-49,,
1587,,,,,nhl,,,72,8477508.0,,,,,True,,,,203,EDM,curtislazar,,11.0,,,,ACT,,Curtis Lazar,lazar,,,,0992487d-52ee-4ec5-ac3a-9f4d583e60ac,,,,Lazar,"{'birth_date': '1995-02-02', 'birth_place': 'Salmon Arm, BC, CAN', 'channel_id': '1157131191099346944', 'college': '', 'draft_pick': '17', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2014'}",20.0,,,[],curtis,,,,C,1587,Curtis,#curtislazar-NHL-EDM-20,,
2628,,,,,nhl,,,69,9014976.0,,,,,True,,,,172,WSH,pierrickdube,,,,,,ACT,,Pierrick Dube,dube,,,,e8d6c8b5-d455-4c8e-851a-21af369cb95a,,,,Dube,"{'birth_date': '2001-01-07', 'birth_place': 'Lyon,, FRA', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",72.0,,,[],pierrick,,,,RW,2628,Pierrick,#pierrickdube-NHL-WSH-72,,
2471,,,,,nhl,,,74,,,,,,True,,,,201,BUF,jaggerjoshua,,,,,,ACT,,Jagger Joshua,joshua,,,,332c734c-7374-4bbb-a113-fa6137c146df,,,,Joshua,"{'birth_date': '1999-03-29', 'birth_place': 'Dearborn, MI, USA', 'channel_id': '1273819860165480450', 'college': 'Michigan State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",95.0,,,[],jagger,,,,LW,2471,Jagger,#jaggerjoshua-NHL-BUF-95,,
1767,,,,,nhl,,,76,9012539.0,,,,,True,,,,207,WPG,sakumaenalanen,,5.0,,,,ACT,,Saku Maenalanen,maenalanen,,,,2c4bc234-569e-47f3-b405-6a0f8b4d7790,,,,Maenalanen,"{'birth_date': '1994-05-29', 'birth_place': 'Kemi,, FIN', 'college': '', 'draft_pick': '125', 'draft_round': '5', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2018'}",8.0,,,[],saku,,,,RW,1767,Saku,#sakumaenalanen-NHL-WPG-8,,
1193,,,,,nhl,,,71,9000577.0,,,,,True,,,,199,CGY,blakecoleman,,9.0,,,,ACT,,Blake Coleman,coleman,,,,d6bead91-24b6-4217-ad02-5a428a402b32,,,,Coleman,"{'birth_date': '1991-11-28', 'birth_place': 'Plano, TX, USA', 'channel_id': '1157130977605079040', 'college': 'Miami (OH)', 'draft_pick': '75', 'draft_round': '3', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2016'}",20.0,,,[],blake,,,,LW,1193,Blake,#blakecoleman-NHL-CGY-20,,
1359,,,,,nhl,,,71,8477424.0,,,,,True,,,,180,NSH,juusesaros,,10.0,,,,ACT,,Juuse Saros,saros,,,,85eb0b12-69b6-4069-9538-1aa6553ee315,,,,Saros,"{'birth_date': '1995-04-19', 'birth_place': 'Forssa,, FIN', 'channel_id': '1157131061839286272', 'college': '', 'draft_pick': '99', 'draft_round': '4', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2015'}",74.0,,,[],juuse,,,,G,1359,Juuse,#juusesaros-NHL-NSH-74,,
1286,,,,,nhl,,,75,8476897.0,,,,,True,,,,220,STL,oskarsundqvist,,10.0,,,,ACT,,Oskar Sundqvist,sundqvist,,,,0c421a8e-4695-42b1-b89f-f78a0c96ab8c,,,,Sundqvist,"{'birth_date': '1994-03-23', 'birth_place': 'Boden,, SWE', 'channel_id': '1157131068915077120', 'college': '', 'draft_pick': '81', 'draft_round': '3', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2015'}",70.0,,,[],oskar,,,,C,1286,Oskar,#oskarsundqvist-NHL-STL-70,,
1877,,,,,nhl,,,72,9013475.0,,,,,True,,,,185,PHI,trevorzegras,,5.0,,,,ACT,,Trevor Zegras,zegras,,,,7c8b45f3-deaf-41c4-939f-2d6e86b22bd3,,,,Zegras,"{'birth_date': '2001-03-20', 'birth_place': 'Bedford, NY, USA', 'channel_id': '1157131344141111296', 'college': 'Boston University', 'draft_pick': '9', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2020'}",46.0,,,[],trevor,,,,C,1877,Trevor,#trevorzegras-NHL-PHI-46,,
3103,,,,,nhl,,,74,9013838.0,,,,,True,,,,206,DAL,remipoirier,,,,,,ACT,,Remi Poirier,poirier,,,,71cc2567-6b89-4e27-b3aa-6dd1942668c0,,,,Poirier,"{'birth_date': '2001-10-06', 'birth_place': 'Farnham, QC, CAN', 'channel_id': '1274544670529064960', 'college': '', 'draft_pick': '185', 'draft_round': '6', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",31.0,,,[],remi,,,,G,3103,Remi,#remipoirier-NHL-DAL-31,,
