gsis_id,sportradar_id,college,swish_id,fantasy_data_id,news_updated,birth_state,player_id,birth_date,height,depth_chart_order,espn_id,team,active,team_abbr,kalshi_id,practice_description,rotoworld_id,high_school,rotowire_id,competitions,status,injury_start_date,search_last_name,search_first_name,practice_participation,sport,age,years_exp,opta_id,pandascore_id,oddsjam_id,birth_city,injury_status,first_name,fantasy_positions,stats_id,birth_country,metadata,last_name,depth_chart_position,injury_body_part,hashtag,position,search_rank,team_changed_at,number,search_full_name,full_name,injury_notes,weight,yahoo_id
00-0029629,a41304be-54fb-4448-bf94-9bf6334a880a,Penn State,,15669.0,1571107544563.0,,1729,1988-03-14,74,,15040.0,,True,,,,,State College Area (PA),8313.0,[],Active,,stupar,nathan,,nfl,33.0,10.0,,,,,,Nathan,['LB'],406180.0,,{'channel_id': '1116852757525954560'},Stupar,,,#nathanstupar-NFL-FA-45,LB,9999999.0,,45.0,nathanstupar,Nathan Stupar,,240,25940.0
,d0ee2a70-250c-11f0-9f33-c3cb88364dad,Minnesota,,26505.0,,,12930,2001-04-20,78,,,WAS,True,,9cd8f057-f2dd-4ad8-b588-5732246945da,,,Saint Croix Falls (WI),,[],Active,,cooper,tyler,,nfl,24.0,0.0,,,38B9A026F9B7A752,,,Tyler,,,,"{'channel_id': '1222968593428250624', 'rookie_year': '2025'}",Cooper,,,#tylercooper-NFL-WAS-61,G,9999999.0,,61.0,tylercooper,Tyler Cooper,,310,
,e26bb68a-8987-40b6-a2d1-af013a13306a,Penn State,884629.0,21871.0,1649302255957.0,,6893,1997-01-15,77,,3929658.0,IND,True,,,,,Fond du Lac (WI),14613.0,[],Active,,windsor,robert,,nfl,25.0,2.0,,,,,,Robert,['DL'],,,{'channel_id': '1116853312835026944'},Windsor,,,#robertwindsor-NFL-IND-93,DT,9999999.0,,93.0,robertwindsor,Robert Windsor,,290,32863.0
,18518fb0-f8b9-11ed-ab66-3539ec290ce3,Sam Houston State,976686.0,,1693241149139.0,,11518,1999-05-17,75,,,,True,,,,,George Ranch (TX),17642.0,[],Active,,ndukwe,toby,,nfl,24.0,1.0,,,,,,Toby,['LB'],,,{'channel_id': '1116852698306576384'},Ndukwe,,,#tobyndukwe-NFL-FA-45,LB,9999999.0,,45.0,tobyndukwe,Toby Ndukwe,,250,
00-0029620,6fc9e2c6-fb44-490e-8353-2362b7b94ee9,Nevada,,14032.0,1622142609857.0,,1118,1989-09-10,73,,15002.0,,True,,,,7592.0,Cimarron-Memorial (NV),8252.0,[],Active,,marshall,brandon,,nfl,32.0,10.0,,,,,,Brandon,['LB'],409523.0,,{'channel_id': '1116852660591394816'},Marshall,,,#brandonmarshall-NFL-FA-54,LB,9999999.0,,54.0,brandonmarshall,Brandon Marshall,,245,25852.0
,61f30bba-8f64-4c5a-afee-f8b25c182844,Texas,,11357.0,,,588,1986-10-11,"6'3""",,12695.0,,False,,,,,Grapevine (TX),7082.0,[],Inactive,,melton,henry,,nfl,33.0,11.0,,,,,,Henry,['DL'],,,,Melton,,,#henrymelton-NFL-FA-69,DE,9999999.0,,69.0,henrymelton,Henry Melton,,290,9369.0
,81a17b2d-f331-4470-bbe5-f8af547df4b7,Ohio Dominican,,18384.0,,,3599,1993-04-18,74,,4002656.0,,True,,,,,Walnut Hills,11604.0,[],Inactive,,stewart,dez,,nfl,28.0,6.0,,,,,,Dez,['WR'],915028.0,,{'channel_id': '1116852880700080128'},Stewart,,,#dezstewart-NFL-FA-18,WR,9999999.0,,18.0,dezstewart,Dez Stewart,,200,29592.0
,c682b650-0c8a-11ef-afec-b99fb09598ca,Chattanooga,1119186.0,,1718144131361.0,,12316,2000-03-20,74,,,,True,,,,,Bradley Central (TN),18370.0,[],Active,,person,jay,,nfl,24.0,1.0,,,FF7D8525A7E8,,,Jay,['DL'],,,"{'channel_id': '1116852722381881344', 'rookie_year': '2024'}",Person,,,#jayperson-NFL-FA,DE,9999999.0,,,jayperson,Jay Person,,237,
,5a92d12b-a8df-47fb-9d07-93a042702a36,Georgia,,26014.0,1759292757091.0,,12567,2003-11-13,73,1.0,,BAL,True,,0a5e9aa5-a72a-402e-be28-48f27c1253a9,,,Jefferson (GA),18619.0,[],Active,,starks,malaki,,nfl,21.0,0.0,,,D22AF230A6BC8F22,,,Malaki,['DB'],,,"{'channel_id': '1221352990565212160', 'rookie_year': '2025', 'source_id': 'fa7f9150-84a4-11ec-a2e6-affc80bcd2fc'}",Starks,FS,,#malakistarks-NFL-BAL-24,DB,210.0,,24.0,malakistarks,Malaki Starks,,203,
,ac45cfcf-6a9b-477c-8b49-45f624831d8c,California,,14787.0,,,1306,1988-03-16,"6'0""",,14500.0,,False,,,,,Laguna Creek (CA),7654.0,[],Inactive,,ross,jeremy,,nfl,32.0,9.0,,,,,,Jeremy,['WR'],332551.0,,,Ross,,,#jeremyross-NFL-FA-15,WR,9999999.0,,15.0,jeremyross,Jeremy Ross,,217,25312.0
00-0034475,bb6dc980-e124-4548-9344-cd67803b146a,Southern Nazarene,,20465.0,,,5523,1995-05-14,74,,4294246.0,,True,,,,,Cleburne,13211.0,[],Active,,house,will,,nfl,26.0,4.0,,,,,,Will,['OL'],,,{'channel_id': '1116853116243804160'},House,,,#willhouse-NFL-FA-60,G,9999999.0,,60.0,willhouse,Will House,,284,31303.0
,23390ab5-2b55-4d8e-851c-01f9cf338ede,Tulsa,1165313.0,23507.0,1759365360231.0,,8449,2001-04-03,78,,,DAL,True,,048f9fbb-175b-4008-a061-47935db99049,,,North Crowley (TX),16047.0,[],Active,,smith,tyler,,nfl,24.0,3.0,,,537F5FEF6BA8,,Questionable,Tyler,['OL'],,,"{'channel_id': '1113708851242233856', 'rookie_year': '2022'}",Smith,OL,Knee,#tylersmith-NFL-DAL-73,OL,9999999.0,,73.0,tylersmith,Tyler Smith,,332,
,69940a40-e8f3-11ed-a59b-9d4001d2035f,Minnesota,1108200.0,,1690912513428.0,,11178,1999-12-15,74,,,,True,,,,,Providence Catholic (IL),17484.0,[],Active,,sorimarin,mariano,,nfl,23.0,1.0,,,,,,Mariano,['LB'],,,{'channel_id': '1116852660402651136'},Sori-Marin,,,#marianosorimarin-NFL-FA-51,LB,9999999.0,,51.0,marianosorimarin,Mariano Sori-Marin,,236,
,04799aa9-8488-4096-97cf-f0d5f77aca46,Western Kentucky,1056665.0,,,,7843,,71,,,,True,,,,,Paulding County (GA),15728.0,[],Active,,ruffin,dionte,,nfl,,1.0,,,,,,Dionte,['DB'],,,{'channel_id': '1116853421995982848'},Ruffin,,,#dionteruffin-NFL-FA-0,DB,,,0.0,dionteruffin,Dionte Ruffin,,185,
,b3de7680-ec94-11ee-bfee-6f9e2e387fed,,1506510.0,,1754129157245.0,,11652,2001-02-02,74,,,,True,,6f9405b3-f364-4ecd-81f1-0394fc5c0994,,,,18033.0,[],Active,,reeszammit,louis,,nfl,24.0,1.0,,,B29A8F6E926B,,Questionable,Louis,['RB'],,,"{'channel_id': '1113708751514267648', 'rookie_year': '2024'}",Rees-Zammit,,Lower Back,#louisreeszammit-NFL-FA-89,RB,366.0,,89.0,louisreeszammit,Louis Rees-Zammit,,209,
,1a486956-1aa5-495e-bf1c-8dadc74be7c4,Cincinnati,911034.0,,1631663105768.0,,7734,1997-06-03,76,,,,True,,,,,College Montmorency (CAN),15715.0,[],Active,,labelle,bruno,,nfl,24.0,1.0,,,,,Questionable,Bruno,['TE'],,,"{'channel_id': '1116853413439602688', 'rookie_year': '2021'}",Labelle,,Undisclosed,#brunolabelle-NFL-FA-0,TE,,,0.0,brunolabelle,Bruno Labelle,,248,
,3d970310-ca64-11ec-bdda-4fe5bed84950,Idaho,1121991.0,,1659807613726.0,,8591,2000-06-19,73,,,,True,,,,,Fresno Central (CA),16364.0,[],Active,,walker,tre,,nfl,22.0,1.0,,,,,,Tre,['LB'],,,"{'channel_id': '1116853502706974720', 'years_exp_shift': '1'}",Walker,,,#trewalker-NFL-FA-0,LB,9999999.0,,0.0,trewalker,Tre Walker,,240,
,f0437089-96b4-48af-8b71-c40c68412cdc,Georgia Southern,,17138.0,1517779501314.0,,2670,1991-12-19,72,,2519377.0,,False,,,,10840.0,Westlake High School (GA),10782.0,[],Inactive,,jackson,edwin,,nfl,30.0,7.0,,,,,,Edwin,['LB'],605931.0,,,Jackson,,,#edwinjackson-NFL-FA-0,ILB,9999999.0,,0.0,edwinjackson,Edwin Jackson,,230,28806.0
,a462797c-d8d9-404c-b663-3ced76d6fc93,Alabama,1172149.0,23471.0,1759281954767.0,,10927,2000-12-14,73,1.0,,CIN,True,,1485c14d-981a-4de4-9af3-6bfabe75dcb9,,,St. Thomas Aquinas (FL),17368.0,[],Active,,battle,jordan,,nfl,24.0,2.0,,,FF27BD578AB0,,,Jordan,['DB'],,,"{'channel_id': '1113708807378202624', 'rookie_year': '2023'}",Battle,SS,,#jordanbattle-NFL-CIN-27,DB,310.0,,27.0,jordanbattle,Jordan Battle,,215,
,16e4c2c0-23bc-11f0-847c-21390597108d,UAB,,,,,12828,2004-12-12,76,,,,True,,a998abea-3676-42a6-b420-48f0f84653b1,,,Vigor (AL),19080.0,[],Active,,little,desmond,,nfl,20.0,0.0,,,978490FA4F0E3477,,,Desmond,['DL'],,,"{'channel_id': '1222364636888707072', 'rookie_year': '2025'}",Little,,,#desmondlittle-NFL-FA-78,DE,9999999.0,,78.0,desmondlittle,Desmond Little,,242,
,650c8ab6-958d-47b6-bdc0-62fe852a4f10,Kentucky,1113388.0,23405.0,1756082750612.0,,8472,1999-12-29,77,,,GB,True,,337e05e0-b475-4e01-ba5e-ea10d99913cf,,,Saint Ignatius (OH),16048.0,[],Active,,kinnard,darian,,nfl,25.0,3.0,,,763394C976DE,,,Darian,['OG'],,,"{'channel_id': '1113708715917209600', 'rookie_year': '2022'}",Kinnard,OL,,#dariankinnard-NFL-GB-70,T,9999999.0,,70.0,dariankinnard,Darian Kinnard,,322,
,ec251689-808b-4f35-b1f7-743d4a37722a,West Texas A&M,,16333.0,,,2041,1991-03-31,"6'0""",,16962.0,,False,,,,,,10061.0,[],Inactive,,allen,torrence,,nfl,27.0,2.0,,,,,,Torrence,['WR'],794253.0,,,Allen,,,#torrenceallen-NFL-FA-83,WR,9999999.0,,83.0,torrenceallen,Torrence Allen,,190,27844.0
00-0033939,28b0d2fd-18d0-442e-a9ec-70b2f8065ff2,Wisconsin,652515.0,18991.0,1692655509367.0,,4145,1993-07-02,75,,2977798.0,,True,,,,12261.0,Lincoln (WI),11959.0,[],Inactive,,biegel,vince,,nfl,29.0,6.0,,,,,,Vince,['LB'],,,{'channel_id': '1116852929559527424'},Biegel,,,#vincebiegel-NFL-FA-47,LB,9999999.0,,47.0,vincebiegel,Vince Biegel,,246,30221.0
 00-0035496,89588ce4-70cf-4a50-968e-d48cf5c66053,Incarnate Word,,21273.0,,,6575,1997-11-12,77,,4263210.0,,True,,,,,,14290.0,[],Active,,alexandre,justin,,nfl,24.0,3.0,,,,,,Justin,['DL'],,,{'channel_id': '1116853273387597824'},Alexandre,,,#justinalexandre-NFL-FA-59,DL,9999999.0,,59.0,justinalexandre,Justin Alexandre,,256,32519.0
00-0031884,0f0aa0af-8830-47f8-b83b-ba0aab773594,Purdue,,17182.0,1629071736537.0,,2714,1991-03-29,77,,2468368.0,,False,,,,,St. Thomas Aquinas (FL),10560.0,[],Inactive,,holmes,gabe,,nfl,30.0,7.0,,,,,,Gabe,['TE'],505752.0,,,Holmes,,,#gabeholmes-NFL-FA-0,TE,9999999.0,,0.0,gabeholmes,Gabe Holmes,,255,28964.0
00-0034147,33c4aa3f-8f62-48c0-9ebf-d6ad73c6e4e3,Georgia,,20238.0,1533999006812.0,,5247,1995-04-05,74,,3059104.0,,True,,,,,East Mecklenburg High School.,13093.0,[],Active,,marvin,david,,nfl,26.0,4.0,,,,,,David,['K'],,,{'channel_id': '1116853077194833920'},Marvin,,,#davidmarvin-NFL-FA-1,K,9999999.0,,1.0,davidmarvin,David Marvin,,215,31361.0
,4980358d-6dd1-48b5-b524-cfca456777ec,Auburn,,21003.0,,,6170,1997-06-17,74,,3916937.0,,True,,,,,Hoover,14289.0,[],Active,,williams,darrell,,nfl,24.0,3.0,,,,,,Darrell,['LB'],,,{'channel_id': '1116853211756494848'},Williams,,,#darrellwilliams-NFL-FA-59,OLB,9999999.0,,59.0,darrellwilliams,Darrell Williams,,240,
,21587e26-e5ba-464c-944e-c829f6c476d9,Western Michigan,,17178.0,,,2710,1991-10-14,71,,2574757.0,,True,,,,,Winter Haven,,[],Active,,celiscar,donald,,nfl,33.0,10.0,,,,,,Donald,['DB'],,,"{'channel_id': '1202954209834565632', 'rookie_year': '2015'}",Celiscar,,,#donaldceliscar-NFL-FA-0,CB,9999999.0,,0.0,donaldceliscar,Donald Celiscar,,183,
,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21,Alabama,,26124.0,1758756613173.0,,12656,2002-09-06,75,7.0,,SEA,True,,b37b3b81-27b9-40d0-9eeb-d511909f9e25,,,Rock Hill (SC),18624.0,[],Inactive,,ouzts,robbie,,nfl,23.0,0.0,,,82684BD6C2BF8F8E,,IR,Robbie,['RB'],,,"{'channel_id': '1221956877848420352', 'rookie_year': '2025'}",Ouzts,RB,Ankle,#robbieouzts-NFL-SEA-40,RB,684.0,,40.0,robbieouzts,Robbie Ouzts,,274,
,d93dbc83-e604-4823-a24e-d162cbd8d4d9,Texas,920756.0,21721.0,1756708250199.0,,6847,1997-09-12,71,5.0,4039050.0,CHI,True,,38edccbb-99ee-46a3-ac3b-253692a8e0c2,,,Sachse (TX),14636.0,[],Active,,duvernay,devin,,nfl,28.0,5.0,,,DC98EEE883D3,,,Devin,['WR'],,,"{'channel_id': '1113708893596315648', 'rookie_year': '2020'}",Duvernay,SWR,,#devinduvernay-NFL-CHI-12,WR,675.0,,12.0,devinduvernay,Devin Duvernay,,202,32762.0
,1a8230ec-fc21-4aff-9624-0f87add5f952,Arkansas State,1130834.0,,1694466615616.0,,7931,1996-08-15,73,,,,True,,,,,Oakwood (MO),15609.0,[],Inactive,,merrill,forrest,,nfl,27.0,2.0,,,,,Questionable,Forrest,['DL'],,,{'channel_id': '1116853437787537408'},Merrill,,Undisclosed,#forrestmerrill-NFL-FA-68,DT,9999999.0,,68.0,forrestmerrill,Forrest Merrill,,338,
00-0034222,947a517e-6a15-4704-af78-e09109f34a48,South Dakota State,,20161.0,1535838085359.0,,5211,1994-09-14,76,,3049054.0,,True,,,,,Maple Grove,12691.0,[],Active,,wieneke,jake,,nfl,27.0,4.0,,,,,,Jake,['WR'],752817.0,,{'channel_id': '1116853071398305792'},Wieneke,,,#jakewieneke-NFL-FA-9,WR,9999999.0,,9.0,jakewieneke,Jake Wieneke,,215,31242.0
,02f3eb16-982c-48ff-b731-7456812ab200,Rutgers,,11582.0,1559169639610.0,,634,1989-10-11,"6'5""",,13253.0,,False,,,,5608.0,,6441.0,[],Inactive,,davis,anthony,,nfl,30.0,10.0,,,,,,Anthony,['OL'],,,,Davis,,,#anthonydavis-NFL-FA-76,OT,9999999.0,,76.0,anthonydavis,Anthony Davis,,323,23986.0
00-0034539,00fab770-3336-436e-9901-89849769b7b2,LSU,651030.0,20605.0,1599259854380.0,,5680,1993-12-23,73,,2976524.0,,True,,,,,Lawrence E. Elkins (TX),13232.0,[],Active,,thompson,corey,,nfl,28.0,4.0,,,,,,Corey,['LB'],,,{'channel_id': '1116853143234150400'},Thompson,,,#coreythompson-NFL-FA-0,OLB,9999999.0,,0.0,coreythompson,Corey Thompson,,222,31597.0
00-0034177,d897b70f-29d9-477e-a72a-c9bfbadb70d3,Eastern Kentucky,741447.0,20283.0,1754957113220.0,,5257,1994-10-03,76,,3045169.0,,True,,2d29d6b8-b985-4f57-972e-b9f0d9e2f3e0,,,Xavier (CT),13109.0,[],Active,,boyle,tim,,nfl,30.0,7.0,,,574DEBFA7DB3,,,Tim,['QB'],741447.0,,"{'channel_id': '1113708788814213120', 'rookie_year': '2018'}",Boyle,,,#timboyle-NFL-FA-15,QB,493.0,,15.0,timboyle,Tim Boyle,,232,31431.0
00-0031763,9ae2584a-40c1-4b30-be34-a9567659eacd,Sacramento State,612512.0,17218.0,1759178142510.0,,2750,1993-04-10,68,7.0,2580216.0,CLE,True,,767093e9-af1b-4c9e-99ae-fd1f78e2ce89,,10738.0,Washington (CA),10234.0,[],Inactive,,carter,deandre,,nfl,32.0,10.0,,,FD25481393AE,,IR,DeAndre,['WR'],612512.0,,"{'channel_id': '1113708764722130944', 'rookie_year': '2015'}",Carter,KR,Knee,#deandrecarter-NFL-CLE-2,WR,395.0,,2.0,deandrecarter,DeAndre Carter,,190,28947.0
,111be44d-7bc2-4cad-934d-c9e946293b2f,BYU,1162128.0,24172.0,1759152955479.0,,9493,2001-05-29,74,1.0,,LAR,True,,cb929005-e9bc-4830-ac0f-f7cf5b48bfc5,,,Orem (UT),16790.0,[],Active,,nacua,puka,,nfl,24.0,2.0,,,3EFD62DFAF78,,,Puka,['WR'],,,"{'channel_id': '1113708701430083584', 'rookie_year': '2023'}",Nacua,RWR,,#pukanacua-NFL-LAR-12,WR,11.0,,12.0,pukanacua,Puka Nacua,,216,
,569c6923-6d97-4104-87c6-b99cc8212154,Boston College,,2779.0,,,106,1985-03-13,"6'0""",,11693.0,,False,,,,,Corcoran (NY),5746.0,[],Inactive,,dunbar,jolonn,,nfl,35.0,12.0,,,,,,Jo-Lonn,['LB'],,,,Dunbar,,,#jolonndunbar-NFL-FA-54,LB,9999999.0,,54.0,jolonndunbar,Jo-Lonn Dunbar,,235,9111.0
,22cd5eb0-f0fd-11ed-bc0a-3b3e002b29df,Baylor,1054916.0,,,,11409,1998-09-22,75,,,,True,,,,,St; Thomas Aquinas (FL),,[],Active,,miller,grant,,nfl,25.0,1.0,,,FFC0ABEC3337,,,Grant,['OL'],,,"{'channel_id': '1113708702084395008', 'rookie_year': '2023'}",Miller,,,#grantmiller-NFL-FA-63,OL,9999999.0,,63.0,grantmiller,Grant Miller,,308,
,cf2bfe00-263e-11f0-884b-838304cf5cc4,Ole Miss,,,1755733216835.0,,13149,2001-02-27,73,,,,True,,e95d4abb-5bb6-44a6-b5b5-5e89c2b0c266,,,Coppell (TX),18510.0,[],Active,,davis,caden,,nfl,24.0,0.0,,,E4EAA830BCF2C291,,,Caden,['K'],,,"{'channel_id': '1223527307411468288', 'rookie_year': '0'}",Davis,,,#cadendavis-NFL-FA-36,K,575.0,,36.0,cadendavis,Caden Davis,,208,
,94cf0180-2549-11f0-a83e-ad940baadbf4,Baylor,,26437.0,,,13016,2001-02-26,75,,,LV,True,,bd1b482d-8ca6-47b8-9354-49e63a7a3729,,,Bishop Gorman (HI),19152.0,[],Active,,maae,treven,,nfl,24.0,0.0,,,22F4ECC04DC104F5,,,Treven,['DL'],,,"{'channel_id': '1223089405384720386', 'rookie_year': '2025'}",Ma'ae,,,#trevenmaae-NFL-LV-68,DL,9999999.0,,68.0,trevenmaae,Treven Ma'ae,,291,
,,Texas-San Antonio,,18512.0,,,3706,1992-10-28,"6'2""",3.0,2580064.0,,False,,,,,,11633.0,[],Inactive,,neill,jason,,nfl,25.0,0.0,,,,,,Jason,['LB'],,,,Neill,OLB,,#jasonneill-NFL-FA-91,OLB,9999999.0,,91.0,jasonneill,Jason Neill,,263,29897.0
00-0032631,eee79103-9ded-4a79-812b-b9b18da20135,Northern Iowa,,18526.0,1567824628055.0,,3718,1992-10-06,71,,2577071.0,,False,,,,,Lely (FL),11442.0,[],Inactive,,dorleant,makinton,,nfl,29.0,6.0,,,,,,Makinton,['DB'],,,,Dorleant,,,#makintondorleant-NFL-FA-43,CB,9999999.0,,43.0,makintondorleant,Makinton Dorleant,,182,29723.0
,b231c260-cc9d-11ec-952e-a10f2c98fc4d,Montana State,946363.0,,,,8672,1997-09-15,78,,,,True,,,,,Totino-Grace (MN),,[],Active,,kidd,lewis,,nfl,26.0,2.0,,,1E17258B70EA,,,Lewis,['OL'],,,"{'channel_id': '1113708780547239936', 'rookie_year': '2022'}",Kidd,,,#lewiskidd-NFL-FA-69,OL,9999999.0,,69.0,lewiskidd,Lewis Kidd,,311,
,89be4a71-66f0-4566-8e85-372e8b4e6412,Kansas State,,12101.0,,,694,1986-12-15,72,,12905.0,,False,,,,,Grant Union (CA),,[],Inactive,,walker,reggie,,nfl,35.0,13.0,,,,,,Reggie,['LB'],,,,Walker,,,#reggiewalker-NFL-FA-0,LB,9999999.0,,0.0,reggiewalker,Reggie Walker,,244,
 00-0035305,198b8c48-abe7-4fcb-9aea-6519fa650b18,South Dakota State,840248.0,21044.0,1664920844671.0,,6030,1996-03-26,72,,3121034.0,,True,,,,,Paradise Valley (AZ),13547.0,[],Active,,brown,jordan,,nfl,26.0,3.0,,,,,,Jordan,['DB'],840248.0,,{'channel_id': '1116853191279902720'},Brown,,,#jordanbrown-NFL-FA-36,DB,9999999.0,,36.0,jordanbrown,Jordan Brown,,197,32055.0
,,South Dakota State,,20951.0,,,6166,,"5'11""",,,,False,,,,,,,[],Inactive,,snyder,brandon,,nfl,,0.0,,,,,,Brandon,['DB'],,,,Snyder,,,#brandonsnyder-NFL-FA-0,S,9999999.0,,0.0,brandonsnyder,Brandon Snyder,,216,
00-0033969,eb2c9e63-3a33-441e-aa95-462eaf97a371,Northwestern,691842.0,19102.0,1692136818383.0,,4256,1994-04-08,75,,2974353.0,,True,,,,,Centerville (OH),11932.0,[],Active,,odenigbo,ifeadi,,nfl,30.0,7.0,,,86D2A4F8D156,,Questionable,Ifeadi,['DL'],691842.0,,"{'channel_id': '1113708746883756032', 'rookie_year': '2017'}",Odenigbo,,Undisclosed,#ifeadiodenigbo-NFL-FA-92,DE,9999999.0,,92.0,ifeadiodenigbo,Ifeadi Odenigbo,,258,30333.0
,cedf5a30-0710-11ef-9966-7da8f700d6c7,West Virginia,1122493.0,,1725663616833.0,,12019,2002-03-18,75,,,,True,,,,,Clayton (NC),18421.0,[],Active,,carter,devin,,nfl,22.0,1.0,,,0F48B63E224D,,Questionable,Devin,['WR'],,,"{'channel_id': '1113708886528913408', 'rookie_year': '2024'}",Carter,,Undisclosed,#devincarter-NFL-FA,WR,9999999.0,,,devincarter,Devin Carter,,214,
,30c4b3f0-eb72-11ed-aecd-85bc826ed43e,LSU,1180047.0,,1755042347714.0,,11275,2000-01-11,74,,,,True,,2937ec45-1472-440a-a736-385646b12702,,,Poteet (TX),17351.0,[],Active,,garner,mekhi,,nfl,25.0,2.0,,,4F241F0A3B26,,,Mekhi,['DB'],,,"{'channel_id': '1113708714742804480', 'rookie_year': '2023'}",Garner,,,#mekhigarner-NFL-FA-26,CB,9999999.0,,26.0,mekhigarner,Mekhi Garner,,212,
00-0034813,a4ce9a04-668a-4120-938b-3f05983cc0f3,SMU,741797.0,20068.0,1640727902357.0,,5307,1994-12-23,76,,3040109.0,,True,,,,,Pottsboro (TX),12716.0,[],Active,,lawler,justin,,nfl,27.0,4.0,,,,,,Justin,['LB'],,,{'channel_id': '1116853084711026688'},Lawler,,,#justinlawler-NFL-FA-57,LB,9999999.0,,57.0,justinlawler,Justin Lawler,,265,31214.0
,52b3d4dc-9441-48e8-acc2-31b5cc6e40f0,Syracuse,,20400.0,,,5324,1996-02-15,72,,3124003.0,,True,,,,,University of Detroit Jesuit,12658.0,[],Active,,bennett,parris,,nfl,25.0,4.0,,,,,,Parris,['LB'],,,{'channel_id': '1116853087173083136'},Bennett,,,#parrisbennett-NFL-FA-0,ILB,9999999.0,,0.0,parrisbennett,Parris Bennett,,216,31430.0
,30c0df5e-bb77-4eee-8390-8fc13844e1c3,Princeton,1124851.0,24119.0,1759326660514.0,,10226,1999-10-15,75,3.0,,CIN,True,,2e868b75-927e-47b6-b8e4-fa34f556958d,,,Punahou School (HI),16965.0,[],Active,,iosivas,andrei,,nfl,25.0,2.0,,,9128D6883711,,,Andrei,['WR'],,,"{'channel_id': '1113708804140199936', 'rookie_year': '2023'}",Iosivas,SWR,,#andreiiosivas-NFL-CIN-80,WR,259.0,,80.0,andreiiosivas,Andrei Iosivas,,210,
,65b10b90-07c8-11ef-86c2-ebf6ebca8f45,Wisconsin-La Crosse,,,,,12177,,75,,,,True,,,,,Lake Zurich (IL),,[],Active,,bertoia,michael,,nfl,,0.0,,,,,,Michael,,,,"{'channel_id': '1113708798893125632', 'rookie_year': ''}",Bertoia,,,#michaelbertoia-NFL-FA,C,9999999.0,,,michaelbertoia,Michael Bertoia,,305,
00-0033530,d0879c68-6387-4edc-b55b-07e128546ae7,Georgia State,,19131.0,1607771713848.0,,4285,1995-04-02,75,,3042373.0,,True,,,,,Northside (GA),11853.0,[],Active,,davis,robert,,nfl,26.0,5.0,,,,,,Robert,['WR'],744112.0,,{'channel_id': '1116852945548214272'},Davis,,,#robertdavis-NFL-FA-14,WR,1230.0,,14.0,robertdavis,Robert Davis,,210,30322.0
00-0033569,fa7465d1-4d84-452f-97c4-cdc14c607a34,Florida State,834993.0,19042.0,1693092614932.0,,4196,1995-11-28,79,,3122923.0,,True,,,,,Hazelwood Central (MO),11800.0,[],Active,,johnson,roderick,,nfl,28.0,7.0,,,2D7CAF2D7380,,Questionable,Roderick,"['OL', 'OT']",,,"{'channel_id': '1116852935351861248', 'rookie_year': '2017'}",Johnson,,Undisclosed,#roderickjohnson-NFL-FA-66,T,9999999.0,,66.0,roderickjohnson,Roderick Johnson,,301,30273.0
,580225c0-d321-11ec-8b77-45b1765fd110,Central Michigan,976983.0,,1693322103400.0,,8248,1998-12-09,69,,,,True,,,,,Muskegon (MI),16168.0,[],Active,,pimpleton,kalil,,nfl,24.0,1.0,,,,,,Kalil,['WR'],,,"{'channel_id': '1116853479004962816', 'source_id': '8bc677f4-c34b-4ef6-960d-054b7b3d42a0'}",Pimpleton,,,#kalilpimpleton-NFL-FA-81,WR,9999999.0,,81.0,kalilpimpleton,Kalil Pimpleton,,172,
00-0029285,2bdf19ad-a957-4f3c-bb2f-2bb72b0b3595,Coastal Carolina,473857.0,14340.0,1699913122801.0,,1182,1987-12-15,72,,15124.0,,True,,,,7593.0,Greenwood (SC),8174.0,[],Active,,norman,josh,,nfl,36.0,12.0,,,BABEFB76CD2D,,,Josh,['DB'],,,"{'channel_id': '1116852707076866048', 'rookie_year': '2012'}",Norman,,,#joshnorman-NFL-FA-29,CB,9999999.0,,29.0,joshnorman,Josh Norman,,200,25853.0
,2b72cd67-0354-46fa-8974-1758b48be387,Tennessee,,20200.0,,,5490,1996-03-21,75,,3115356.0,,True,,,,,Montgomery Bell,13255.0,[],Active,,robertson,jashon,,nfl,25.0,4.0,,,,,,Jashon,['OL'],,,{'channel_id': '1116853111198056448'},Robertson,,,#jashonrobertson-NFL-FA-0,OL,9999999.0,,0.0,jashonrobertson,Jashon Robertson,,300,31284.0
,4d83cae0-c967-11ec-89b7-476565ea032f,Illinois,920859.0,23538.0,1741679461833.0,,8349,1998-06-19,73,2.0,,HOU,True,,1f000aa8-af8b-4004-84c4-f47b2c86d7a2,,,East Lake (FL),15314.0,[],Active,,hansen,jake,,nfl,27.0,3.0,,,84AEC2CFDD9F,,,Jake,['LB'],,,"{'channel_id': '1113708784649269249', 'rookie_year': '2022'}",Hansen,ROLB,,#jakehansen-NFL-HOU-35,LB,9999999.0,,35.0,jakehansen,Jake Hansen,,230,
,4e5dab0a-cec3-4eb0-ad60-68635d652626,Arkansas,,18110.0,,,3349,1992-05-01,77,,2512138.0,,False,,,,,Cajun (CA),10962.0,[],Inactive,,tretola,sebastian,,nfl,29.0,6.0,,,,,,Sebastian,['OL'],,,,Tretola,,,#sebastiantretola-NFL-FA-0,G,9999999.0,,0.0,sebastiantretola,Sebastian Tretola,,334,29427.0
